,,Committed,Scenario A1B,Scenario A2,Scenario B1
2075,1,237.21,251.62,251.46,252.58
2076,1,246.10,251.21,249.96,251.62
2077,1,243.89,248.26,254.35,255.39
2078,1,246.56,253.67,251.79,248.95
2079,1,248.83,250.31,254.98,249.04
2080,1,245.58,248.44,252.44,248.24
2081,1,246.26,250.59,255.22,251.63
2082,1,243.18,254.15,256.09,246.43
2083,1,248.03,253.37,256.14,252.53
2084,1,239.77,254.76,244.04,257.35
2085,1,247.76,250.26,251.92,255.30
2086,1,247.90,254.88,251.02,250.15
2087,1,247.94,258.42,256.70,239.11
2088,1,244.62,243.93,252.22,247.47
2089,1,249.37,253.48,253.95,247.10
2090,1,233.52,248.28,252.26,247.52
2091,1,249.21,254.13,257.40,251.64
2092,1,251.25,258.66,251.87,246.00
2093,1,246.91,251.20,250.34,248.39
2094,1,244.54,251.21,255.03,244.63
2095,1,251.37,250.81,252.91,246.53
2096,1,244.46,255.38,254.16,252.64
2097,1,242.91,257.64,252.09,251.01
2098,1,243.57,256.01,258.24,250.24
2099,1,248.35,257.85,256.91,245.02
2100,1,250.89,252.71,260.63,251.42
2001,2,245.38,245.94,246.37,243.13
2002,2,236.55,242.33,254.01,251.05
2003,2,245.73,244.49,247.67,243.80
2004,2,242.40,242.73,241.67,241.17
2005,2,247.59,243.27,243.00,236.47
2006,2,246.86,239.97,256.66,242.16
2007,2,252.64,248.56,250.48,253.49
2008,2,240.31,242.78,252.02,244.24
2009,2,237.88,247.08,253.90,241.01
2010,2,242.95,243.22,241.91,238.81
2011,2,248.39,249.79,248.43,246.76
2012,2,246.65,239.95,244.34,246.72
2013,2,249.28,251.67,239.44,257.73
2014,2,243.08,248.99,252.57,246.55
2015,2,245.54,255.34,249.91,250.31
2016,2,242.97,244.65,253.16,252.97
2017,2,253.23,245.23,243.14,239.62
2018,2,244.14,256.65,250.62,242.36
2019,2,244.03,245.48,243.07,248.95
2020,2,245.57,247.18,254.52,248.15
2021,2,247.58,241.95,249.16,245.07
2022,2,257.99,249.74,240.63,245.30
2023,2,243.76,246.95,250.96,245.25
2024,2,240.03,245.51,249.71,246.83
2025,2,248.52,250.82,249.23,239.38
2026,2,250.71,240.91,256.28,252.67
2027,2,245.51,252.96,251.00,240.18
2028,2,247.21,252.36,244.40,254.74
2029,2,242.24,246.54,247.40,247.64
2030,2,246.51,243.92,243.55,258.58
2031,2,248.67,252.46,251.38,251.64
2032,2,247.81,246.18,243.34,245.55
2033,2,240.80,246.49,242.66,247.09
2034,2,249.45,253.46,249.77,248.60
2035,2,246.87,244.58,241.20,245.56
2036,2,240.82,246.75,237.68,254.55
2037,2,243.00,248.34,257.30,245.98
2038,2,243.00,246.51,251.42,253.80
2039,2,249.77,248.72,253.13,255.87
2040,2,252.90,250.51,247.06,252.47
2041,2,253.04,240.91,242.57,248.49
2042,2,244.23,243.73,251.18,248.31
2043,2,252.23,241.64,250.70,240.90
2044,2,245.90,245.29,245.21,244.70
2045,2,243.02,245.35,254.46,246.92
2046,2,245.95,238.68,250.29,247.30
2047,2,252.65,243.72,241.72,246.11
2048,2,249.92,255.10,243.00,243.75
2049,2,257.00,251.32,249.78,252.47
2050,2,245.02,251.34,241.95,254.63
2051,2,246.48,256.17,248.19,248.97
2052,2,249.00,251.86,250.66,250.83
2053,2,248.99,253.27,246.96,250.49
2054,2,256.09,249.60,248.26,254.90
2055,2,246.55,250.01,253.70,255.78
2056,2,243.39,248.84,255.05,251.19
2057,2,241.75,246.80,254.12,244.94
2058,2,247.86,257.45,252.79,257.20
2059,2,241.86,247.01,259.27,243.89
2060,2,242.48,249.93,258.55,252.43
2061,2,254.37,250.34,254.74,255.33
2062,2,246.62,253.45,250.69,245.60
2063,2,246.92,249.13,255.45,252.63
2064,2,241.75,252.09,245.84,253.59
2065,2,245.13,247.57,254.46,257.18
2066,2,251.20,257.88,249.30,247.42
2067,2,248.63,256.74,249.49,245.66
2068,2,255.60,255.85,256.93,253.72
2069,2,245.82,246.64,245.22,240.87
2070,2,247.52,249.71,252.47,246.20
2071,2,248.94,247.38,243.75,251.93
2072,2,254.43,246.61,250.47,243.54
2073,2,246.52,246.75,249.99,246.79
2074,2,248.23,245.88,255.61,249.81
2075,2,242.33,247.23,251.82,250.78
2076,2,248.15,253.79,250.61,256.46
2077,2,252.21,254.32,253.05,253.92
2078,2,250.41,253.49,243.82,249.62
2079,2,250.99,260.25,254.02,250.14
2080,2,246.71,243.41,258.72,248.02
2081,2,244.67,255.31,255.66,249.24
2082,2,247.81,252.43,258.27,256.17
2083,2,250.23,252.96,253.33,245.63
2084,2,239.99,256.02,248.05,253.86
2085,2,247.68,252.27,251.00,248.53
2086,2,248.44,252.68,252.18,257.60
2087,2,251.09,257.91,254.97,241.31
2088,2,247.21,245.84,254.25,251.54
2089,2,255.01,250.31,256.05,259.59
2090,2,239.47,250.08,256.89,255.65
2091,2,241.30,252.48,256.28,253.68
2092,2,241.09,253.70,258.74,247.47
2093,2,248.11,241.58,249.53,248.87
2094,2,236.84,256.31,253.11,257.97
2095,2,244.06,253.88,255.71,246.99
2096,2,247.99,252.97,256.89,254.44
2097,2,243.58,252.99,255.95,248.28
2098,2,249.05,246.58,255.67,247.01
2099,2,250.19,256.56,261.49,249.91
2100,2,246.45,253.63,255.98,252.76
2001,3,249.24,247.50,251.26,254.70
2002,3,254.41,252.32,258.65,248.78
2003,3,250.74,247.15,254.90,253.79
2004,3,246.70,257.29,250.98,260.01
2005,3,254.05,254.36,248.93,258.46
2006,3,250.33,255.48,255.61,250.11
2007,3,254.87,244.99,255.21,254.13
2008,3,252.69,258.01,257.18,253.39
2009,3,250.49,254.93,255.20,257.88
2010,3,258.70,247.69,249.29,246.86
2011,3,248.74,254.05,252.03,254.05
2012,3,249.80,253.52,254.92,251.97
2013,3,253.46,254.10,251.84,258.03
2014,3,255.98,256.13,255.11,256.28
2015,3,259.33,260.10,255.29,248.80
2016,3,252.84,251.73,256.87,252.39
2017,3,248.01,253.19,250.18,245.79
2018,3,247.33,259.37,251.97,256.32
2019,3,260.49,247.33,250.01,250.91
2020,3,254.27,258.73,259.88,258.66
2021,3,251.73,253.51,250.90,251.63
2022,3,250.28,250.92,250.34,252.03
2023,3,254.58,255.09,251.94,259.52
2024,3,251.80,252.06,251.69,254.40
2025,3,253.35,261.46,252.23,246.19
2026,3,252.39,251.96,256.07,252.43
2027,3,254.76,258.34,259.16,262.67
2028,3,244.03,247.23,255.73,250.37
2029,3,251.29,249.93,258.22,267.48
2030,3,261.78,256.10,250.41,257.27
2031,3,254.43,261.94,253.44,260.02
2032,3,251.92,251.10,253.74,257.53
2033,3,250.65,257.95,257.59,253.76
2034,3,257.04,249.50,257.09,253.52
2035,3,250.40,254.52,246.85,252.73
2036,3,254.15,261.19,250.58,252.45
2037,3,262.61,252.74,259.30,253.52
2038,3,251.02,250.62,257.92,254.02
2039,3,254.15,248.67,250.99,250.66
2040,3,252.81,250.47,257.56,252.94
2041,3,252.37,259.43,254.80,252.97
2042,3,255.99,249.78,251.15,256.35
2043,3,254.41,253.99,257.88,258.02
2044,3,251.93,255.92,250.01,254.22
2045,3,254.57,253.49,251.01,251.30
2046,3,255.98,257.00,251.39,257.74
2047,3,252.92,256.64,256.55,255.02
2048,3,258.62,255.94,255.37,252.95
2049,3,250.02,258.24,252.77,250.34
2050,3,262.76,252.67,262.34,254.27
2051,3,253.53,252.10,255.19,247.16
2052,3,252.79,261.01,258.91,254.22
2053,3,257.65,258.96,252.67,252.37
2054,3,254.84,260.59,253.27,262.35
2055,3,249.30,257.90,259.70,258.01
2056,3,263.30,255.24,262.05,256.22
2057,3,253.81,252.80,251.51,252.23
2058,3,249.33,253.88,256.07,263.09
2059,3,252.72,252.21,259.39,258.30
2060,3,249.99,253.52,259.16,253.93
2061,3,248.23,255.39,262.60,253.44
2062,3,253.85,250.84,250.62,256.72
2063,3,249.50,257.48,256.66,263.72
2064,3,250.38,255.83,259.51,261.51
2065,3,250.22,258.78,253.41,261.07
2066,3,256.07,256.88,259.11,252.84
2067,3,260.76,258.20,255.81,256.13
2068,3,247.00,255.55,258.62,253.68
2069,3,250.44,254.08,260.14,252.82
2070,3,251.99,257.50,257.08,253.99
2071,3,257.51,251.09,250.94,257.54
2072,3,253.34,252.69,255.73,253.79
2073,3,254.76,256.64,251.62,248.65
2074,3,249.86,257.77,252.76,250.89
2075,3,254.76,266.58,257.44,251.24
2076,3,250.67,257.50,254.68,256.49
2077,3,251.95,252.43,258.50,264.30
2078,3,258.27,252.07,262.85,255.98
2079,3,259.49,260.19,259.55,253.84
2080,3,254.10,252.15,259.74,257.92
2081,3,243.17,254.38,262.76,253.07
2082,3,250.45,255.46,261.99,252.44
2083,3,249.82,264.32,258.92,251.04
2084,3,253.84,260.47,255.55,249.44
2085,3,256.54,248.15,265.94,246.90
2086,3,254.32,260.39,256.32,252.23
2087,3,254.27,258.17,257.10,250.78
2088,3,255.38,262.05,255.55,254.26
2089,3,251.24,263.04,258.41,254.85
2090,3,252.77,258.82,255.12,251.30
2091,3,255.15,264.44,253.85,254.63
2092,3,250.38,257.19,259.00,262.65
2093,3,265.70,260.63,253.51,260.04
2094,3,247.78,262.05,252.62,253.18
2095,3,255.33,256.87,262.50,259.09
2096,3,261.58,259.94,257.80,256.03
2097,3,263.84,255.18,257.03,263.35
2098,3,250.88,254.67,258.64,254.43
2099,3,252.53,258.08,261.09,255.15
2100,3,256.13,245.42,260.06,252.89
2001,4,260.47,265.18,268.60,260.06
2002,4,267.23,264.60,259.40,263.22
2003,4,259.53,266.50,264.44,274.30
2004,4,264.53,265.82,265.53,264.99
2005,4,263.79,261.69,265.02,259.38
2006,4,259.31,269.40,262.60,270.51
2007,4,265.01,263.35,266.72,269.99
2008,4,257.74,263.74,266.50,262.44
2009,4,268.38,270.22,263.72,269.56
2010,4,261.69,264.55,259.88,264.27
2011,4,269.27,266.60,264.74,265.07
2012,4,262.35,268.31,269.32,266.15
2013,4,266.74,258.67,263.01,266.41
2014,4,261.85,268.17,265.96,273.71
2015,4,265.82,266.23,267.30,262.85
2016,4,265.93,266.26,266.28,265.96
2017,4,261.93,264.66,261.95,256.81
2018,4,262.43,266.63,260.41,260.77
2019,4,272.04,267.84,261.74,267.07
2020,4,265.84,262.30,263.32,262.50
2021,4,268.67,263.68,260.61,264.37
2022,4,259.90,272.65,260.97,258.96
2023,4,263.79,261.82,267.02,266.68
2024,4,264.16,263.08,273.30,265.22
2025,4,265.30,263.04,262.77,269.21
2026,4,268.27,269.28,268.00,261.42
2027,4,259.16,259.89,265.97,269.64
2028,4,264.35,259.90,262.68,259.45
2029,4,262.29,262.15,264.51,268.40
2030,4,261.13,269.59,265.28,267.15
2031,4,265.43,267.28,261.10,264.98
2032,4,263.41,267.43,266.44,265.21
2033,4,262.14,261.05,266.34,268.34
2034,4,264.68,259.21,270.96,267.56
2035,4,269.44,268.21,265.48,275.00
2036,4,270.51,259.96,265.21,266.87
2037,4,263.30,267.50,270.08,268.68
2038,4,266.17,264.15,260.88,265.42
2039,4,263.04,272.04,267.08,268.39
2040,4,268.87,260.36,270.84,266.09
2041,4,262.65,263.57,267.93,264.80
2042,4,263.71,265.14,261.03,265.16
2043,4,265.30,263.80,263.78,265.75
2044,4,263.61,267.51,267.16,269.15
2045,4,260.40,270.60,267.84,270.60
2046,4,270.53,268.50,261.01,267.65
2047,4,260.87,266.26,266.03,266.51
2048,4,273.13,264.68,267.04,264.47
2049,4,266.04,268.61,263.91,267.88
2050,4,267.75,263.96,264.25,270.44
2051,4,258.72,258.97,265.48,264.64
2052,4,263.94,267.57,263.66,257.05
2053,4,266.86,258.32,263.24,264.87
2054,4,261.59,270.68,263.02,262.09
2055,4,261.35,267.73,270.98,264.63
2056,4,265.51,262.08,267.78,267.51
2057,4,266.28,260.22,264.56,264.25
2058,4,262.11,264.47,269.95,263.63
2059,4,268.32,270.45,269.03,272.96
2060,4,270.12,261.08,262.37,265.85
2061,4,260.95,270.09,271.73,266.03
2062,4,263.82,271.93,272.48,265.39
2063,4,262.42,263.05,266.37,266.46
2064,4,259.70,265.56,267.82,267.51
2065,4,269.27,269.06,269.82,268.44
2066,4,265.58,265.65,264.25,262.32
2067,4,263.23,268.03,267.58,264.53
2068,4,264.65,269.27,269.27,266.16
2069,4,266.73,268.03,265.17,268.58
2070,4,260.54,268.18,265.43,264.81
2071,4,269.90,266.68,264.85,268.25
2072,4,267.86,268.25,273.14,273.33
2073,4,264.20,263.43,271.08,262.49
2074,4,257.74,274.75,266.37,264.26
2075,4,267.48,266.69,268.31,262.52
2076,4,260.83,269.76,264.20,266.20
2077,4,262.26,269.28,266.02,271.69
2078,4,272.35,266.70,269.65,263.39
2079,4,265.74,266.70,263.59,265.24
2080,4,264.57,267.11,266.74,268.02
2081,4,265.61,266.03,265.61,273.01
2082,4,258.73,268.76,268.00,267.98
2083,4,267.36,270.59,271.17,266.89
2084,4,262.67,267.07,272.91,267.06
2085,4,261.65,264.74,266.08,266.98
2086,4,267.17,272.25,267.67,260.50
2087,4,263.67,267.92,272.74,264.58
2088,4,259.84,273.04,268.37,267.70
2089,4,264.89,261.95,269.35,270.15
2090,4,266.53,265.17,267.87,266.72
2091,4,262.52,272.48,268.79,269.00
2092,4,261.77,265.11,261.13,269.19
2093,4,266.78,270.05,273.21,270.61
2094,4,268.66,266.05,266.57,269.83
2095,4,261.59,268.02,272.59,270.96
2096,4,259.83,268.38,266.58,266.59
2097,4,273.73,262.98,271.98,260.20
2098,4,263.04,268.42,267.44,267.87
2099,4,259.67,266.45,266.23,260.47
2100,4,268.21,266.08,271.18,268.10
2001,5,277.62,273.55,276.76,276.30
2002,5,276.81,275.36,274.74,274.85
2003,5,274.33,272.62,275.38,277.73
2004,5,273.19,273.34,273.18,274.76
2005,5,269.70,275.41,276.79,271.64
2006,5,274.32,277.82,275.69,274.75
2007,5,275.03,272.95,277.05,277.89
2008,5,276.68,276.65,273.46,273.31
2009,5,276.48,277.11,271.81,276.57
2010,5,273.22,278.23,276.43,276.17
2011,5,272.99,274.51,274.72,273.91
2012,5,271.24,275.44,274.58,276.60
2013,5,277.05,274.03,268.21,275.52
2014,5,275.75,279.49,272.37,278.17
2015,5,277.27,273.79,271.13,276.38
2016,5,277.70,272.96,273.94,274.28
2017,5,274.59,274.19,273.65,273.25
2018,5,277.89,273.86,276.16,274.72
2019,5,276.11,277.82,277.21,278.23
2020,5,274.86,278.61,278.87,275.04
2021,5,277.84,276.25,275.83,273.71
2022,5,272.89,277.63,278.03,275.54
2023,5,274.76,278.41,277.68,276.85
2024,5,273.70,269.27,275.30,277.72
2025,5,275.03,273.66,276.32,276.28
2026,5,274.42,277.28,277.25,276.82
2027,5,275.23,274.27,276.41,278.09
2028,5,275.42,274.37,273.17,274.74
2029,5,276.04,277.48,272.50,277.23
2030,5,276.85,274.65,272.00,274.22
2031,5,275.27,276.03,278.30,274.13
2032,5,274.59,277.37,277.90,272.28
2033,5,279.13,273.66,273.90,273.34
2034,5,274.20,275.91,274.58,274.48
2035,5,279.70,277.34,273.24,276.81
2036,5,277.66,275.04,272.72,277.14
2037,5,272.28,279.73,272.23,278.60
2038,5,277.65,276.74,273.21,273.97
2039,5,272.62,277.60,273.26,277.59
2040,5,276.25,274.27,277.00,271.55
2041,5,275.29,276.19,276.49,274.89
2042,5,277.67,269.65,272.43,278.28
2043,5,274.53,274.40,272.91,273.27
2044,5,276.34,272.18,277.16,272.83
2045,5,273.94,278.56,275.33,276.90
2046,5,274.75,277.92,278.04,277.55
2047,5,268.90,271.60,278.69,275.01
2048,5,276.26,275.48,273.37,270.78
2049,5,273.90,278.20,276.14,277.16
2050,5,276.77,275.10,282.31,276.32
2051,5,277.35,278.89,275.70,271.90
2052,5,274.98,278.22,273.63,272.07
2053,5,274.67,277.88,269.68,277.61
2054,5,272.51,274.94,273.15,275.39
2055,5,272.55,276.04,274.43,276.23
2056,5,277.06,275.74,276.70,274.68
2057,5,275.64,277.65,274.90,277.75
2058,5,272.07,278.43,277.28,273.87
2059,5,274.56,277.92,280.20,276.74
2060,5,279.22,276.48,280.27,273.77
2061,5,272.16,276.87,277.25,277.11
2062,5,272.93,277.57,277.04,274.37
2063,5,271.33,278.34,277.87,277.29
2064,5,273.79,272.52,272.44,274.75
2065,5,275.09,279.36,276.82,278.81
2066,5,277.07,277.18,276.59,276.64
2067,5,269.81,279.69,278.69,277.65
2068,5,275.13,279.92,279.30,276.14
2069,5,274.02,276.78,275.96,274.31
2070,5,277.99,280.01,278.71,272.42
2071,5,276.50,275.98,276.79,272.23
2072,5,273.84,274.05,279.69,278.62
2073,5,272.65,276.86,276.68,274.20
2074,5,270.27,279.42,277.20,276.79
2075,5,277.72,277.39,275.33,276.56
2076,5,276.22,280.77,273.88,277.65
2077,5,275.32,277.75,278.11,275.81
2078,5,276.90,278.79,275.06,274.23
2079,5,274.27,275.68,277.03,273.45
2080,5,277.94,278.76,273.97,275.37
2081,5,278.44,280.49,277.85,277.42
2082,5,276.22,278.25,278.22,279.91
2083,5,277.05,277.34,279.03,278.06
2084,5,275.17,280.23,277.30,278.02
2085,5,274.26,278.34,277.17,276.19
2086,5,271.99,275.81,274.61,276.20
2087,5,270.42,276.82,276.87,274.93
2088,5,280.31,276.62,277.54,275.88
2089,5,274.71,275.64,277.49,279.72
2090,5,278.73,272.69,279.78,276.36
2091,5,274.33,278.63,280.37,277.00
2092,5,277.14,277.55,277.22,278.47
2093,5,273.25,277.00,278.18,274.84
2094,5,277.67,277.65,274.91,279.03
2095,5,278.66,278.53,275.47,277.04
2096,5,271.68,278.17,277.12,278.61
2097,5,277.13,275.31,280.07,276.02
2098,5,276.52,278.42,279.23,275.44
2099,5,274.55,273.91,279.76,272.86
2100,5,277.08,273.48,279.09,275.20
2001,6,283.73,280.73,283.93,280.97
2002,6,283.24,279.71,282.44,280.77
2003,6,282.81,280.13,279.87,280.53
2004,6,282.17,279.77,281.56,280.72
2005,6,281.74,280.94,282.01,278.67
2006,6,278.25,282.46,280.14,280.40
2007,6,284.29,281.02,281.60,281.29
2008,6,282.27,280.17,279.83,281.18
2009,6,282.35,284.77,281.86,279.06
2010,6,283.16,280.88,278.76,283.64
2011,6,280.83,282.69,282.87,279.30
2012,6,279.31,281.94,279.77,279.67
2013,6,279.99,282.19,281.48,281.85
2014,6,285.20,285.21,282.94,282.19
2015,6,283.59,278.90,280.21,281.81
2016,6,278.34,280.18,281.86,283.44
2017,6,283.17,279.97,281.12,281.75
2018,6,280.84,282.96,283.27,283.87
2019,6,281.15,283.71,282.27,284.38
2020,6,278.73,283.23,284.16,284.12
2021,6,280.85,282.44,281.79,283.04
2022,6,281.03,282.21,281.04,282.60
2023,6,279.48,280.53,283.69,282.83
2024,6,281.82,279.35,281.29,282.22
2025,6,279.56,280.62,281.13,281.59
2026,6,281.85,281.59,282.44,281.22
2027,6,280.54,278.50,281.77,286.20
2028,6,281.45,279.63,283.95,281.97
2029,6,284.68,284.03,280.72,279.68
2030,6,281.26,279.38,278.29,280.31
2031,6,280.89,283.47,279.71,283.11
2032,6,282.61,282.79,287.11,283.40
2033,6,283.76,287.11,280.33,281.21
2034,6,279.40,278.98,282.93,281.14
2035,6,282.99,281.57,283.17,283.76
2036,6,281.37,283.15,281.57,282.93
2037,6,281.04,283.24,281.07,281.41
2038,6,280.39,282.75,280.69,283.59
2039,6,280.03,283.26,280.16,283.44
2040,6,279.39,282.03,281.07,284.06
2041,6,280.66,284.88,283.47,279.81
2042,6,282.33,282.47,280.95,282.89
2043,6,283.81,280.68,282.09,279.33
2044,6,276.90,284.22,282.20,282.31
2045,6,282.15,286.07,281.78,278.89
2046,6,280.78,285.31,283.88,281.82
2047,6,282.24,286.00,283.46,280.88
2048,6,284.06,284.76,284.78,282.16
2049,6,283.32,285.67,280.41,282.71
2050,6,282.90,282.31,284.67,282.41
2051,6,280.37,287.84,281.67,281.81
2052,6,282.24,281.92,281.21,280.23
2053,6,279.04,283.54,282.39,283.71
2054,6,280.95,284.09,280.47,284.46
2055,6,282.72,280.57,284.35,281.25
2056,6,283.07,283.69,287.18,280.76
2057,6,280.00,285.13,282.43,283.63
2058,6,279.52,288.97,283.87,280.70
2059,6,280.42,284.68,284.75,282.55
2060,6,281.63,285.27,285.36,281.46
2061,6,280.12,280.89,283.06,284.37
2062,6,278.77,282.99,282.56,279.74
2063,6,278.66,285.59,286.35,283.87
2064,6,280.56,282.11,281.34,281.45
2065,6,281.30,284.15,282.71,285.11
2066,6,282.49,284.31,284.11,280.16
2067,6,279.85,283.91,284.54,281.14
2068,6,283.19,284.34,284.32,284.99
2069,6,279.17,282.48,285.39,281.94
2070,6,283.84,284.22,284.97,281.97
2071,6,283.06,282.02,279.86,281.92
2072,6,279.75,280.91,288.06,285.42
2073,6,279.09,283.65,283.09,283.63
2074,6,279.65,283.49,283.07,284.50
2075,6,284.41,282.85,282.69,282.22
2076,6,282.89,284.31,284.80,284.30
2077,6,283.19,281.29,285.75,283.77
2078,6,281.34,283.51,283.40,280.68
2079,6,282.67,285.59,283.08,281.34
2080,6,282.08,284.53,283.50,283.13
2081,6,283.32,283.94,284.74,283.76
2082,6,282.97,286.71,283.31,283.92
2083,6,281.81,285.75,284.48,287.89
2084,6,278.78,282.48,284.78,283.47
2085,6,278.87,281.34,283.88,283.24
2086,6,280.92,281.62,283.91,280.13
2087,6,282.74,282.66,284.67,282.21
2088,6,282.10,282.26,282.72,282.77
2089,6,282.04,284.62,282.67,283.43
2090,6,281.67,284.17,283.44,282.64
2091,6,280.92,285.39,287.76,285.79
2092,6,281.95,285.26,284.61,282.19
2093,6,278.20,285.50,286.38,283.17
2094,6,281.75,281.36,287.09,283.04
2095,6,284.11,281.65,287.39,284.44
2096,6,280.36,285.23,285.97,283.15
2097,6,284.16,283.30,284.61,281.75
2098,6,283.37,283.52,286.80,280.21
2099,6,281.16,283.95,288.31,281.17
2100,6,281.20,278.88,285.74,280.71
2001,7,283.97,284.50,288.25,284.03
2002,7,285.36,284.80,284.87,287.36
2003,7,283.40,286.16,284.70,285.27
2004,7,283.26,286.53,284.88,284.13
2005,7,283.67,287.07,282.93,283.69
2006,7,286.16,287.39,286.89,284.68
2007,7,285.93,286.97,282.58,281.29
2008,7,286.61,283.32,283.82,284.64
2009,7,282.25,285.76,284.94,289.66
2010,7,286.63,287.00,284.29,285.88
2011,7,283.86,284.02,283.57,286.16
2012,7,282.12,285.06,283.54,286.53
2013,7,286.06,283.85,284.69,287.48
2014,7,283.23,286.39,285.86,286.40
2015,7,286.93,284.14,284.06,288.32
2016,7,285.12,285.61,285.65,283.46
2017,7,285.21,286.16,285.41,287.20
2018,7,284.38,284.05,285.07,284.94
2019,7,286.47,284.78,286.13,286.53
2020,7,284.30,285.04,286.93,285.26
2021,7,286.07,285.30,286.09,284.15
2022,7,284.30,287.60,286.16,285.39
2023,7,285.90,282.84,289.84,285.25
2024,7,286.56,282.37,286.25,286.26
2025,7,286.81,283.87,285.68,286.05
2026,7,284.85,284.84,285.07,285.39
2027,7,284.38,284.39,286.45,283.77
2028,7,285.21,285.17,284.19,287.91
2029,7,285.58,286.63,285.20,285.21
2030,7,285.96,284.77,285.47,283.64
2031,7,289.34,285.91,287.57,285.67
2032,7,285.05,284.37,286.23,284.19
2033,7,286.49,286.33,285.23,285.74
2034,7,285.84,283.88,285.54,284.45
2035,7,284.33,286.42,287.04,285.96
2036,7,286.48,286.80,288.95,285.77
2037,7,283.73,286.14,285.33,286.08
2038,7,286.77,286.80,285.46,286.39
2039,7,283.10,286.39,283.80,286.28
2040,7,284.50,282.33,284.45,286.01
2041,7,285.89,287.11,286.75,285.40
2042,7,282.96,287.75,284.06,285.33
2043,7,289.47,286.97,286.80,285.77
2044,7,284.84,289.28,287.02,286.21
2045,7,281.28,289.06,289.12,285.66
2046,7,283.26,288.05,287.52,286.99
2047,7,281.20,288.39,288.07,285.97
2048,7,286.31,285.58,288.44,285.33
2049,7,285.93,288.12,283.46,285.98
2050,7,288.03,289.01,291.64,284.24
2051,7,284.80,285.51,285.38,284.91
2052,7,283.84,288.01,287.15,287.50
2053,7,285.36,285.16,287.02,285.41
2054,7,285.32,287.93,285.90,284.62
2055,7,284.07,287.34,287.71,284.84
2056,7,284.76,285.07,286.03,286.87
2057,7,284.49,285.77,286.22,286.12
2058,7,283.85,287.24,287.87,285.56
2059,7,282.62,284.54,286.05,287.02
2060,7,284.86,289.36,286.31,286.35
2061,7,287.36,287.01,290.81,285.41
2062,7,286.21,286.43,287.52,284.27
2063,7,284.64,288.79,287.68,287.73
