,,Committed,Scenario A1B,Scenario A2,Scenario B1
2087,1,276.74,277.86,280.50,277.96
2088,1,278.27,278.30,279.36,276.45
2089,1,277.13,278.83,282.41,279.32
2090,1,277.53,280.20,277.16,278.27
2091,1,277.45,279.84,275.79,276.48
2092,1,275.87,277.53,278.13,279.73
2093,1,277.11,278.95,278.40,280.22
2094,1,274.92,275.03,279.61,279.61
2095,1,275.93,277.13,278.72,275.45
2096,1,275.18,279.25,280.25,274.98
2097,1,277.84,281.06,279.47,274.54
2098,1,275.98,277.61,278.93,275.90
2099,1,277.72,282.71,281.67,275.95
2100,1,275.65,279.48,280.06,278.11
2001,2,276.93,279.08,280.03,279.62
2002,2,277.34,278.96,277.40,277.22
2003,2,278.24,277.45,279.38,275.41
2004,2,281.83,279.32,277.85,279.83
2005,2,278.68,276.09,277.41,277.54
2006,2,278.09,277.95,280.93,282.19
2007,2,277.13,279.41,279.41,277.92
2008,2,278.22,276.66,278.25,279.44
2009,2,276.63,281.87,276.74,278.97
2010,2,278.66,276.73,278.84,277.46
2011,2,278.18,276.81,277.99,277.23
2012,2,276.70,280.64,276.38,277.95
2013,2,279.19,278.57,274.56,278.08
2014,2,278.21,277.70,279.08,276.99
2015,2,276.35,277.94,278.40,278.63
2016,2,277.11,280.56,277.20,280.17
2017,2,278.99,278.44,278.45,278.17
2018,2,277.46,274.43,280.26,276.86
2019,2,276.94,278.07,276.79,278.28
2020,2,280.33,279.46,281.62,280.66
2021,2,279.28,279.69,277.60,276.36
2022,2,279.60,277.31,279.27,276.46
2023,2,278.72,278.53,278.96,278.73
2024,2,277.69,281.02,278.02,276.53
2025,2,277.00,279.49,280.33,280.10
2026,2,279.44,279.91,278.34,278.68
2027,2,280.44,280.12,277.38,277.27
2028,2,281.07,279.04,278.85,278.20
2029,2,280.29,280.31,278.67,279.69
2030,2,279.73,282.34,280.43,279.13
2031,2,279.00,280.77,277.24,278.08
2032,2,274.66,280.93,280.49,278.98
2033,2,278.26,277.36,279.29,279.38
2034,2,276.37,278.82,280.22,280.95
2035,2,279.90,277.78,281.96,275.37
2036,2,278.75,279.41,280.64,277.24
2037,2,277.48,280.18,278.57,280.12
2038,2,278.37,278.14,280.28,278.86
2039,2,281.35,276.40,277.77,277.22
2040,2,275.99,278.58,277.65,278.01
2041,2,279.04,280.65,278.71,280.07
2042,2,278.96,278.69,280.29,279.83
2043,2,279.59,280.43,278.58,279.52
2044,2,279.16,277.82,279.60,276.10
2045,2,276.40,280.06,279.30,280.63
2046,2,280.29,280.51,281.19,278.61
2047,2,280.01,282.00,277.28,278.29
2048,2,276.84,280.90,279.38,279.26
2049,2,277.06,280.87,277.54,281.83
2050,2,280.28,281.20,281.42,280.11
2051,2,280.34,277.40,281.95,277.47
2052,2,278.53,282.11,282.04,277.73
2053,2,278.02,280.27,275.80,280.54
2054,2,276.56,280.59,279.52,278.39
2055,2,277.03,279.63,276.95,279.11
2056,2,279.27,279.77,279.94,278.86
2057,2,279.32,281.12,279.07,278.94
2058,2,277.62,282.23,278.30,277.64
2059,2,277.54,282.72,280.19,279.47
2060,2,279.40,280.81,279.30,279.28
2061,2,281.03,281.63,281.16,277.78
2062,2,279.34,279.71,280.57,280.93
2063,2,279.26,282.19,279.98,282.54
2064,2,281.20,279.84,277.08,280.44
2065,2,279.40,281.02,281.49,278.93
2066,2,279.79,281.39,281.44,280.50
2067,2,279.73,279.94,279.23,282.89
2068,2,275.80,278.43,279.96,279.61
2069,2,278.66,279.17,280.03,279.39
2070,2,278.55,283.01,281.74,279.35
2071,2,278.26,281.43,278.01,279.77
2072,2,277.27,280.45,280.18,282.46
2073,2,277.86,280.56,282.39,276.59
2074,2,279.14,279.55,279.19,278.69
2075,2,279.97,280.57,281.22,280.59
2076,2,276.90,280.35,280.63,280.33
2077,2,279.35,281.42,280.35,279.48
2078,2,276.63,279.98,281.92,284.22
2079,2,277.47,278.46,281.24,279.28
2080,2,280.71,284.21,283.40,280.52
2081,2,277.65,280.32,282.09,280.56
2082,2,282.26,279.60,281.64,278.51
2083,2,279.58,281.42,281.28,279.35
2084,2,279.69,278.60,281.34,277.62
2085,2,277.07,281.92,282.11,279.46
2086,2,279.85,281.91,277.71,280.73
2087,2,278.04,283.41,280.54,280.77
2088,2,276.03,283.15,287.25,279.89
2089,2,279.50,284.13,281.79,278.87
2090,2,277.42,284.63,282.75,281.01
2091,2,280.48,282.17,283.18,280.15
2092,2,279.97,280.99,280.75,279.55
2093,2,279.59,280.94,279.12,280.83
2094,2,279.30,281.45,284.54,279.23
2095,2,279.27,281.16,281.45,279.24
2096,2,281.01,279.37,282.25,277.72
2097,2,279.34,282.32,281.71,280.30
2098,2,278.54,281.93,279.98,281.64
2099,2,280.33,280.26,281.69,277.66
2100,2,278.92,282.30,284.61,279.56
2001,3,280.76,282.47,282.87,284.61
2002,3,283.18,281.02,281.51,282.02
2003,3,282.22,281.71,281.66,278.57
2004,3,285.43,283.92,282.09,281.28
2005,3,281.49,280.92,279.08,282.27
2006,3,283.03,280.94,282.31,285.08
2007,3,280.96,283.78,283.48,281.47
2008,3,281.30,284.48,282.39,280.66
2009,3,283.00,281.29,280.99,285.27
2010,3,283.90,280.92,283.99,281.71
2011,3,283.98,283.02,283.08,279.19
2012,3,283.31,283.76,282.72,282.79
2013,3,280.82,281.96,282.02,282.97
2014,3,283.94,282.00,284.15,284.04
2015,3,283.05,283.99,283.95,283.68
2016,3,284.53,282.45,282.57,284.55
2017,3,281.93,282.61,280.08,282.87
2018,3,281.01,282.90,283.63,280.22
2019,3,283.64,282.65,282.07,280.84
2020,3,282.22,284.52,284.81,282.40
2021,3,285.35,280.77,282.34,282.37
2022,3,281.30,284.45,281.46,280.55
2023,3,281.03,283.92,281.12,281.02
2024,3,285.80,282.26,285.47,282.64
2025,3,284.02,283.56,283.68,282.79
2026,3,281.45,286.37,282.86,282.40
2027,3,282.46,283.38,285.07,285.34
2028,3,280.95,284.46,284.92,284.30
2029,3,286.43,282.29,283.68,282.51
2030,3,282.97,282.86,285.48,281.63
2031,3,283.18,287.74,281.29,283.37
2032,3,283.19,282.27,283.27,280.59
2033,3,283.32,284.47,283.10,283.73
2034,3,281.82,284.00,280.46,285.06
2035,3,280.13,283.37,283.19,281.81
2036,3,283.71,283.74,283.06,283.84
2037,3,284.39,282.22,283.85,281.84
2038,3,281.42,283.58,283.92,284.33
2039,3,284.93,281.61,280.88,283.27
2040,3,283.26,283.51,283.47,284.21
2041,3,280.19,282.63,283.11,282.86
2042,3,280.13,284.68,284.10,283.31
2043,3,282.59,281.94,286.11,283.63
2044,3,282.83,284.57,285.28,284.44
2045,3,281.96,282.56,286.68,281.60
2046,3,283.65,282.87,286.90,283.18
2047,3,283.98,282.95,283.67,282.89
2048,3,282.79,283.52,284.39,283.59
2049,3,281.35,283.91,282.40,285.00
2050,3,284.43,285.69,282.46,288.59
2051,3,281.90,283.75,284.24,281.17
2052,3,284.50,286.17,283.25,283.54
2053,3,281.96,285.36,283.69,284.09
2054,3,281.26,284.28,283.71,283.78
2055,3,281.60,284.35,284.55,284.17
2056,3,285.39,284.08,284.22,283.32
2057,3,281.23,285.66,283.47,285.14
2058,3,282.65,284.66,287.16,284.37
2059,3,283.83,283.46,286.01,282.69
2060,3,285.37,281.55,287.00,282.28
2061,3,282.60,284.65,284.56,283.61
2062,3,283.18,280.80,284.67,286.15
2063,3,281.05,285.01,282.76,284.46
2064,3,283.13,283.65,287.02,284.68
2065,3,283.02,283.48,287.61,283.68
2066,3,283.11,288.73,287.65,283.11
2067,3,284.70,287.45,282.77,283.68
2068,3,282.23,285.94,284.45,285.40
2069,3,281.70,283.33,285.18,283.47
2070,3,284.45,283.44,284.94,281.05
2071,3,284.85,284.82,284.95,285.57
2072,3,283.37,283.08,287.39,286.19
2073,3,282.01,283.84,288.45,282.92
2074,3,279.73,285.51,282.69,284.66
2075,3,283.82,284.37,283.13,284.28
2076,3,281.48,287.50,282.85,282.72
2077,3,281.68,285.02,282.66,283.91
2078,3,284.33,283.90,289.77,283.89
2079,3,282.62,286.43,288.95,285.31
2080,3,282.30,282.47,286.51,283.98
2081,3,286.17,284.30,283.82,283.56
2082,3,282.64,287.45,286.60,284.42
2083,3,281.75,285.71,284.37,281.34
2084,3,281.99,285.16,284.74,283.80
2085,3,282.25,286.65,287.76,282.88
2086,3,280.94,285.79,284.31,282.98
2087,3,281.00,287.64,285.91,283.11
2088,3,283.50,285.18,287.63,284.37
2089,3,283.64,284.73,285.25,283.18
2090,3,280.22,286.98,282.41,287.03
2091,3,284.98,285.42,287.83,284.16
2092,3,283.35,284.02,287.69,282.73
2093,3,283.62,286.28,288.03,282.89
2094,3,281.94,284.43,285.11,284.91
2095,3,282.54,287.46,290.02,285.66
2096,3,282.49,284.22,290.17,284.00
2097,3,287.05,285.00,286.83,284.47
2098,3,281.41,283.71,285.99,285.43
2099,3,282.33,284.85,286.98,283.27
2100,3,281.60,285.48,284.78,283.37
2001,4,287.09,288.86,287.25,286.47
2002,4,288.24,287.25,285.92,288.08
2003,4,288.05,285.98,288.36,287.64
2004,4,291.65,285.76,285.97,289.05
2005,4,284.77,286.74,291.05,286.25
2006,4,288.98,290.24,286.23,287.66
2007,4,285.97,285.42,288.31,287.44
2008,4,290.14,290.77,287.12,285.33
2009,4,288.99,289.88,288.04,289.05
2010,4,286.38,287.54,285.15,289.58
2011,4,288.37,286.93,288.07,286.28
2012,4,285.87,288.59,287.90,289.23
2013,4,286.90,290.95,288.51,290.19
2014,4,286.29,290.30,288.86,290.28
2015,4,288.54,286.22,287.73,288.44
2016,4,288.18,289.19,289.87,287.81
2017,4,287.77,288.43,288.16,286.77
2018,4,289.40,287.87,290.94,286.62
2019,4,287.67,290.93,288.72,287.97
2020,4,289.08,289.98,291.09,289.40
2021,4,289.78,288.13,288.78,286.38
2022,4,287.47,289.41,288.01,286.99
2023,4,285.99,290.34,290.46,289.27
2024,4,290.69,289.53,291.51,290.48
2025,4,288.61,290.00,285.63,288.68
2026,4,286.49,289.17,289.31,289.18
2027,4,286.31,289.47,287.86,291.23
2028,4,288.80,287.13,289.48,288.47
2029,4,287.85,289.87,289.34,290.17
2030,4,289.31,289.32,288.25,291.99
2031,4,288.11,288.22,290.58,288.43
2032,4,285.49,289.91,288.90,286.47
2033,4,290.40,289.02,286.63,286.72
2034,4,287.98,289.97,289.41,289.67
2035,4,287.64,287.86,289.80,289.67
2036,4,288.04,286.07,287.18,287.40
2037,4,290.04,288.64,289.19,290.06
2038,4,288.57,287.19,286.66,289.77
2039,4,288.52,287.90,288.95,289.62
2040,4,286.86,288.83,289.41,289.57
2041,4,288.40,286.96,288.73,290.59
2042,4,287.06,289.38,291.80,288.56
2043,4,287.96,287.21,292.18,291.22
2044,4,287.08,291.13,290.00,289.94
2045,4,287.97,287.92,290.34,289.69
2046,4,287.85,290.52,291.79,287.68
2047,4,285.58,288.44,290.53,287.03
2048,4,288.31,289.63,288.44,289.03
2049,4,287.10,288.09,292.14,292.22
2050,4,289.06,292.38,289.71,289.81
2051,4,289.02,286.11,289.39,291.34
2052,4,290.24,288.52,290.69,291.47
2053,4,286.40,289.48,289.72,289.32
2054,4,286.51,288.47,289.23,289.74
2055,4,286.20,292.16,291.42,288.96
2056,4,290.92,288.12,286.66,290.53
2057,4,291.91,291.39,292.92,287.84
2058,4,286.21,291.90,290.85,291.66
2059,4,287.53,293.41,295.15,288.52
2060,4,286.41,288.77,289.46,290.06
2061,4,287.53,291.36,291.21,291.87
2062,4,288.61,290.65,288.38,291.75
2063,4,286.61,292.38,288.13,288.13
2064,4,289.30,288.36,293.37,290.26
2065,4,288.56,293.08,293.18,288.97
2066,4,288.33,291.95,288.28,287.53
2067,4,290.28,292.01,289.90,288.89
2068,4,284.78,289.66,287.83,290.78
2069,4,287.39,292.61,292.31,288.43
2070,4,290.06,291.35,289.95,288.41
2071,4,288.86,293.29,290.78,288.43
2072,4,289.11,290.86,291.22,291.19
2073,4,285.96,290.01,289.09,291.27
2074,4,290.19,291.40,289.37,288.20
2075,4,288.02,293.48,293.21,293.58
2076,4,285.14,291.97,288.65,289.75
2077,4,287.20,292.01,290.55,289.11
2078,4,288.97,292.64,290.35,292.24
2079,4,289.92,292.01,292.55,292.16
2080,4,286.82,292.58,291.45,291.05
2081,4,289.25,291.91,289.29,289.86
2082,4,286.19,290.83,291.26,289.67
2083,4,287.62,293.03,289.65,288.35
2084,4,288.99,289.47,292.47,291.12
2085,4,286.26,293.09,291.33,290.50
2086,4,288.59,292.78,289.75,289.30
2087,4,286.87,291.19,291.77,287.20
2088,4,291.30,287.96,291.26,287.58
2089,4,288.20,292.01,288.17,287.19
2090,4,287.62,294.04,289.48,288.59
2091,4,288.77,292.64,294.48,288.47
2092,4,290.35,289.64,291.50,289.83
2093,4,289.94,291.65,293.82,287.87
2094,4,290.31,292.85,293.26,287.57
2095,4,285.56,292.39,293.45,292.42
2096,4,289.18,291.92,293.36,289.67
2097,4,289.82,293.50,291.85,289.57
2098,4,288.49,289.02,292.66,287.78
2099,4,290.85,291.88,296.42,288.85
2100,4,287.40,291.59,289.72,293.00
2001,5,291.93,294.41,291.96,294.89
2002,5,289.99,292.08,292.51,292.31
2003,5,293.32,295.50,297.50,292.92
2004,5,293.31,293.67,293.05,295.95
2005,5,293.75,290.81,293.14,293.16
2006,5,299.12,296.77,291.57,293.09
2007,5,293.66,291.90,294.46,291.23
2008,5,296.29,290.85,290.20,292.43
2009,5,293.07,294.43,292.46,293.47
2010,5,293.49,292.58,291.39,294.07
2011,5,292.70,293.85,292.01,294.32
2012,5,292.72,294.29,292.48,296.28
2013,5,290.72,296.06,292.39,296.02
2014,5,292.62,296.09,296.99,294.17
2015,5,292.24,296.87,292.56,293.05
2016,5,292.41,293.39,294.09,292.57
2017,5,294.36,295.12,295.05,291.48
2018,5,292.85,292.57,295.64,291.41
2019,5,293.66,296.53,293.35,296.90
2020,5,293.19,295.63,294.99,294.45
2021,5,294.00,294.57,296.81,296.25
2022,5,292.88,293.03,292.80,294.35
2023,5,292.19,294.08,296.62,292.55
2024,5,295.61,295.59,297.65,294.56
2025,5,293.14,298.16,294.05,293.02
2026,5,291.34,292.79,292.55,297.92
2027,5,292.99,294.69,292.44,293.72
2028,5,294.57,294.86,293.61,296.10
2029,5,292.61,295.78,292.41,292.67
2030,5,293.09,291.52,296.86,294.22
2031,5,292.71,294.05,292.69,294.77
2032,5,295.06,294.91,294.83,295.14
2033,5,294.98,297.28,292.93,298.04
2034,5,293.69,294.13,294.45,297.25
2035,5,293.16,293.29,297.43,297.16
2036,5,294.60,290.85,294.18,296.80
2037,5,292.11,295.35,292.49,298.36
2038,5,297.31,295.28,295.33,294.45
2039,5,295.04,293.33,294.52,293.71
2040,5,292.65,294.90,294.29,292.98
2041,5,292.57,294.93,295.20,296.17
2042,5,293.25,292.12,294.39,293.75
2043,5,293.60,294.02,296.66,294.79
2044,5,296.38,297.86,297.70,291.43
2045,5,292.04,295.18,295.75,294.64
2046,5,295.18,296.70,295.22,293.47
2047,5,293.98,292.98,294.28,295.18
2048,5,291.39,298.59,292.63,296.21
2049,5,293.97,296.66,296.36,296.22
2050,5,293.73,294.96,295.10,295.59
2051,5,294.03,293.05,294.32,294.50
2052,5,294.07,295.00,292.89,294.84
2053,5,293.47,296.56,295.77,294.76
2054,5,293.51,295.20,296.17,292.58
2055,5,296.88,295.27,298.62,294.41
2056,5,292.22,295.60,293.62,294.37
2057,5,298.00,297.72,296.14,295.97
2058,5,294.07,299.37,293.15,294.45
2059,5,291.78,294.00,295.34,294.84
2060,5,292.04,293.17,294.92,293.54
2061,5,293.57,293.90,297.66,292.75
2062,5,292.85,295.26,295.19,296.75
2063,5,290.29,297.27,296.25,295.31
2064,5,296.35,295.25,294.14,296.76
2065,5,292.02,297.81,296.20,295.95
2066,5,293.30,297.22,293.69,293.37
2067,5,293.06,296.21,294.15,293.59
2068,5,292.67,296.69,297.25,294.80
2069,5,294.89,296.18,298.43,295.15
2070,5,293.30,295.41,295.10,296.09
2071,5,295.39,294.13,296.29,298.59
2072,5,294.34,294.40,295.21,296.96
2073,5,295.84,293.89,294.07,292.52
2074,5,295.33,296.44,295.66,294.76
2075,5,294.04,299.74,296.24,292.67
2076,5,292.70,299.74,294.60,298.79
2077,5,293.49,294.89,296.20,296.49
2078,5,294.48,299.12,297.06,294.40
2079,5,296.03,293.74,295.18,294.30
2080,5,293.20,297.04,297.37,298.78
2081,5,295.57,297.19,296.91,295.76
2082,5,292.33,298.72,297.27,296.89
2083,5,295.97,296.16,296.14,295.24
2084,5,293.14,295.82,301.77,294.74
2085,5,292.92,296.95,297.08,297.19
2086,5,292.43,297.09,295.37,292.81
2087,5,293.87,294.69,298.52,296.82
2088,5,293.21,294.97,299.89,295.10
2089,5,293.50,296.22,293.38,293.81
2090,5,293.14,297.12,296.54,296.51
2091,5,296.67,298.39,296.42,294.56
2092,5,292.28,293.92,296.81,294.75
2093,5,292.27,296.04,296.42,295.68
2094,5,296.35,296.40,295.69,296.12
2095,5,291.63,300.13,296.92,297.07
2096,5,291.94,297.66,296.65,298.89
2097,5,294.16,298.47,297.69,295.72
2098,5,292.15,297.72,297.90,294.86
2099,5,296.14,295.82,302.26,299.01
2100,5,293.83,296.61,296.96,294.33
2001,6,296.95,297.87,295.96,298.44
2002,6,297.60,299.37,301.48,300.59
2003,6,296.24,297.50,301.87,297.60
2004,6,298.05,295.99,301.59,301.15
2005,6,299.54,296.43,296.54,300.30
2006,6,302.50,301.44,299.03,296.72
2007,6,298.07,295.93,299.61,297.80
2008,6,301.49,300.28,294.84,299.14
2009,6,298.66,295.93,298.88,302.07
2010,6,297.67,296.53,296.98,297.84
2011,6,296.50,300.12,295.37,299.77
2012,6,297.46,297.40,296.93,300.12
2013,6,296.94,297.72,299.18,299.96
2014,6,298.79,297.53,298.56,303.39
2015,6,297.61,298.40,296.73,298.46
2016,6,296.68,297.64,299.89,298.77
2017,6,297.74,297.98,300.42,296.24
2018,6,298.11,297.29,300.25,299.28
2019,6,297.76,297.84,299.33,300.83
2020,6,298.11,297.83,301.13,299.67
2021,6,297.34,296.99,297.01,297.63
2022,6,296.34,295.27,297.11,300.78
2023,6,300.73,298.53,302.53,301.83
2024,6,298.82,302.62,299.83,299.88
2025,6,297.57,300.73,299.45,299.23
2026,6,298.41,299.51,300.28,300.76
2027,6,296.12,297.58,298.09,300.21
2028,6,300.64,301.07,302.68,297.98
2029,6,296.41,297.87,296.17,295.78
2030,6,295.98,296.15,300.43,302.44
2031,6,299.25,300.51,296.36,297.43
2032,6,298.44,295.69,298.06,296.87
2033,6,299.12,303.96,298.71,299.77
2034,6,300.73,302.75,299.04,302.57
2035,6,295.31,297.34,302.84,301.39
2036,6,297.52,296.56,297.43,302.26
2037,6,299.54,303.16,300.53,302.06
2038,6,300.19,302.78,297.63,302.81
2039,6,296.57,298.60,300.56,304.42
2040,6,298.84,302.18,300.76,299.10
2041,6,298.45,300.46,299.00,302.76
2042,6,296.93,297.10,303.38,297.18
2043,6,300.29,300.01,302.85,299.89
2044,6,298.22,299.71,301.29,297.70
2045,6,296.55,298.46,302.46,300.09
2046,6,300.29,300.80,302.05,299.70
2047,6,300.24,300.04,302.67,298.65
2048,6,299.35,301.55,298.56,300.20
2049,6,297.92,297.11,299.85,298.67
2050,6,297.26,299.05,299.79,301.63
2051,6,298.84,296.93,299.69,301.48
2052,6,297.04,303.98,299.95,299.01
2053,6,298.66,302.60,302.52,297.25
2054,6,297.58,301.68,302.11,301.54
2055,6,299.87,301.83,304.58,300.23
2056,6,297.32,299.55,297.24,301.60
2057,6,302.14,300.82,304.50,299.67
2058,6,298.97,298.41,298.07,300.55
2059,6,298.27,301.63,300.80,302.21
2060,6,298.66,298.26,298.61,300.05
2061,6,299.26,297.53,304.24,297.27
2062,6,296.95,300.04,300.22,300.10
2063,6,296.22,305.34,301.73,300.04
2064,6,297.09,299.60,296.27,299.83
2065,6,297.12,302.99,302.19,298.21
2066,6,295.27,304.31,297.88,303.57
2067,6,296.31,303.73,300.96,297.38
2068,6,300.18,303.37,302.08,301.94
2069,6,297.54,300.72,301.33,301.78
2070,6,301.16,300.60,303.04,305.37
2071,6,298.89,297.04,299.92,301.69
2072,6,298.29,298.31,299.80,303.49
2073,6,297.30,296.61,302.65,298.09
2074,6,297.90,300.42,301.50,304.80
2075,6,296.37,303.68,302.10,300.07
2076,6,296.74,306.49,298.30,303.96
2077,6,296.82,298.84,302.46,304.81
2078,6,300.02,300.14,299.08,301.71
2079,6,298.09,300.09,302.14,302.80
2080,6,295.61,301.21,303.31,305.31
2081,6,298.07,299.73,298.22,297.17
2082,6,298.16,304.16,305.43,301.72
2083,6,299.87,295.58,301.44,300.75
2084,6,296.51,300.34,303.44,300.75
2085,6,296.78,300.60,302.46,304.35
2086,6,299.16,302.65,299.47,299.82
2087,6,298.16,302.52,306.08,304.19
2088,6,301.40,301.16,302.42,298.23
2089,6,298.22,303.35,298.71,302.82
2090,6,301.94,297.88,302.16,300.08
2091,6,302.20,301.92,301.60,300.63
2092,6,298.57,297.78,304.08,298.09
2093,6,297.17,302.26,303.47,298.63
2094,6,302.82,299.97,299.80,298.78
2095,6,296.49,305.19,302.02,305.39
2096,6,295.76,300.32,300.13,299.50
2097,6,301.37,303.12,298.68,302.83
2098,6,297.04,301.23,298.90,297.24
2099,6,300.72,299.94,299.73,298.98
2100,6,299.06,299.33,301.58,300.52
2001,7,302.75,300.33,297.28,302.20
2002,7,299.50,302.56,302.49,303.70
2003,7,300.38,303.47,303.97,300.74
2004,7,301.67,298.85,303.60,303.93
2005,7,300.18,300.59,299.34,299.73
2006,7,303.61,301.10,301.73,299.34
2007,7,301.24,296.54,303.93,304.91
2008,7,301.49,300.55,299.11,298.41
2009,7,301.91,300.68,301.94,300.46
2010,7,299.99,303.36,301.66,300.21
2011,7,298.18,302.39,298.86,301.24
2012,7,300.72,302.57,299.10,301.83
2013,7,298.22,301.84,298.78,299.03
2014,7,297.46,299.74,299.04,304.37
2015,7,300.74,297.34,301.83,302.62
2016,7,304.83,301.64,305.10,304.59
2017,7,298.56,302.80,302.31,297.91
2018,7,302.85,299.41,300.75,302.08
2019,7,297.19,302.74,304.68,304.65
2020,7,302.49,300.33,304.02,300.36
2021,7,299.27,300.42,296.98,301.96
2022,7,299.80,296.22,302.24,300.19
2023,7,302.81,298.47,304.11,303.59
2024,7,302.32,305.11,300.31,303.21
2025,7,304.43,302.64,300.55,301.21
2026,7,303.67,302.36,302.19,302.99
2027,7,303.47,302.14,300.63,304.20
2028,7,303.03,304.01,305.63,302.03
2029,7,304.12,301.67,299.33,300.45
2030,7,300.86,299.47,302.04,303.51
2031,7,300.34,303.14,301.55,299.28
2032,7,304.30,297.81,301.77,299.30
2033,7,301.12,303.87,303.47,305.26
2034,7,302.87,303.06,304.03,302.68
2035,7,300.57,301.58,303.96,299.44
2036,7,299.44,297.25,301.84,303.94
2037,7,301.80,304.69,302.20,304.65
2038,7,300.09,300.85,302.22,302.31
2039,7,297.22,297.46,304.80,304.86
2040,7,301.43,304.37,302.93,303.30
2041,7,302.43,304.03,302.58,305.89
2042,7,299.63,305.27,303.92,297.96
2043,7,302.50,301.61,303.58,304.83
2044,7,302.78,305.45,305.89,303.89
2045,7,302.76,304.89,302.15,304.76
2046,7,304.11,302.69,306.67,302.13
2047,7,304.58,304.56,306.48,305.29
2048,7,303.03,305.74,304.33,305.52
2049,7,301.78,300.14,305.44,302.25
2050,7,302.53,305.20,302.63,305.55
2051,7,305.56,297.84,304.64,299.96
2052,7,304.07,305.40,304.46,300.57
2053,7,298.22,305.71,301.22,302.15
2054,7,300.88,306.02,306.47,300.43
2055,7,302.28,300.57,306.54,304.90
2056,7,299.13,305.30,303.25,304.14
2057,7,302.51,306.89,306.23,301.84
2058,7,304.13,305.97,301.96,304.06
2059,7,302.37,303.52,302.91,305.06
2060,7,300.47,298.00,305.12,303.61
2061,7,304.11,299.85,304.73,298.52
2062,7,303.76,303.63,302.33,304.83
2063,7,300.69,303.16,303.70,304.67
