,,Committed,Scenario A1B,Scenario A2,Scenario B1
2072,1,234.54,241.35,242.27,239.48
2073,1,240.66,235.84,236.80,237.03
2074,1,242.43,239.40,238.02,243.12
2075,1,236.43,246.70,247.56,245.76
2076,1,233.94,245.71,247.43,241.83
2077,1,237.68,244.20,243.85,245.57
2078,1,238.02,246.21,242.47,241.96
2079,1,241.97,241.89,247.05,239.32
2080,1,242.73,240.14,245.47,243.61
2081,1,242.29,241.90,249.08,246.58
2082,1,235.24,244.01,246.61,238.12
2083,1,237.97,250.03,245.02,243.66
2084,1,234.13,246.89,236.95,251.24
2085,1,239.25,245.32,243.85,243.45
2086,1,241.41,245.25,249.69,239.68
2087,1,243.83,248.06,248.45,234.12
2088,1,237.35,237.88,249.82,241.99
2089,1,243.62,242.34,249.24,240.85
2090,1,231.10,241.28,245.80,238.86
2091,1,243.45,243.62,249.84,250.07
2092,1,240.66,244.50,244.49,238.42
2093,1,241.91,242.85,241.14,239.19
2094,1,235.34,245.83,247.72,240.24
2095,1,244.23,244.53,246.00,235.27
2096,1,234.50,248.67,250.69,247.92
2097,1,236.74,253.41,243.06,239.17
2098,1,238.44,245.22,255.71,244.04
2099,1,240.28,247.61,245.95,235.98
2100,1,241.22,246.74,256.47,242.72
2001,2,232.28,234.71,234.25,234.40
2002,2,231.12,233.96,239.41,233.99
2003,2,236.64,238.85,241.38,234.48
2004,2,231.31,230.69,231.22,228.00
2005,2,234.53,235.04,237.61,230.41
2006,2,237.27,232.79,244.06,234.38
2007,2,247.48,239.64,237.51,244.51
2008,2,231.42,236.20,239.45,231.86
2009,2,232.78,240.35,240.56,237.42
2010,2,234.61,232.20,232.24,229.24
2011,2,239.40,240.00,241.01,235.53
2012,2,236.27,232.12,233.20,233.63
2013,2,241.11,237.96,234.23,246.03
2014,2,236.51,240.32,233.29,240.42
2015,2,234.33,243.56,241.97,239.32
2016,2,234.17,236.88,242.45,234.04
2017,2,238.92,234.05,234.30,232.08
2018,2,236.70,242.79,241.79,233.03
2019,2,238.52,238.21,239.06,237.89
2020,2,237.12,234.05,243.29,241.04
2021,2,237.47,236.50,241.43,237.95
2022,2,239.78,237.31,234.93,234.51
2023,2,237.08,238.99,240.26,231.72
2024,2,234.06,237.65,240.73,240.88
2025,2,235.17,238.01,239.10,233.43
2026,2,237.84,234.95,236.90,242.27
2027,2,236.54,245.50,240.25,230.55
2028,2,239.16,242.69,240.01,247.13
2029,2,236.37,238.29,241.75,234.98
2030,2,238.04,237.58,233.68,243.74
2031,2,238.52,239.89,246.27,239.38
2032,2,242.64,240.72,236.47,240.47
2033,2,231.51,243.81,230.86,236.46
2034,2,238.74,243.60,242.50,238.70
2035,2,234.72,233.28,229.50,237.83
2036,2,231.21,236.15,236.49,242.59
2037,2,232.59,239.76,247.26,237.93
2038,2,232.17,233.44,240.04,239.37
2039,2,239.64,241.61,244.52,246.48
2040,2,240.33,241.67,238.29,240.94
2041,2,242.15,231.64,231.56,236.07
2042,2,236.37,235.63,240.72,234.89
2043,2,236.26,231.09,241.64,235.51
2044,2,235.04,233.91,237.78,235.57
2045,2,235.88,237.02,239.11,241.11
2046,2,244.29,233.72,239.08,242.29
2047,2,233.11,233.53,232.12,238.14
2048,2,241.80,243.57,242.85,235.92
2049,2,239.46,235.93,241.12,241.32
2050,2,230.45,238.11,233.59,239.99
2051,2,231.69,238.10,238.36,235.31
2052,2,235.44,243.39,243.54,241.01
2053,2,239.90,248.54,239.75,243.80
2054,2,244.78,239.10,243.52,245.03
2055,2,233.79,240.11,243.45,247.38
2056,2,233.36,242.80,238.93,241.55
2057,2,232.38,235.13,241.58,236.96
2058,2,237.01,247.97,242.12,238.35
2059,2,232.60,238.88,247.32,238.65
2060,2,241.98,239.32,248.44,243.57
2061,2,242.52,244.61,240.62,245.15
2062,2,235.40,244.95,243.29,238.63
2063,2,237.59,233.40,240.52,238.17
2064,2,231.59,243.75,241.14,241.78
2065,2,235.96,239.39,242.07,245.29
2066,2,242.80,246.75,236.80,238.55
2067,2,237.98,243.10,247.63,238.92
2068,2,248.72,243.78,243.75,244.37
2069,2,231.70,244.60,241.43,229.21
2070,2,231.13,241.66,239.20,239.26
2071,2,241.45,241.34,240.41,238.13
2072,2,242.92,241.53,252.32,239.94
2073,2,232.00,239.30,242.91,239.46
2074,2,240.74,239.64,241.43,239.46
2075,2,236.84,242.85,244.78,241.82
2076,2,239.30,247.09,245.19,247.37
2077,2,240.57,237.85,243.52,244.17
2078,2,244.12,241.40,239.59,241.25
2079,2,237.24,248.37,242.44,239.62
2080,2,239.70,236.95,247.97,240.73
2081,2,237.36,243.85,246.05,242.29
2082,2,232.83,247.73,243.81,244.28
2083,2,242.08,240.55,243.51,238.64
2084,2,231.75,246.28,236.46,244.78
2085,2,241.75,243.96,243.48,237.55
2086,2,237.50,243.54,245.16,242.42
2087,2,243.35,247.81,244.58,233.72
2088,2,241.50,245.16,244.51,240.40
2089,2,242.01,243.21,246.19,251.88
2090,2,233.08,245.61,246.28,244.58
2091,2,235.86,248.51,247.65,243.28
2092,2,235.16,237.99,250.55,232.09
2093,2,239.34,237.52,239.05,241.78
2094,2,232.65,247.95,248.59,246.43
2095,2,238.62,248.60,245.30,233.57
2096,2,236.97,243.57,246.75,239.01
2097,2,233.01,245.46,244.40,239.59
2098,2,241.84,239.42,244.85,240.02
2099,2,239.28,248.07,245.99,242.75
2100,2,238.23,247.05,245.86,237.91
2001,3,239.21,238.91,238.47,240.77
2002,3,247.84,241.19,246.21,240.27
2003,3,243.78,234.97,239.69,240.07
2004,3,238.70,244.20,238.65,245.62
2005,3,246.65,243.60,244.61,247.85
2006,3,239.37,245.25,242.35,239.62
2007,3,243.48,236.90,246.19,243.06
2008,3,244.40,243.48,246.94,239.89
2009,3,241.29,241.86,244.56,240.46
2010,3,243.70,237.84,236.46,239.05
2011,3,243.07,240.64,244.19,251.25
2012,3,237.79,244.41,244.33,243.14
2013,3,247.12,240.26,243.19,249.49
2014,3,242.09,246.36,243.17,241.49
2015,3,249.27,248.42,238.82,236.38
2016,3,243.73,240.97,245.66,239.31
2017,3,242.39,243.80,240.82,237.68
2018,3,237.53,244.04,247.15,247.82
2019,3,247.16,239.50,241.43,243.67
2020,3,240.36,249.33,249.29,245.47
2021,3,245.87,242.33,240.06,240.73
2022,3,241.85,241.67,238.94,240.46
2023,3,245.87,241.70,241.68,245.56
2024,3,241.32,246.46,241.90,249.30
2025,3,239.75,251.09,246.30,239.55
2026,3,244.58,244.10,241.12,236.64
2027,3,246.51,247.58,245.68,246.16
2028,3,236.32,244.73,242.62,242.33
2029,3,242.10,242.03,242.50,248.97
2030,3,250.55,243.78,244.36,246.67
2031,3,239.43,253.92,244.73,243.86
2032,3,244.22,245.96,243.86,249.24
2033,3,239.17,248.49,245.22,241.46
2034,3,243.73,240.40,247.31,246.06
2035,3,241.51,247.10,240.64,241.62
2036,3,242.29,245.83,247.16,238.54
2037,3,247.45,242.18,246.14,244.63
2038,3,241.65,239.56,246.22,244.28
2039,3,244.17,241.27,241.53,241.87
2040,3,243.79,242.68,245.26,240.54
2041,3,240.78,248.89,244.21,242.49
2042,3,243.61,238.20,242.62,242.65
2043,3,243.19,244.14,242.72,244.07
2044,3,236.37,246.74,243.40,239.43
2045,3,240.90,243.81,245.23,244.49
2046,3,242.43,241.63,243.92,245.82
2047,3,239.00,246.86,244.72,241.39
2048,3,250.58,248.71,241.21,241.01
2049,3,240.32,244.34,244.19,242.75
2050,3,246.14,241.95,246.59,244.53
2051,3,240.36,243.98,243.85,240.10
2052,3,242.87,247.61,244.66,242.47
2053,3,251.04,245.19,241.61,241.78
2054,3,245.70,247.28,244.99,249.79
2055,3,239.52,244.60,248.99,248.17
2056,3,249.45,247.97,246.52,248.72
2057,3,244.37,245.23,246.30,239.90
2058,3,237.45,242.21,243.60,247.15
2059,3,244.03,243.96,245.68,246.01
2060,3,241.25,245.93,252.33,248.82
2061,3,242.95,250.46,248.17,245.69
2062,3,246.32,245.25,244.75,241.29
2063,3,240.10,246.04,245.34,243.65
2064,3,241.09,245.91,249.85,255.20
2065,3,243.42,249.30,243.87,250.98
2066,3,242.04,247.90,251.88,243.55
2067,3,250.46,244.62,247.41,247.39
2068,3,238.15,243.87,249.27,245.75
2069,3,241.43,242.94,244.87,242.31
2070,3,242.44,250.20,246.63,244.51
2071,3,246.65,244.76,240.79,241.06
2072,3,242.91,245.01,247.38,249.96
2073,3,245.26,247.68,241.89,241.03
2074,3,243.22,248.98,243.01,240.97
2075,3,240.93,257.62,254.64,239.10
2076,3,243.39,245.20,245.99,243.65
2077,3,245.33,244.11,247.43,248.95
2078,3,248.92,243.29,252.46,247.41
2079,3,246.43,249.51,244.86,245.21
2080,3,243.75,243.05,251.43,247.69
2081,3,234.54,242.88,254.35,241.90
2082,3,240.91,241.95,251.30,244.67
2083,3,241.69,254.06,247.49,241.10
2084,3,237.22,248.74,249.11,247.10
2085,3,242.91,239.35,256.32,240.96
2086,3,244.97,253.49,245.03,238.95
2087,3,244.96,245.91,245.75,243.38
2088,3,244.81,247.37,245.81,245.07
2089,3,239.38,251.54,249.88,245.16
2090,3,242.80,246.72,250.45,241.99
2091,3,239.27,247.35,245.80,242.47
2092,3,244.04,248.66,249.11,248.84
2093,3,251.73,251.40,243.91,250.34
2094,3,237.06,252.28,245.53,245.77
2095,3,242.27,252.25,249.87,247.89
2096,3,248.94,249.88,247.38,245.92
2097,3,250.07,251.07,249.76,251.44
2098,3,241.62,246.84,249.09,241.08
2099,3,240.71,251.93,250.63,243.08
2100,3,246.08,240.83,248.82,240.26
2001,4,253.60,252.21,261.44,249.20
2002,4,251.15,251.56,250.57,257.43
2003,4,248.63,254.61,252.61,256.53
2004,4,253.62,257.00,255.07,254.20
2005,4,252.29,251.83,260.46,251.94
2006,4,252.22,258.44,257.61,255.47
2007,4,256.82,253.65,251.76,261.01
2008,4,252.16,253.17,253.93,249.11
2009,4,260.28,253.03,253.00,259.70
2010,4,251.12,252.71,251.86,250.80
2011,4,255.64,254.39,254.41,259.95
2012,4,255.16,254.69,259.86,256.47
2013,4,252.08,250.73,250.51,255.76
2014,4,254.18,257.03,256.70,258.92
2015,4,256.30,255.75,251.76,255.66
2016,4,250.22,252.71,254.15,255.56
2017,4,255.28,253.12,252.01,247.68
2018,4,252.13,254.94,250.58,255.36
2019,4,260.23,256.70,253.41,257.59
2020,4,253.66,247.53,252.89,252.98
2021,4,257.17,256.69,250.88,255.61
2022,4,248.22,258.14,252.96,254.07
2023,4,255.28,254.00,257.87,258.27
2024,4,255.75,257.13,260.52,256.94
2025,4,251.67,254.71,254.29,257.06
2026,4,258.33,259.63,253.06,251.77
2027,4,248.08,249.47,253.70,256.67
2028,4,252.14,250.73,255.49,248.40
2029,4,256.08,257.28,252.41,255.71
2030,4,251.28,258.24,253.76,255.97
2031,4,254.26,254.56,249.04,255.13
2032,4,253.17,258.17,252.08,249.63
2033,4,249.41,248.59,259.02,256.96
2034,4,257.01,254.17,261.46,257.27
2035,4,258.10,256.46,254.53,264.70
2036,4,262.95,248.03,255.17,254.92
2037,4,252.59,260.99,256.47,257.05
2038,4,253.46,253.72,253.89,257.01
2039,4,252.68,257.97,254.82,254.76
2040,4,261.71,254.53,257.51,258.31
2041,4,254.45,254.62,254.92,253.71
2042,4,254.93,253.08,256.99,257.91
2043,4,257.03,252.31,250.91,255.90
2044,4,255.75,256.10,258.68,254.79
2045,4,252.00,257.70,258.63,264.47
2046,4,261.27,256.75,254.32,257.91
2047,4,251.43,258.28,253.71,253.83
2048,4,260.28,256.85,257.19,255.38
2049,4,252.34,257.40,255.23,259.99
2050,4,256.05,254.16,257.48,256.72
2051,4,250.98,249.40,253.28,255.10
2052,4,256.95,254.07,253.69,252.14
2053,4,257.26,252.79,255.48,252.88
2054,4,251.52,261.46,252.79,254.99
2055,4,253.84,258.66,259.57,251.63
2056,4,251.60,255.58,256.06,256.76
2057,4,252.47,253.96,257.72,256.24
2058,4,251.64,256.23,253.99,252.91
2059,4,256.52,263.75,262.43,263.60
2060,4,254.96,253.42,252.04,255.98
2061,4,251.03,258.46,264.46,259.40
2062,4,251.95,259.58,262.26,255.36
2063,4,253.54,257.96,257.01,250.42
2064,4,250.07,256.02,255.78,252.70
2065,4,257.53,260.13,259.97,259.45
2066,4,250.43,259.99,254.58,257.59
2067,4,255.71,257.78,257.01,256.39
2068,4,252.85,262.33,253.91,256.89
2069,4,252.12,256.92,257.68,263.48
2070,4,248.32,256.69,259.13,255.99
2071,4,260.86,261.66,255.08,257.45
2072,4,254.35,257.01,263.17,264.51
2073,4,257.91,256.03,258.25,250.15
2074,4,247.40,265.72,259.12,257.01
2075,4,256.18,258.46,260.78,255.18
2076,4,248.95,256.25,254.54,261.56
2077,4,252.62,263.84,254.53,261.35
2078,4,260.68,262.22,261.38,253.14
2079,4,256.71,256.79,256.24,255.60
2080,4,255.87,255.86,257.37,261.08
2081,4,252.38,257.38,257.73,260.46
2082,4,251.55,259.33,259.32,259.61
2083,4,253.11,259.71,266.43,250.96
2084,4,252.59,254.94,264.10,255.36
2085,4,250.82,257.38,259.39,260.22
2086,4,255.67,263.60,256.24,249.51
2087,4,254.25,261.54,260.55,253.70
2088,4,252.71,264.83,260.91,257.98
2089,4,251.37,252.12,259.70,257.20
2090,4,252.94,256.16,261.60,258.27
2091,4,252.59,265.56,254.92,257.00
2092,4,252.02,259.81,252.85,259.88
2093,4,258.25,260.59,264.47,257.45
2094,4,257.44,255.84,255.62,255.55
2095,4,251.77,257.96,260.26,255.28
2096,4,252.59,260.82,259.01,255.91
2097,4,256.74,256.27,261.50,251.35
2098,4,251.10,258.47,261.59,255.46
2099,4,253.04,257.52,257.76,253.63
2100,4,263.58,258.62,269.57,259.86
2001,5,269.97,268.44,269.44,266.45
2002,5,267.19,271.46,265.25,263.98
2003,5,265.31,262.26,264.73,266.01
2004,5,266.58,266.77,269.80,268.08
2005,5,261.43,265.40,270.16,265.56
2006,5,267.68,268.21,266.13,265.43
2007,5,271.44,269.84,270.64,268.91
2008,5,268.53,267.47,264.21,268.76
2009,5,272.19,268.90,266.96,267.23
2010,5,264.92,261.93,268.74,272.35
2011,5,261.82,264.33,265.89,271.14
2012,5,266.28,264.57,264.51,262.50
2013,5,269.18,265.97,262.18,267.72
2014,5,271.74,270.62,262.45,271.18
2015,5,272.26,265.39,263.17,269.05
2016,5,263.26,264.16,264.49,266.07
2017,5,265.40,265.32,266.74,264.59
2018,5,268.74,265.22,269.34,267.95
2019,5,269.38,270.70,268.41,273.98
2020,5,268.37,271.45,269.27,266.82
2021,5,267.52,271.88,275.15,266.20
2022,5,263.39,268.81,269.97,266.48
2023,5,265.58,275.80,274.37,268.40
2024,5,265.60,261.89,270.34,268.63
2025,5,267.25,269.74,271.20,269.85
2026,5,269.36,267.06,268.65,266.42
2027,5,267.07,266.05,271.58,270.49
2028,5,272.81,267.38,262.92,266.19
2029,5,270.01,265.76,266.23,271.78
2030,5,266.41,269.42,266.04,266.27
2031,5,267.75,270.04,268.57,264.55
2032,5,268.64,275.04,271.23,266.23
2033,5,270.32,266.51,267.00,268.77
2034,5,271.04,270.47,265.26,267.30
2035,5,267.87,269.09,267.06,263.75
2036,5,272.72,271.00,262.92,271.36
2037,5,265.74,272.30,265.33,266.38
2038,5,274.06,266.33,264.52,265.76
2039,5,263.59,269.74,267.76,267.42
2040,5,268.28,266.05,269.54,267.44
2041,5,268.66,273.73,267.89,270.74
2042,5,268.13,264.27,266.55,276.50
2043,5,265.56,269.17,265.58,268.86
2044,5,266.03,266.08,269.07,266.62
2045,5,266.42,268.92,263.11,266.18
2046,5,268.81,271.40,267.29,269.49
2047,5,263.15,264.58,269.76,266.52
2048,5,268.54,269.28,268.56,264.66
2049,5,270.88,273.73,268.42,272.33
2050,5,270.51,265.23,274.80,267.89
2051,5,267.83,273.65,263.90,265.94
2052,5,263.77,272.60,266.73,266.65
2053,5,263.95,267.84,264.97,270.41
2054,5,265.82,272.25,269.76,266.42
2055,5,264.94,267.50,265.58,266.17
2056,5,271.78,271.84,270.79,264.27
2057,5,269.54,272.01,267.53,274.09
2058,5,266.84,273.42,271.05,266.71
2059,5,266.55,273.58,274.59,272.57
2060,5,270.61,273.65,275.28,267.70
2061,5,265.32,267.21,272.52,266.78
2062,5,265.12,266.74,269.94,266.37
2063,5,263.99,272.65,268.89,265.43
2064,5,269.88,267.29,271.92,266.27
2065,5,266.18,272.14,268.47,273.31
2066,5,266.93,272.00,271.60,265.39
2067,5,262.96,267.92,273.69,268.05
2068,5,267.90,274.82,272.25,269.64
2069,5,264.50,267.50,273.13,266.27
2070,5,270.70,271.98,270.77,265.05
2071,5,269.30,267.21,266.94,270.98
2072,5,264.27,266.20,273.08,277.14
2073,5,269.46,274.77,266.71,266.02
2074,5,263.53,274.51,271.24,274.57
2075,5,272.86,270.62,269.14,268.84
2076,5,271.07,269.05,269.36,272.64
2077,5,269.15,273.71,275.00,268.70
2078,5,268.07,273.35,272.35,265.65
2079,5,266.28,268.05,272.18,270.72
2080,5,271.54,270.54,273.56,272.35
2081,5,269.66,272.96,270.98,268.02
2082,5,269.43,270.59,271.41,274.99
2083,5,268.76,272.59,275.42,266.14
2084,5,268.17,269.64,270.60,271.22
2085,5,270.35,268.26,273.30,264.05
2086,5,263.61,267.66,267.67,268.96
2087,5,263.97,268.47,271.25,265.99
2088,5,270.86,271.43,271.13,271.59
2089,5,263.45,270.62,269.80,272.85
2090,5,269.92,266.62,272.24,269.80
2091,5,267.82,274.48,272.01,267.77
2092,5,268.51,271.74,269.05,274.85
2093,5,267.49,268.75,269.93,268.14
2094,5,270.12,272.46,267.04,274.51
2095,5,270.51,268.63,268.96,268.50
2096,5,265.18,268.79,270.46,271.78
2097,5,269.46,270.99,273.87,268.01
2098,5,265.69,273.97,275.30,266.49
2099,5,266.10,270.11,269.85,266.29
2100,5,268.41,268.93,276.44,269.05
2001,6,277.28,277.85,281.49,276.44
2002,6,275.39,278.04,277.36,275.78
2003,6,276.87,274.42,277.54,277.34
2004,6,279.34,276.35,276.36,278.21
2005,6,275.22,277.54,280.56,278.59
2006,6,274.38,279.72,278.26,276.85
2007,6,281.70,279.07,278.01,277.17
2008,6,278.96,276.66,274.77,281.81
2009,6,281.03,279.01,278.74,275.98
2010,6,280.07,277.20,277.66,279.30
2011,6,274.47,278.77,277.09,278.13
2012,6,279.77,278.23,276.20,276.88
2013,6,277.81,278.07,276.37,278.55
2014,6,281.67,281.53,279.75,279.46
2015,6,280.21,276.44,275.29,279.29
2016,6,274.89,281.74,277.64,277.23
2017,6,278.52,274.79,279.28,278.15
2018,6,276.94,275.75,277.57,280.89
2019,6,278.72,280.61,279.25,280.93
2020,6,277.24,280.50,280.49,279.36
2021,6,278.64,279.14,278.86,279.28
2022,6,278.00,278.20,278.22,279.55
2023,6,277.48,278.71,279.08,280.27
2024,6,277.84,273.50,280.22,278.18
2025,6,276.24,279.13,278.75,279.43
2026,6,277.50,281.31,279.93,278.05
2027,6,277.82,277.09,278.13,280.68
2028,6,279.49,278.37,276.61,276.08
2029,6,283.12,276.08,278.33,276.59
2030,6,276.84,277.94,278.48,278.87
2031,6,280.89,279.82,278.43,278.69
2032,6,279.36,279.93,280.92,279.81
2033,6,280.83,281.41,276.00,278.95
2034,6,278.20,279.56,278.93,282.03
2035,6,278.30,279.60,279.02,277.37
2036,6,279.91,282.34,279.21,283.50
2037,6,277.21,279.92,275.24,275.34
2038,6,279.88,280.80,276.27,278.00
2039,6,277.95,279.84,276.85,278.35
2040,6,279.02,281.22,276.58,278.60
2041,6,277.86,286.12,278.45,277.64
2042,6,277.86,276.92,277.69,279.11
2043,6,278.78,276.59,277.10,278.10
2044,6,273.84,279.32,277.99,277.50
2045,6,278.37,278.83,274.42,278.85
2046,6,278.05,281.89,278.84,277.36
2047,6,277.88,280.16,279.70,273.63
2048,6,280.21,281.43,279.98,275.90
2049,6,280.86,280.40,277.61,279.95
2050,6,279.98,279.86,281.15,279.16
2051,6,277.94,282.72,277.65,277.46
2052,6,277.50,280.09,276.52,277.91
2053,6,273.87,277.08,277.09,280.43
2054,6,279.76,279.52,279.41,281.51
2055,6,278.25,277.04,277.78,278.53
2056,6,280.74,279.36,281.51,275.74
2057,6,278.25,279.64,277.58,280.40
2058,6,277.81,284.69,280.84,276.47
2059,6,276.36,280.66,282.84,277.97
2060,6,279.90,281.08,280.44,279.59
2061,6,277.11,280.30,281.77,278.30
2062,6,275.08,277.44,278.16,277.74
2063,6,275.65,281.81,281.28,278.71
2064,6,279.12,279.54,278.67,279.22
2065,6,278.67,280.96,277.33,279.27
2066,6,280.14,280.60,279.99,274.68
2067,6,276.62,278.08,281.34,277.25
2068,6,280.96,277.67,280.35,282.62
2069,6,276.29,277.38,282.32,279.57
2070,6,280.80,278.81,280.80,276.69
2071,6,280.37,275.62,278.52,282.46
2072,6,277.91,277.03,281.16,283.63
2073,6,277.36,280.07,279.65,279.41
2074,6,276.71,278.67,282.63,282.77
2075,6,279.98,278.98,280.63,278.91
2076,6,280.17,278.99,280.66,280.83
2077,6,277.97,278.09,280.27,280.76
2078,6,278.56,279.97,279.05,277.43
2079,6,282.36,280.58,280.74,280.04
2080,6,280.90,279.93,278.97,279.16
2081,6,279.15,280.90,278.30,281.07
2082,6,280.42,279.98,278.88,278.68
2083,6,276.72,280.07,278.74,283.35
2084,6,276.88,280.07,279.18,279.79
2085,6,276.78,279.02,278.99,276.76
2086,6,274.14,279.00,280.42,279.91
2087,6,283.02,279.92,281.57,279.21
2088,6,278.55,279.24,280.24,280.85
2089,6,277.12,282.95,278.87,281.29
2090,6,279.57,280.51,281.08,280.14
2091,6,279.49,281.29,281.55,281.90
2092,6,280.73,281.28,280.23,280.35
2093,6,275.60,280.95,280.20,278.30
2094,6,280.02,278.81,280.10,277.45
2095,6,280.67,279.31,282.00,281.62
2096,6,276.01,280.40,281.26,280.85
2097,6,280.37,278.36,279.53,280.16
2098,6,277.68,278.93,284.62,276.76
2099,6,279.03,279.15,283.22,280.83
2100,6,277.31,276.58,282.63,278.05
2001,7,279.86,282.63,287.30,280.63
2002,7,279.86,280.90,282.14,281.27
2003,7,278.65,280.39,280.41,278.55
2004,7,277.74,279.54,278.31,279.46
2005,7,282.84,282.15,279.27,280.06
2006,7,281.10,282.21,282.08,280.68
2007,7,281.90,280.83,281.88,279.76
2008,7,284.06,277.74,279.85,285.02
2009,7,279.05,281.01,283.00,283.03
2010,7,281.90,281.09,280.61,281.79
2011,7,278.77,281.26,278.77,284.73
2012,7,282.58,284.23,279.75,282.80
2013,7,282.31,283.22,280.61,282.38
2014,7,279.85,281.22,281.60,286.19
2015,7,283.68,280.82,281.71,284.74
2016,7,281.27,283.19,278.53,279.40
2017,7,278.80,278.89,280.01,281.36
2018,7,279.66,279.31,280.26,280.97
2019,7,284.21,279.96,281.06,280.56
2020,7,282.42,283.43,280.37,281.66
2021,7,285.47,281.20,282.77,279.39
2022,7,279.60,283.72,283.24,281.57
2023,7,284.47,278.48,285.44,282.71
2024,7,284.68,277.94,282.16,281.25
2025,7,282.12,284.62,283.68,280.90
2026,7,282.45,280.67,283.69,281.90
2027,7,282.68,282.42,281.67,279.29
2028,7,281.43,281.95,279.83,281.45
2029,7,284.08,279.72,279.23,280.67
2030,7,282.89,282.36,282.31,281.94
2031,7,285.26,285.28,281.67,279.03
2032,7,279.60,279.47,286.34,281.44
2033,7,281.18,281.62,281.24,282.38
2034,7,281.41,281.67,281.27,280.56
2035,7,280.26,280.30,283.28,282.86
2036,7,286.73,281.08,284.21,281.06
2037,7,281.49,283.48,280.10,280.68
2038,7,282.64,287.20,282.02,280.89
2039,7,279.74,282.76,280.04,285.19
2040,7,281.27,280.80,282.63,281.61
2041,7,279.86,283.47,281.93,280.77
2042,7,278.57,284.28,281.51,283.30
2043,7,284.27,280.24,282.09,280.16
2044,7,282.13,283.37,282.44,279.86
2045,7,278.12,281.87,282.46,281.89
2046,7,279.52,283.98,282.17,281.68
2047,7,278.43,285.01,285.19,280.21
2048,7,284.24,279.62,283.31,283.44
2049,7,280.94,284.97,281.75,280.42
2050,7,284.02,284.78,288.23,279.49
2051,7,282.04,281.04,280.25,279.74
2052,7,278.45,282.44,280.75,282.56
2053,7,278.99,281.84,282.80,280.44
2054,7,279.22,283.05,281.09,282.03
2055,7,280.57,281.06,281.89,283.36
2056,7,282.96,284.96,281.44,280.82
2057,7,281.59,284.64,283.51,282.43
2058,7,283.22,286.03,282.29,282.14
2059,7,281.93,283.51,285.70,283.15
2060,7,278.83,287.21,282.25,283.29
2061,7,281.83,282.86,289.30,280.24
2062,7,279.74,281.96,282.84,278.22
2063,7,281.08,282.94,286.37,283.77
