,,Committed,Scenario A1B,Scenario A2,Scenario B1
2047,3,242.08,247.67,247.82,245.82
2048,3,251.71,250.18,244.77,246.04
2049,3,243.63,247.29,246.31,243.26
2050,3,250.77,245.08,250.66,247.23
2051,3,244.97,246.19,245.94,242.37
2052,3,245.03,252.04,246.50,243.98
2053,3,252.93,248.94,244.13,243.95
2054,3,248.05,251.14,247.15,254.90
2055,3,241.02,248.29,252.49,251.96
2056,3,252.92,249.80,250.48,249.99
2057,3,247.36,247.46,247.26,242.94
2058,3,240.47,245.75,246.39,252.51
2059,3,245.56,246.78,250.07,249.45
2060,3,243.14,248.54,254.16,250.94
2061,3,244.33,251.83,252.46,247.63
2062,3,247.67,246.51,245.41,244.40
2063,3,241.77,249.68,247.68,249.34
2064,3,242.84,248.50,251.97,257.39
2065,3,245.62,252.33,246.59,253.12
2066,3,245.45,250.25,253.46,245.37
2067,3,253.68,248.33,249.86,249.94
2068,3,239.91,247.67,251.11,247.45
2069,3,243.33,245.48,250.23,244.20
2070,3,245.02,251.44,249.36,246.34
2071,3,249.45,246.05,243.98,245.67
2072,3,245.15,246.11,249.00,250.82
2073,3,247.14,249.96,244.09,242.24
2074,3,244.84,250.81,244.90,243.61
2075,3,244.08,260.74,254.54,240.96
2076,3,244.62,248.69,247.96,247.20
2077,3,246.29,245.85,249.61,254.09
2078,3,250.71,244.59,255.16,250.00
2079,3,250.18,251.88,247.45,246.74
2080,3,244.86,245.07,252.94,250.92
2081,3,235.26,244.70,257.65,244.07
2082,3,243.55,244.46,255.01,247.20
2083,3,242.93,256.94,250.70,243.66
2084,3,240.39,253.28,250.91,247.02
2085,3,246.74,241.24,259.97,241.89
2086,3,247.61,256.05,247.08,242.10
2087,3,247.68,250.29,249.85,244.47
2088,3,247.15,250.61,247.89,247.08
2089,3,241.33,255.27,252.54,247.40
2090,3,246.19,249.00,250.65,243.38
2091,3,243.35,251.46,247.10,244.09
2092,3,245.18,251.12,250.27,253.23
2093,3,256.32,254.52,247.19,252.96
2094,3,239.77,256.56,245.50,248.21
2095,3,245.68,252.91,252.82,250.88
2096,3,253.34,252.84,249.50,249.05
2097,3,255.70,251.65,251.56,255.14
2098,3,244.05,248.84,251.08,244.68
2099,3,244.79,253.87,253.65,246.79
2100,3,248.33,241.21,252.72,243.33
2001,4,255.08,255.69,264.17,251.95
2002,4,254.76,253.84,251.76,258.18
2003,4,251.12,257.74,256.29,261.89
2004,4,256.10,259.28,257.61,256.90
2005,4,255.81,254.18,261.61,254.32
2006,4,253.79,261.37,258.64,259.99
2007,4,257.92,256.94,256.37,263.07
2008,4,254.02,257.48,256.73,252.79
2009,4,261.37,257.36,255.89,263.06
2010,4,254.38,256.57,253.78,254.82
2011,4,260.09,258.25,257.24,262.58
2012,4,258.19,258.83,262.44,259.05
2013,4,256.74,251.88,253.49,259.43
2014,4,255.64,259.99,259.45,263.41
2015,4,259.19,257.62,256.00,257.43
2016,4,255.10,257.60,258.03,258.28
2017,4,256.62,255.25,253.63,249.60
2018,4,254.32,258.27,253.13,256.95
2019,4,263.64,260.06,254.79,260.56
2020,4,256.96,250.59,254.53,255.21
2021,4,260.96,258.46,254.69,258.27
2022,4,251.06,262.59,255.25,255.19
2023,4,256.55,254.84,259.56,259.40
2024,4,258.56,258.69,264.44,258.30
2025,4,255.65,255.95,256.43,260.13
2026,4,260.60,262.50,258.32,253.82
2027,4,250.58,251.56,257.41,260.20
2028,4,255.52,252.61,256.46,251.21
2029,4,257.00,258.55,255.74,260.14
2030,4,253.50,260.35,256.21,258.42
2031,4,257.32,257.85,252.49,259.15
2032,4,255.32,262.02,255.80,253.92
2033,4,252.45,251.28,261.52,260.62
2034,4,258.27,256.21,264.56,259.85
2035,4,261.54,257.42,257.96,266.67
2036,4,265.66,251.16,257.91,256.82
2037,4,255.39,261.49,259.89,260.27
2038,4,257.55,256.54,255.72,257.97
2039,4,255.28,261.85,258.38,259.09
2040,4,263.77,255.83,261.58,259.51
2041,4,256.46,256.56,258.11,256.26
2042,4,257.00,255.71,257.38,260.88
2043,4,259.68,255.12,254.47,258.24
2044,4,257.48,259.70,260.48,258.37
2045,4,254.28,262.52,260.86,266.34
2046,4,264.19,261.46,256.35,260.40
2047,4,253.30,261.69,258.20,256.92
2048,4,265.77,259.22,260.12,258.08
2049,4,256.78,259.93,257.61,261.01
2050,4,260.42,258.07,258.33,261.54
2051,4,252.16,250.81,258.76,258.20
2052,4,259.01,258.77,254.99,253.26
2053,4,260.13,253.38,257.60,257.02
2054,4,255.36,264.80,255.59,256.81
2055,4,255.52,260.82,262.26,254.00
2056,4,255.62,258.46,259.47,260.40
2057,4,256.97,254.68,258.89,257.53
2058,4,254.50,258.22,259.01,255.49
2059,4,259.79,265.30,264.25,265.22
2060,4,258.70,254.70,255.17,258.98
2061,4,252.96,261.98,266.67,260.99
2062,4,253.23,262.19,264.33,256.57
2063,4,256.00,259.40,259.21,255.59
2064,4,252.80,258.12,259.37,256.90
2065,4,261.69,264.64,261.85,263.24
2066,4,254.82,261.51,257.41,258.25
2067,4,257.86,260.22,259.66,258.64
2068,4,257.19,264.54,258.17,260.13
2069,4,256.56,258.99,258.22,264.63
2070,4,251.23,261.10,260.60,260.44
2071,4,262.90,262.14,258.57,259.48
2072,4,257.67,260.11,267.00,269.43
2073,4,259.23,257.67,263.27,252.11
2074,4,248.97,268.27,260.49,257.57
2075,4,259.86,260.76,262.41,257.08
2076,4,251.98,259.44,257.14,262.60
2077,4,256.09,265.43,257.22,264.59
2078,4,262.25,263.33,264.00,255.94
2079,4,259.32,258.74,257.26,258.72
2080,4,257.18,259.38,260.12,263.16
2081,4,254.75,258.99,260.60,265.31
2082,4,252.78,261.74,261.52,261.88
2083,4,257.52,263.69,267.28,255.46
2084,4,254.57,258.07,266.13,258.89
2085,4,253.49,260.58,261.80,262.58
2086,4,257.89,265.61,260.16,251.57
2087,4,257.01,262.72,264.05,256.79
2088,4,253.72,266.34,262.20,260.85
2089,4,254.44,254.77,264.11,260.73
2090,4,257.30,259.11,262.64,261.21
2091,4,254.51,266.38,258.35,259.65
2092,4,255.40,262.49,254.34,261.76
2093,4,261.82,263.95,266.74,259.56
2094,4,260.38,259.77,257.30,259.17
2095,4,254.42,259.89,264.30,260.16
2096,4,254.03,262.35,262.22,259.50
2097,4,263.26,257.29,262.53,253.45
2098,4,253.21,261.02,262.95,258.50
2099,4,254.17,259.06,260.27,255.54
2100,4,264.50,259.35,270.33,261.86
2001,5,273.44,270.94,273.25,268.66
2002,5,271.40,272.65,267.40,267.38
2003,5,267.89,264.17,267.36,267.75
2004,5,267.27,267.89,269.32,267.73
2005,5,263.50,269.64,273.69,267.04
2006,5,270.50,271.04,268.18,267.01
2007,5,272.39,270.61,272.77,274.75
2008,5,272.58,269.31,266.43,269.22
2009,5,273.72,271.71,267.37,272.03
2010,5,268.41,268.38,272.90,273.66
2011,5,263.78,266.76,266.44,270.40
2012,5,268.26,266.65,266.74,265.39
2013,5,272.52,267.14,263.16,270.82
2014,5,273.96,272.88,265.63,274.45
2015,5,274.99,266.50,263.55,270.03
2016,5,267.49,266.55,266.90,267.31
2017,5,269.57,266.74,267.08,266.35
2018,5,271.47,268.77,272.11,271.70
2019,5,273.09,272.85,270.07,275.73
2020,5,270.60,274.77,271.84,270.14
2021,5,272.51,273.10,274.34,267.93
2022,5,264.66,270.77,273.01,267.77
2023,5,268.01,276.22,276.09,269.24
2024,5,267.50,262.29,271.60,270.54
2025,5,270.33,269.43,272.37,273.94
2026,5,271.21,269.99,271.89,270.23
2027,5,269.11,267.15,274.54,271.82
2028,5,271.56,269.58,267.32,268.20
2029,5,269.56,272.53,268.13,274.85
2030,5,269.79,269.94,267.07,267.35
2031,5,268.40,271.71,271.96,265.98
2032,5,271.05,276.52,272.56,266.50
2033,5,273.76,267.53,267.87,270.57
2034,5,270.96,272.40,267.54,269.72
2035,5,274.00,270.53,267.05,265.71
2036,5,275.93,273.62,265.55,272.50
2037,5,265.69,272.31,265.65,270.45
2038,5,274.85,269.14,266.43,268.73
2039,5,264.31,271.56,267.97,269.35
2040,5,269.71,266.96,271.59,266.56
2041,5,269.66,274.46,271.02,270.52
2042,5,270.74,264.89,267.57,277.25
2043,5,266.51,270.02,266.54,270.30
2044,5,268.10,266.35,272.85,267.51
2045,5,268.89,270.05,266.49,268.53
2046,5,271.33,271.95,271.15,272.70
2047,5,262.96,265.86,273.65,268.50
2048,5,272.31,270.79,269.75,266.32
2049,5,270.65,273.43,270.40,275.49
2050,5,273.08,267.57,277.81,271.55
2051,5,271.24,276.78,266.40,266.39
2052,5,266.78,273.72,268.48,268.50
2053,5,267.56,272.43,265.58,272.86
2054,5,266.12,272.62,268.86,267.96
2055,5,267.07,267.66,268.08,268.43
2056,5,273.61,273.06,271.38,265.40
2057,5,270.27,274.92,268.86,275.17
2058,5,267.84,275.15,271.28,267.60
2059,5,267.69,275.80,276.15,273.22
2060,5,274.60,274.10,276.01,267.77
2061,5,266.83,268.39,275.17,269.93
2062,5,266.11,270.59,270.07,266.86
2063,5,266.13,274.21,272.65,268.46
2064,5,271.92,268.02,270.11,266.57
2065,5,268.93,276.35,269.49,274.61
2066,5,270.86,273.79,271.68,267.44
2067,5,263.72,271.54,276.51,270.53
2068,5,268.66,276.73,274.11,270.26
2069,5,266.46,268.44,272.63,267.81
2070,5,274.31,274.93,273.65,267.95
2071,5,272.22,270.39,270.04,270.39
2072,5,266.61,268.04,275.77,278.18
2073,5,270.83,274.52,268.73,267.93
2074,5,264.05,276.51,271.94,275.38
2075,5,274.70,271.44,270.70,270.89
2076,5,273.67,275.71,269.72,275.11
2077,5,269.12,273.72,275.71,269.92
2078,5,268.92,275.12,273.08,267.07
2079,5,268.25,269.02,271.00,272.08
2080,5,274.15,273.47,272.57,273.34
2081,5,273.05,275.20,274.11,273.36
2082,5,271.39,273.23,272.95,276.64
2083,5,271.86,274.30,276.06,270.14
2084,5,269.03,271.83,272.71,273.70
2085,5,271.09,271.06,273.76,268.49
2086,5,265.31,269.36,269.19,271.96
2087,5,265.18,269.35,273.07,267.31
2088,5,273.27,272.58,273.68,272.73
2089,5,264.93,270.64,272.02,276.91
2090,5,273.46,267.82,274.73,271.71
2091,5,270.03,275.83,274.30,269.38
2092,5,270.63,273.04,271.29,276.32
2093,5,269.18,271.25,272.70,269.50
2094,5,271.89,274.88,267.52,274.28
2095,5,273.48,270.77,269.72,269.19
2096,5,265.64,274.77,272.76,274.04
2097,5,269.99,272.43,274.43,269.80
2098,5,269.69,276.38,276.71,268.67
2099,5,265.93,271.04,272.46,268.10
2100,5,271.72,268.69,278.28,270.60
2001,6,280.35,278.93,281.65,278.86
2002,6,279.15,279.02,277.67,276.18
2003,6,278.83,275.61,278.69,277.47
2004,6,280.33,277.45,277.75,279.40
2005,6,278.23,279.24,280.92,278.77
2006,6,275.69,280.34,278.89,277.68
2007,6,283.22,280.39,278.64,278.15
2008,6,279.33,277.76,276.57,280.89
2009,6,281.95,280.67,279.18,277.42
2010,6,282.12,279.79,278.39,280.71
2011,6,276.30,279.82,280.05,278.92
2012,6,280.16,279.44,277.00,278.58
2013,6,278.77,279.27,277.97,279.22
2014,6,282.47,281.69,281.09,280.56
2015,6,281.15,278.02,275.26,280.34
2016,6,276.46,280.95,279.40,278.78
2017,6,280.13,275.68,280.30,279.70
2018,6,278.07,278.89,279.59,281.78
2019,6,280.17,280.52,280.34,282.00
2020,6,277.72,280.59,282.41,281.49
2021,6,279.27,280.19,280.33,280.28
2022,6,277.77,279.22,279.47,279.49
2023,6,277.47,278.68,280.58,280.69
2024,6,278.18,275.21,279.69,279.64
2025,6,277.44,279.18,279.19,279.71
2026,6,280.13,281.04,279.08,279.82
2027,6,278.78,277.06,279.13,282.01
2028,6,279.93,279.10,278.85,278.58
2029,6,283.46,278.52,278.74,277.34
2030,6,279.66,278.46,279.52,277.59
2031,6,281.28,280.86,278.64,278.85
2032,6,280.91,280.87,282.84,281.20
2033,6,282.11,283.02,276.96,279.48
2034,6,278.51,279.51,279.51,282.00
2035,6,279.50,280.13,280.01,278.50
2036,6,280.73,283.08,280.12,282.46
2037,6,278.60,280.85,276.09,277.38
2038,6,280.52,281.45,276.66,279.08
2039,6,279.29,281.43,276.47,280.19
2040,6,278.58,280.88,276.37,279.48
2041,6,278.73,285.75,279.85,278.37
2042,6,280.07,278.34,277.70,280.37
2043,6,281.23,277.44,279.19,278.86
2044,6,275.88,281.66,279.14,279.62
2045,6,280.20,280.75,276.96,278.69
2046,6,279.97,283.08,280.43,279.32
2047,6,277.17,281.34,280.74,275.79
2048,6,282.10,281.23,281.44,277.94
2049,6,281.44,281.52,278.72,280.97
2050,6,281.17,280.62,281.84,279.80
2051,6,277.74,285.25,278.25,278.74
2052,6,278.60,280.74,278.37,279.18
2053,6,275.65,278.96,278.18,281.31
2054,6,280.07,280.97,278.70,282.39
2055,6,280.09,277.16,279.53,279.56
2056,6,281.86,281.48,283.45,276.71
2057,6,278.60,282.24,280.65,281.46
2058,6,278.69,286.10,280.98,277.84
2059,6,278.20,282.63,283.87,279.68
2060,6,280.88,282.48,282.43,280.97
2061,6,279.27,280.17,281.32,279.52
2062,6,276.71,279.67,278.79,278.11
2063,6,277.33,283.44,283.11,280.14
2064,6,279.33,280.35,279.68,279.96
2065,6,280.99,282.43,277.37,280.64
2066,6,280.88,282.40,280.62,277.09
2067,6,277.15,279.94,282.32,278.30
2068,6,281.04,278.69,281.56,282.92
2069,6,277.78,277.18,283.75,280.80
2070,6,282.28,280.50,281.78,276.73
2071,6,281.56,278.01,278.77,281.79
2072,6,276.92,278.93,283.58,283.71
2073,6,277.11,280.66,280.57,280.68
2074,6,276.99,280.19,281.93,283.67
2075,6,282.17,279.49,280.91,280.15
2076,6,281.35,279.36,281.19,281.20
2077,6,279.17,278.94,281.41,281.15
2078,6,279.04,281.08,281.13,277.23
2079,6,281.48,281.80,281.14,280.83
2080,6,281.23,281.42,281.35,279.86
2081,6,280.62,281.46,280.37,281.75
2082,6,279.92,283.08,280.12,280.22
2083,6,277.89,281.68,281.01,283.41
2084,6,277.85,280.89,280.59,280.35
2085,6,276.58,279.76,279.99,278.31
2086,6,276.46,279.52,282.64,279.91
2087,6,283.20,280.44,282.71,280.07
2088,6,279.80,280.35,281.12,281.78
2089,6,278.49,282.43,280.06,281.90
2090,6,280.80,281.25,281.74,280.23
2091,6,279.76,283.49,284.18,282.35
2092,6,281.18,283.05,281.00,281.28
2093,6,277.00,282.20,282.30,279.91
2094,6,280.01,279.79,282.30,279.02
2095,6,281.33,279.64,282.96,282.00
2096,6,278.05,282.30,282.63,282.50
2097,6,281.02,279.19,280.94,279.32
2098,6,279.39,280.42,285.98,277.52
2099,6,278.99,279.83,284.94,280.77
2100,6,278.73,277.40,283.84,279.08
2001,7,280.87,282.98,288.10,281.42
2002,7,283.40,282.13,283.51,281.47
2003,7,279.46,281.73,281.49,281.02
2004,7,279.91,280.85,280.43,281.25
2005,7,283.72,284.06,280.46,281.02
2006,7,282.19,284.03,284.65,282.97
2007,7,283.04,286.61,281.74,280.11
2008,7,283.87,279.10,280.90,282.32
2009,7,279.53,282.79,283.20,285.84
2010,7,284.18,284.19,282.38,284.19
2011,7,280.28,282.78,279.99,285.02
2012,7,282.42,283.71,279.60,283.72
2013,7,283.60,282.21,281.85,285.10
2014,7,280.56,284.06,284.19,286.75
2015,7,285.21,282.67,281.83,285.71
2016,7,281.10,283.58,280.76,280.65
2017,7,280.90,279.59,282.73,284.01
2018,7,281.33,281.06,281.65,282.25
2019,7,286.40,281.41,282.72,283.14
2020,7,282.85,284.93,282.46,282.48
2021,7,287.25,282.54,283.26,281.28
2022,7,280.76,284.72,283.79,282.19
2023,7,283.98,279.67,287.70,284.22
2024,7,282.59,278.87,283.83,283.16
2025,7,282.98,283.57,283.36,282.45
2026,7,284.19,283.37,283.84,282.93
2027,7,283.60,282.89,282.80,280.18
2028,7,282.75,282.99,280.44,285.19
2029,7,283.53,281.78,280.99,282.86
2030,7,284.40,283.41,282.52,282.68
2031,7,287.03,285.33,283.86,281.37
2032,7,282.40,281.00,285.92,283.40
2033,7,282.60,283.23,281.22,283.04
2034,7,282.68,283.28,282.15,283.39
2035,7,281.09,281.80,284.17,283.74
2036,7,287.69,283.76,285.88,282.26
2037,7,282.37,285.42,280.90,282.09
2038,7,284.02,285.81,281.84,282.36
2039,7,281.08,283.25,280.89,285.97
2040,7,282.30,281.18,281.93,284.37
2041,7,282.34,283.18,283.40,282.16
2042,7,280.06,285.62,282.20,283.97
2043,7,287.49,283.03,284.63,281.15
2044,7,282.70,286.43,284.06,281.83
2045,7,279.05,284.31,284.88,282.78
2046,7,281.26,284.16,284.78,284.13
2047,7,279.16,286.17,286.13,282.79
2048,7,284.68,281.33,285.09,283.73
2049,7,281.77,286.15,282.62,282.14
2050,7,285.90,288.39,289.29,281.07
2051,7,281.42,282.89,282.44,280.91
2052,7,280.26,283.55,283.28,283.87
2053,7,280.94,283.24,284.39,282.61
2054,7,281.37,284.26,282.05,283.50
2055,7,281.66,282.09,283.92,284.42
2056,7,282.65,284.90,283.53,282.37
2057,7,281.94,285.52,284.63,283.97
2058,7,282.57,288.03,283.89,282.47
2059,7,282.28,283.89,284.89,284.64
2060,7,281.32,289.54,283.93,285.06
2061,7,283.42,284.22,290.99,282.05
2062,7,281.20,283.49,284.18,279.07
2063,7,282.52,285.02,287.10,285.28
