,,Committed,Scenario A1B,Scenario A2,Scenario B1
2019,2,270.25,267.95,269.40,270.50
2020,2,273.04,274.24,274.38,274.55
2021,2,271.85,271.64,270.16,268.80
2022,2,273.38,270.85,273.13,271.05
2023,2,272.55,271.55,273.53,272.72
2024,2,269.66,274.25,272.16,270.58
2025,2,271.45,269.01,274.45,264.91
2026,2,273.24,271.23,273.64,273.06
2027,2,276.14,273.51,271.79,271.86
2028,2,271.26,270.82,271.90,272.51
2029,2,271.97,267.92,267.77,273.32
2030,2,274.65,274.69,275.64,274.27
2031,2,270.18,274.19,269.24,270.50
2032,2,265.05,273.60,273.31,272.61
2033,2,272.49,268.86,273.77,268.47
2034,2,264.32,272.69,272.42,274.95
2035,2,274.82,270.64,274.64,270.44
2036,2,273.90,273.82,271.83,273.27
2037,2,273.47,272.80,273.79,272.33
2038,2,273.73,272.32,273.91,273.86
2039,2,274.14,270.31,271.96,269.99
2040,2,268.56,271.47,271.91,271.34
2041,2,273.56,274.16,271.66,274.71
2042,2,271.39,273.98,271.85,274.66
2043,2,274.40,274.77,273.04,271.40
2044,2,273.74,272.02,271.16,271.27
2045,2,270.37,273.13,274.10,271.73
2046,2,269.44,272.42,273.72,269.35
2047,2,274.14,276.71,270.73,272.60
2048,2,270.39,276.27,269.42,271.97
2049,2,273.49,275.02,273.64,274.33
2050,2,274.43,274.15,274.31,271.73
2051,2,274.89,274.24,276.70,273.02
2052,2,274.26,274.85,273.54,268.72
2053,2,271.66,273.51,271.84,273.18
2054,2,272.76,274.44,273.94,272.96
2055,2,270.24,272.01,270.58,272.25
2056,2,274.38,274.52,273.22,274.03
2057,2,268.96,273.40,274.30,272.39
2058,2,269.71,274.68,270.25,272.91
2059,2,274.34,275.77,274.68,273.66
2060,2,272.34,274.49,273.89,272.92
2061,2,274.44,274.96,274.95,273.15
2062,2,272.12,272.86,272.75,268.39
2063,2,275.00,275.46,275.42,274.49
2064,2,274.47,270.89,271.98,274.06
2065,2,271.61,274.51,275.23,271.35
2066,2,270.60,273.76,272.40,274.10
2067,2,274.57,273.95,268.28,270.27
2068,2,267.98,272.05,272.29,274.57
2069,2,271.51,262.55,272.20,273.32
2070,2,274.49,274.35,273.46,271.59
2071,2,272.91,275.59,267.78,271.35
2072,2,269.21,271.22,271.54,274.42
2073,2,273.38,273.57,272.23,270.14
2074,2,272.00,273.48,274.24,273.29
2075,2,269.88,273.66,273.75,276.03
2076,2,272.26,272.78,272.91,275.81
2077,2,272.74,273.44,274.98,272.83
2078,2,266.80,272.91,273.73,276.41
2079,2,273.66,273.71,275.11,271.24
2080,2,272.48,273.98,274.48,274.21
2081,2,270.59,273.09,275.22,272.04
2082,2,273.84,270.95,276.25,272.08
2083,2,272.57,274.38,273.54,271.86
2084,2,273.82,272.49,274.44,272.19
2085,2,270.44,275.44,275.22,275.48
2086,2,274.08,273.68,271.33,274.38
2087,2,273.84,275.26,274.75,272.01
2088,2,265.63,272.45,276.78,268.91
2089,2,274.78,276.65,275.33,273.31
2090,2,269.74,273.45,273.61,274.24
2091,2,274.74,273.41,274.81,273.22
2092,2,274.66,274.04,274.42,274.04
2093,2,272.82,270.31,271.30,274.91
2094,2,265.52,272.21,276.15,274.06
2095,2,265.32,273.85,274.98,274.32
2096,2,273.11,271.39,275.37,273.01
2097,2,273.00,276.53,275.90,271.99
2098,2,272.96,272.61,273.57,275.79
2099,2,274.04,273.36,275.67,273.19
2100,2,274.29,274.90,276.12,268.11
2001,3,270.77,274.50,273.99,274.67
2002,3,269.99,274.51,275.46,274.86
2003,3,277.08,274.67,275.68,273.71
2004,3,275.08,276.41,274.52,276.36
2005,3,272.41,273.85,267.87,273.12
2006,3,274.37,271.97,275.97,278.37
2007,3,274.28,274.34,273.33,274.51
2008,3,276.49,277.13,273.68,270.48
2009,3,273.47,272.41,273.91,277.74
2010,3,275.29,272.66,275.39,275.39
2011,3,275.69,275.44,276.39,270.79
2012,3,276.85,273.70,275.04,274.00
2013,3,273.30,274.29,274.60,274.71
2014,3,274.21,274.35,275.59,275.55
2015,3,277.38,277.23,275.20,275.13
2016,3,274.45,275.96,274.24,278.28
2017,3,272.66,275.67,272.53,274.72
2018,3,273.13,278.25,275.24,273.56
2019,3,276.29,271.75,268.65,274.36
2020,3,272.02,274.74,275.33,274.14
2021,3,275.66,273.54,274.79,275.96
2022,3,271.49,277.17,274.37,275.26
2023,3,272.29,276.64,274.38,275.10
2024,3,276.73,274.77,276.08,274.62
2025,3,274.29,274.23,275.36,275.10
2026,3,272.65,275.29,275.64,275.20
2027,3,273.99,274.28,276.99,275.37
2028,3,269.89,270.43,274.96,273.29
2029,3,276.95,274.48,276.44,276.39
2030,3,275.97,274.49,276.25,275.04
2031,3,277.63,277.51,268.46,277.76
2032,3,274.71,273.24,276.54,273.56
2033,3,275.42,275.41,277.78,276.78
2034,3,271.72,274.21,272.10,276.26
2035,3,272.17,274.94,274.83,276.28
2036,3,277.23,276.10,274.71,276.48
2037,3,277.80,276.47,277.17,275.43
2038,3,272.20,274.61,275.61,276.68
2039,3,275.35,272.75,274.56,273.08
2040,3,272.52,274.99,276.45,275.37
2041,3,273.03,275.97,276.39,273.84
2042,3,273.87,275.98,276.54,273.45
2043,3,276.95,275.40,279.77,277.71
2044,3,275.17,275.90,277.80,278.08
2045,3,274.68,274.07,276.49,272.80
2046,3,275.42,274.28,274.63,275.67
2047,3,275.73,276.70,277.11,275.82
2048,3,275.38,277.41,276.25,274.99
2049,3,274.78,277.66,274.18,274.39
2050,3,273.74,275.13,276.78,278.63
2051,3,274.36,275.06,276.89,272.05
2052,3,276.58,277.81,277.08,271.07
2053,3,274.96,276.99,276.41,278.89
2054,3,273.67,276.26,278.63,276.18
2055,3,274.79,276.32,276.87,276.71
2056,3,276.79,276.28,274.91,275.62
2057,3,273.77,274.99,275.01,276.25
2058,3,272.98,272.51,277.23,276.21
2059,3,277.99,275.10,276.57,275.19
2060,3,276.13,272.73,276.44,274.15
2061,3,275.34,275.12,279.22,275.17
2062,3,274.68,270.98,275.94,278.08
2063,3,272.36,276.31,274.47,276.64
2064,3,274.68,274.61,276.73,277.65
2065,3,267.28,275.76,276.64,276.88
2066,3,274.29,277.62,279.70,274.74
2067,3,277.54,276.88,275.43,274.01
2068,3,272.85,275.48,275.05,277.21
2069,3,274.36,275.55,278.26,275.21
2070,3,276.22,275.54,276.24,274.08
2071,3,275.45,275.93,278.24,277.63
2072,3,276.87,275.37,275.78,276.24
2073,3,276.77,274.88,277.92,275.20
2074,3,267.56,275.46,274.80,275.72
2075,3,276.13,274.17,270.92,276.65
2076,3,275.69,275.75,275.65,277.27
2077,3,272.64,275.44,275.75,277.48
2078,3,277.97,275.05,277.61,275.26
2079,3,275.89,276.31,275.79,271.30
2080,3,274.46,273.84,276.78,278.13
2081,3,276.28,275.62,277.21,276.20
2082,3,275.20,277.37,278.84,276.85
2083,3,268.87,276.45,278.50,275.16
2084,3,275.28,277.17,275.23,274.41
2085,3,273.47,276.41,277.55,276.38
2086,3,271.92,275.11,277.32,276.94
2087,3,273.91,279.19,279.33,273.99
2088,3,274.11,277.75,277.06,271.19
2089,3,275.18,276.83,278.82,274.80
2090,3,270.51,276.49,273.76,279.42
2091,3,276.05,279.62,280.08,274.99
2092,3,273.64,274.75,279.76,275.51
2093,3,275.85,275.84,276.09,276.40
2094,3,273.79,274.59,275.53,277.51
2095,3,274.22,278.51,279.60,276.25
2096,3,276.00,275.99,280.50,276.21
2097,3,276.89,277.45,280.23,275.83
2098,3,271.30,273.83,277.98,280.58
2099,3,274.69,271.27,276.69,273.42
2100,3,273.49,274.55,278.21,275.77
2001,4,276.88,281.06,280.66,279.07
2002,4,280.43,279.12,277.35,280.62
2003,4,281.48,279.17,283.03,279.26
2004,4,280.16,277.40,277.53,279.92
2005,4,275.54,281.76,276.88,275.80
2006,4,276.85,280.50,277.56,282.93
2007,4,277.48,278.43,282.48,277.75
2008,4,283.87,281.12,281.21,278.10
2009,4,278.28,279.73,281.02,279.52
2010,4,281.57,279.54,274.70,281.10
2011,4,281.91,280.00,280.19,278.06
2012,4,276.86,278.87,279.60,278.41
2013,4,278.77,279.27,276.87,277.99
2014,4,278.05,282.26,280.55,281.92
2015,4,282.37,279.07,281.79,279.55
2016,4,278.21,280.15,278.40,279.15
2017,4,277.10,282.60,279.29,279.83
2018,4,275.91,280.83,281.50,277.64
2019,4,284.26,278.52,280.57,279.24
2020,4,277.20,278.42,282.31,278.47
2021,4,278.59,278.71,280.86,280.31
2022,4,277.88,281.71,281.40,276.14
2023,4,276.58,279.87,279.57,276.63
2024,4,279.23,276.08,282.20,278.43
2025,4,280.52,278.03,276.62,283.13
2026,4,280.88,279.22,281.09,281.94
2027,4,279.85,281.43,279.64,281.68
2028,4,279.01,282.06,282.00,277.79
2029,4,280.07,278.56,279.60,283.52
2030,4,281.67,281.70,280.26,282.35
2031,4,279.97,281.03,278.79,280.22
2032,4,278.08,280.42,280.11,281.21
2033,4,280.67,282.69,279.08,281.20
2034,4,277.63,277.62,279.33,278.37
2035,4,279.21,280.60,281.25,283.79
2036,4,280.81,276.58,281.54,281.42
2037,4,281.81,281.20,282.65,281.03
2038,4,282.63,279.11,282.08,282.02
2039,4,280.54,279.69,281.27,280.55
2040,4,279.49,277.98,280.62,282.64
2041,4,281.45,280.85,282.07,281.38
2042,4,280.31,282.12,282.16,280.03
2043,4,283.03,280.55,284.20,282.02
2044,4,282.78,280.66,282.88,284.58
2045,4,276.81,281.71,282.10,279.71
2046,4,279.99,283.29,280.62,281.95
2047,4,281.29,281.49,283.24,280.01
2048,4,280.15,285.16,281.32,276.32
2049,4,278.95,282.45,281.92,280.48
2050,4,280.92,284.08,284.51,281.83
2051,4,278.34,279.44,281.93,283.08
2052,4,281.72,282.81,283.42,281.21
2053,4,278.38,279.15,282.27,281.82
2054,4,276.37,281.90,279.75,281.53
2055,4,278.64,283.70,283.63,282.58
2056,4,283.31,282.36,280.76,282.09
2057,4,279.85,282.92,284.57,279.15
2058,4,278.19,278.50,285.07,280.02
2059,4,280.24,285.32,281.90,279.71
2060,4,281.58,280.79,280.15,280.92
2061,4,278.13,282.77,282.17,279.49
2062,4,280.27,283.13,283.52,282.79
2063,4,277.39,277.73,281.16,279.48
2064,4,277.68,280.85,281.77,283.13
2065,4,278.01,281.80,283.96,280.68
2066,4,279.04,282.79,280.64,276.57
2067,4,283.33,284.02,281.89,278.19
2068,4,275.43,278.83,281.24,281.14
2069,4,279.51,283.67,281.15,283.29
2070,4,282.89,282.22,283.43,280.69
2071,4,278.11,282.81,285.01,282.59
2072,4,280.82,282.11,281.53,283.78
2073,4,279.58,283.51,284.83,283.15
2074,4,276.80,283.83,283.16,279.49
2075,4,278.44,281.33,283.49,282.33
2076,4,277.94,281.88,278.63,280.79
2077,4,277.68,283.70,283.14,283.18
2078,4,283.61,283.49,284.77,283.46
2079,4,281.69,283.84,282.91,279.95
2080,4,279.34,285.53,284.58,280.72
2081,4,280.89,283.06,279.74,282.67
2082,4,277.83,282.46,281.92,282.76
2083,4,278.89,284.03,281.27,281.09
2084,4,278.75,282.69,283.34,281.44
2085,4,277.53,280.25,282.72,281.17
2086,4,280.76,279.75,280.77,279.85
2087,4,281.05,282.76,283.63,277.96
2088,4,279.26,280.82,285.50,278.13
2089,4,283.12,281.81,281.86,281.30
2090,4,278.82,281.68,282.55,275.99
2091,4,279.03,285.06,285.64,281.87
2092,4,277.49,280.88,284.88,283.01
2093,4,280.43,285.14,285.78,285.89
2094,4,279.88,281.84,286.73,283.38
2095,4,278.76,283.85,286.05,281.63
2096,4,279.19,283.91,282.85,282.43
2097,4,280.65,284.34,282.56,281.85
2098,4,280.68,282.34,286.14,283.35
2099,4,280.75,279.58,282.43,280.82
2100,4,280.14,284.13,280.88,283.42
2001,5,287.05,281.25,285.77,286.38
2002,5,285.29,283.70,286.09,286.96
2003,5,288.72,285.59,289.78,286.24
2004,5,285.97,287.11,284.53,288.21
2005,5,286.09,287.55,285.40,288.14
2006,5,289.04,290.77,286.71,288.25
2007,5,286.06,287.36,282.99,286.92
2008,5,287.94,286.42,284.40,281.70
2009,5,287.74,287.03,285.97,287.42
2010,5,289.21,288.34,283.44,285.61
2011,5,287.61,285.52,288.33,283.31
2012,5,285.21,284.87,285.25,289.54
2013,5,287.77,285.37,282.42,286.67
2014,5,287.75,288.85,285.82,287.25
2015,5,284.53,286.41,285.06,285.72
2016,5,289.08,283.67,285.60,288.92
2017,5,288.55,292.23,285.51,281.87
2018,5,285.89,288.20,287.33,284.91
2019,5,286.20,290.15,289.26,286.57
2020,5,283.40,286.27,284.85,284.10
2021,5,288.21,286.54,284.38,287.96
2022,5,287.12,286.72,288.84,287.58
2023,5,286.47,287.43,290.49,287.91
2024,5,285.11,286.24,285.31,286.72
2025,5,287.17,287.35,284.83,288.86
2026,5,285.71,285.56,286.45,287.64
2027,5,289.26,286.24,285.41,288.96
2028,5,283.42,290.77,287.63,285.59
2029,5,287.65,287.19,285.03,283.85
2030,5,286.87,285.79,293.63,286.22
2031,5,285.51,288.14,289.44,286.34
2032,5,287.36,285.77,286.46,286.86
2033,5,284.84,288.10,287.54,290.27
2034,5,284.73,287.64,287.29,291.61
2035,5,284.28,288.03,286.12,290.89
2036,5,286.65,285.62,291.03,288.49
2037,5,287.94,290.35,286.69,289.88
2038,5,287.03,288.92,291.05,287.75
2039,5,287.71,287.38,287.86,291.10
2040,5,287.09,284.40,291.96,288.07
2041,5,287.65,286.48,290.84,286.89
2042,5,288.49,287.52,288.95,286.86
2043,5,290.53,287.35,291.02,288.33
2044,5,287.10,284.76,289.35,285.81
2045,5,282.94,289.17,287.26,289.73
2046,5,286.11,288.38,286.07,289.55
2047,5,286.84,285.97,287.89,286.08
2048,5,287.84,291.93,287.45,286.41
2049,5,288.81,289.34,289.40,288.47
2050,5,286.33,291.70,287.53,287.89
2051,5,284.56,287.09,286.37,288.18
2052,5,284.61,288.27,291.36,287.73
2053,5,290.86,288.75,289.67,291.47
2054,5,289.67,289.19,288.66,287.30
2055,5,290.26,291.28,294.25,290.16
2056,5,286.11,289.18,287.99,287.37
2057,5,287.87,287.79,288.59,286.04
2058,5,283.55,286.17,289.33,290.35
2059,5,286.91,289.27,291.52,287.82
2060,5,288.44,284.34,285.29,290.35
2061,5,286.13,289.15,288.64,287.78
2062,5,284.53,286.97,289.57,287.44
2063,5,283.02,287.80,289.35,285.45
2064,5,287.41,286.39,286.60,289.04
2065,5,284.77,287.59,290.42,291.65
2066,5,285.35,288.40,288.95,285.95
2067,5,291.22,288.25,289.22,289.90
2068,5,284.99,287.98,287.78,288.05
2069,5,286.13,287.04,289.25,286.53
2070,5,288.46,288.58,291.35,290.67
2071,5,288.05,293.25,287.73,290.94
2072,5,286.44,288.25,289.25,288.45
2073,5,284.45,287.42,291.16,286.63
2074,5,283.88,291.02,292.99,291.85
2075,5,287.84,288.66,288.97,287.64
2076,5,287.56,289.19,287.96,287.71
2077,5,286.27,287.66,293.32,287.37
2078,5,285.76,288.53,291.00,287.69
2079,5,286.74,286.94,289.71,288.42
2080,5,286.82,290.09,287.30,288.56
2081,5,289.67,290.66,290.84,288.15
2082,5,286.70,288.86,289.10,287.94
2083,5,289.51,288.22,291.21,288.16
2084,5,290.37,292.79,293.48,288.68
2085,5,284.51,291.09,294.06,291.45
2086,5,286.30,286.88,288.32,288.67
2087,5,291.09,289.47,290.41,289.84
2088,5,285.48,289.80,291.86,285.12
2089,5,288.03,286.52,290.14,288.58
2090,5,286.19,288.51,295.42,287.59
2091,5,287.11,287.70,293.76,289.56
2092,5,286.55,287.15,291.82,289.07
2093,5,285.73,290.40,293.31,291.86
2094,5,286.34,287.51,291.54,291.48
2095,5,287.28,292.90,290.50,289.10
2096,5,284.18,292.08,290.20,289.55
2097,5,285.48,289.06,288.93,290.70
2098,5,286.60,290.95,290.98,293.61
2099,5,291.76,285.92,291.85,288.53
2100,5,288.16,287.31,287.15,289.78
2001,6,296.51,290.03,291.23,290.32
2002,6,289.71,291.38,295.01,293.18
2003,6,293.08,291.52,293.00,292.12
2004,6,292.44,291.58,296.79,294.16
2005,6,293.17,291.78,292.95,294.90
2006,6,292.98,297.14,296.31,292.01
2007,6,290.98,294.66,293.09,291.12
2008,6,294.25,292.53,289.88,292.27
2009,6,292.53,291.74,292.48,293.68
2010,6,294.33,291.10,288.53,297.54
2011,6,290.67,294.37,291.09,293.74
2012,6,293.20,292.10,292.49,297.05
2013,6,291.30,291.41,290.93,287.72
2014,6,295.28,294.24,290.75,294.69
2015,6,294.74,297.48,291.54,292.22
2016,6,293.84,291.72,293.91,291.21
2017,6,293.86,290.47,289.97,292.48
2018,6,292.88,291.09,294.04,293.76
2019,6,294.29,290.32,293.10,293.96
2020,6,291.44,292.71,293.75,295.46
2021,6,294.69,291.87,290.30,291.42
2022,6,294.37,291.95,298.14,295.35
2023,6,300.52,291.11,301.39,296.81
2024,6,291.80,293.90,288.47,294.61
2025,6,295.31,290.26,292.96,291.23
2026,6,293.00,291.49,294.91,291.19
2027,6,294.26,294.71,295.59,298.94
2028,6,292.31,296.82,296.48,291.29
2029,6,292.94,295.34,292.02,293.11
2030,6,290.63,294.12,294.15,294.34
2031,6,294.22,298.04,291.01,293.80
2032,6,298.52,291.22,291.12,292.50
2033,6,294.08,300.42,291.11,292.34
2034,6,290.14,291.41,291.23,296.83
2035,6,290.16,293.42,299.59,300.35
2036,6,288.63,293.86,293.56,293.41
2037,6,294.14,298.90,294.65,291.11
2038,6,290.85,293.60,291.46,294.23
2039,6,291.73,292.74,295.35,299.50
2040,6,295.62,294.89,298.49,293.83
2041,6,295.54,294.26,298.08,293.60
2042,6,291.85,294.84,298.09,290.38
2043,6,296.36,296.46,298.01,295.06
2044,6,289.23,294.17,296.62,292.97
2045,6,293.78,294.33,299.22,291.33
2046,6,294.24,297.11,296.47,295.80
2047,6,296.01,292.02,294.21,291.00
2048,6,292.30,296.89,297.22,294.74
2049,6,293.55,295.00,292.24,294.87
2050,6,292.71,298.89,293.32,300.37
2051,6,291.81,292.16,292.27,299.57
2052,6,291.67,295.01,296.79,290.51
2053,6,299.53,294.09,294.31,290.81
2054,6,291.89,293.69,294.30,293.78
2055,6,294.32,297.45,304.94,296.47
2056,6,294.14,295.02,293.08,293.39
2057,6,293.84,296.73,295.43,290.58
2058,6,292.61,294.16,292.35,299.07
2059,6,298.11,300.97,294.95,292.92
2060,6,295.23,291.78,297.57,300.38
2061,6,292.57,292.54,296.57,293.16
2062,6,291.40,293.12,296.02,295.54
2063,6,287.85,297.96,293.17,290.86
2064,6,294.66,292.49,292.19,294.18
2065,6,290.63,292.99,294.64,296.53
2066,6,292.35,300.38,294.21,291.83
2067,6,297.94,293.76,296.62,292.43
2068,6,293.40,297.14,295.70,294.94
2069,6,291.35,293.06,294.90,298.31
2070,6,298.42,295.74,301.84,299.84
2071,6,293.07,296.20,295.85,296.38
2072,6,290.53,293.78,297.81,294.58
2073,6,294.38,292.09,297.63,294.83
2074,6,291.31,293.09,296.28,301.85
2075,6,293.29,297.64,297.61,296.01
2076,6,289.82,302.33,292.67,295.52
2077,6,295.45,292.26,299.92,295.16
2078,6,293.24,294.56,293.44,294.62
2079,6,289.02,292.78,294.12,294.54
2080,6,289.78,295.30,295.85,295.04
2081,6,293.02,296.79,292.99,293.09
2082,6,294.97,294.76,296.78,294.50
2083,6,300.94,295.07,298.96,297.34
2084,6,291.77,295.08,304.74,294.85
2085,6,290.79,292.08,297.81,298.82
2086,6,295.46,295.57,295.20,292.02
2087,6,294.15,296.60,298.87,297.29
2088,6,293.35,294.17,298.25,294.12
2089,6,294.53,293.39,298.46,298.29
2090,6,293.38,298.95,300.24,292.59
2091,6,294.06,297.67,297.52,293.10
2092,6,290.20,295.79,305.65,297.56
2093,6,289.96,299.26,303.32,296.49
2094,6,292.98,295.66,296.26,297.86
2095,6,290.00,293.92,295.99,296.04
2096,6,291.62,302.18,294.90,293.42
2097,6,293.83,296.59,293.05,298.11
2098,6,293.74,300.34,295.65,294.30
2099,6,297.26,294.31,295.60,293.99
2100,6,290.17,291.28,295.69,294.96
2001,7,304.17,294.28,295.88,299.19
2002,7,293.66,297.05,298.19,298.28
2003,7,296.85,294.21,302.80,297.44
2004,7,295.66,298.86,296.04,303.29
2005,7,294.32,295.94,297.23,298.42
2006,7,302.38,300.42,301.07,294.03
2007,7,295.59,295.38,294.87,294.26
2008,7,295.98,300.41,296.01,295.81
2009,7,294.73,295.31,295.53,295.53
2010,7,297.85,298.08,294.72,298.27
2011,7,293.53,297.36,295.60,295.05
2012,7,292.80,295.44,296.61,305.02
2013,7,294.26,302.69,295.28,294.67
2014,7,294.68,300.05,296.07,299.51
2015,7,297.64,295.33,297.98,300.37
2016,7,299.98,298.08,297.07,297.19
2017,7,298.66,302.59,295.66,296.34
2018,7,297.71,296.59,298.31,293.71
2019,7,294.67,297.23,296.81,301.03
2020,7,297.33,295.80,299.95,294.69
2021,7,302.55,294.36,295.35,296.37
2022,7,297.59,295.44,301.50,296.20
2023,7,299.78,295.41,305.81,303.14
2024,7,302.03,298.84,293.82,300.13
2025,7,298.79,295.00,297.59,301.73
2026,7,299.76,296.61,296.02,297.64
2027,7,299.02,298.16,299.17,306.56
2028,7,294.85,301.87,301.59,294.54
2029,7,300.49,300.70,295.19,297.68
2030,7,296.46,295.28,299.13,294.53
2031,7,295.98,302.94,294.16,295.37
2032,7,300.59,294.93,295.85,299.75
2033,7,296.54,302.09,300.80,304.25
2034,7,296.60,294.58,296.74,296.62
2035,7,295.68,296.93,298.19,298.73
2036,7,296.50,295.91,296.59,303.11
2037,7,297.91,302.17,297.38,298.51
2038,7,293.94,299.52,297.74,297.09
2039,7,293.69,295.90,304.15,306.06
2040,7,301.60,296.55,297.38,297.04
2041,7,296.43,300.12,298.65,301.60
2042,7,295.36,303.34,303.01,295.01
2043,7,301.13,302.43,306.34,305.52
2044,7,298.94,299.73,302.76,298.94
2045,7,302.64,296.49,300.63,298.92
2046,7,296.60,304.24,303.96,303.31
2047,7,302.88,297.91,305.21,297.70
2048,7,299.34,302.92,300.21,297.72
2049,7,298.41,296.83,300.08,296.12
2050,7,295.05,301.38,299.20,300.42
2051,7,294.26,295.71,296.11,299.93
2052,7,294.48,303.72,305.92,295.56
2053,7,299.59,300.00,301.98,300.47
2054,7,297.95,299.51,302.94,295.94
2055,7,300.07,300.97,304.96,300.03
2056,7,295.99,298.24,294.26,302.27
2057,7,298.43,297.16,303.34,298.41
2058,7,298.49,301.93,296.56,301.19
2059,7,302.68,298.18,302.06,304.00
2060,7,302.44,296.10,303.66,303.10
2061,7,299.52,296.50,305.12,295.65
2062,7,294.43,299.86,303.20,300.33
2063,7,295.81,298.07,298.72,299.22
