,,Committed,Scenario A1B,Scenario A2,Scenario B1
2052,1,278.73,280.04,276.76,278.12
2053,1,278.06,280.94,276.69,277.13
2054,1,277.95,280.19,277.78,279.13
2055,1,280.63,279.06,276.44,278.61
2056,1,278.40,279.26,278.45,278.36
2057,1,278.55,279.96,281.80,279.95
2058,1,278.08,279.69,279.58,280.87
2059,1,274.86,279.22,281.73,276.69
2060,1,278.73,282.31,281.21,278.77
2061,1,279.04,277.71,279.54,278.96
2062,1,280.01,281.48,282.30,279.39
2063,1,277.97,281.42,279.26,282.48
2064,1,279.92,282.59,280.59,279.04
2065,1,279.93,278.04,281.39,280.22
2066,1,279.97,282.75,281.40,278.82
2067,1,278.84,278.27,280.99,282.39
2068,1,274.46,283.16,280.73,276.43
2069,1,280.86,279.34,281.31,278.81
2070,1,279.58,279.42,279.64,279.94
2071,1,276.31,280.11,281.21,279.02
2072,1,277.89,278.59,280.71,279.70
2073,1,277.75,283.06,278.35,281.06
2074,1,277.50,277.85,279.76,280.19
2075,1,280.93,277.53,283.55,277.06
2076,1,278.42,278.79,285.00,279.63
2077,1,278.91,281.90,280.11,279.87
2078,1,278.12,280.53,279.92,280.18
2079,1,278.87,282.36,279.00,277.48
2080,1,281.13,278.49,283.82,280.99
2081,1,278.14,279.78,280.46,277.88
2082,1,279.89,280.31,284.04,279.42
2083,1,277.94,280.83,282.49,277.81
2084,1,277.16,279.95,282.85,279.80
2085,1,275.30,283.04,278.57,278.96
2086,1,276.16,281.10,278.33,279.02
2087,1,279.98,279.03,283.26,280.89
2088,1,280.21,280.56,283.17,280.06
2089,1,278.73,283.14,284.85,281.17
2090,1,279.59,281.95,279.23,280.35
2091,1,278.56,282.33,278.16,279.67
2092,1,278.35,279.75,280.88,282.84
2093,1,280.77,281.19,281.43,283.06
2094,1,277.08,277.79,282.44,282.01
2095,1,279.69,278.84,280.78,277.70
2096,1,277.90,282.52,283.02,278.22
2097,1,280.25,283.59,283.36,277.92
2098,1,280.67,279.34,281.30,279.59
2099,1,279.61,284.27,285.30,278.59
2100,1,278.32,281.81,283.02,281.87
2001,2,280.20,280.90,282.62,282.20
2002,2,279.78,281.85,279.62,279.77
2003,2,282.20,280.29,282.57,277.15
2004,2,284.04,282.55,280.22,283.25
2005,2,282.09,279.57,279.75,280.20
2006,2,281.93,280.38,283.60,284.33
2007,2,279.91,281.52,281.78,280.10
2008,2,280.81,279.07,280.99,283.29
2009,2,280.04,285.72,278.38,280.98
2010,2,281.73,280.45,282.28,279.26
2011,2,280.67,280.07,280.71,279.96
2012,2,279.59,283.04,279.33,281.81
2013,2,281.67,280.62,276.34,282.22
2014,2,280.19,280.29,282.72,278.78
2015,2,279.34,281.10,281.53,280.27
2016,2,279.19,283.37,279.01,282.72
2017,2,281.85,281.75,280.67,279.93
2018,2,279.80,277.35,285.46,278.13
2019,2,279.16,280.93,280.39,281.70
2020,2,281.34,281.25,284.11,283.30
2021,2,281.92,283.80,281.42,280.36
2022,2,282.16,278.98,280.60,277.93
2023,2,281.45,281.19,280.94,281.08
2024,2,276.93,283.61,280.35,281.23
2025,2,278.56,282.34,282.69,282.80
2026,2,282.76,284.47,280.77,281.18
2027,2,282.52,282.72,279.67,279.55
2028,2,283.71,282.83,282.13,281.65
2029,2,283.96,283.06,281.20,281.69
2030,2,282.58,283.98,282.46,280.70
2031,2,282.57,284.80,282.83,280.71
2032,2,277.81,283.32,282.88,281.24
2033,2,279.58,280.69,283.00,283.47
2034,2,279.37,282.39,282.93,284.36
2035,2,282.03,280.75,284.69,277.53
2036,2,280.63,281.75,282.53,279.69
2037,2,279.72,283.30,282.39,283.96
2038,2,280.75,279.78,283.53,281.62
2039,2,286.01,279.00,281.08,279.97
2040,2,279.89,282.59,279.94,281.11
2041,2,280.94,283.86,281.91,282.22
2042,2,282.46,281.43,284.13,282.74
2043,2,281.53,282.61,281.36,280.56
2044,2,281.52,279.13,283.13,279.21
2045,2,279.82,282.73,282.51,284.01
2046,2,284.36,285.34,283.34,281.96
2047,2,284.06,284.41,279.48,280.83
2048,2,279.41,282.83,281.58,282.12
2049,2,278.91,282.95,279.13,283.49
2050,2,282.30,284.72,284.85,283.22
2051,2,280.90,278.99,283.98,280.26
2052,2,280.00,286.11,287.09,281.50
2053,2,280.37,283.96,278.99,283.39
2054,2,279.50,282.37,281.95,281.47
2055,2,280.19,284.74,281.05,282.43
2056,2,279.82,282.31,282.67,281.59
2057,2,282.87,285.38,281.68,281.32
2058,2,280.38,284.03,280.55,279.92
2059,2,280.17,285.71,282.22,281.97
2060,2,282.57,283.26,283.57,282.28
2061,2,283.81,283.55,283.31,280.43
2062,2,280.56,282.61,283.45,284.45
2063,2,282.04,284.07,282.30,286.54
2064,2,284.63,283.02,281.22,284.27
2065,2,282.38,283.61,284.87,281.45
2066,2,284.43,281.68,283.90,282.83
2067,2,280.79,282.63,283.03,286.63
2068,2,278.02,281.18,283.08,281.86
2069,2,281.41,283.07,282.12,281.74
2070,2,281.53,286.25,284.15,282.37
2071,2,280.70,284.30,282.33,282.15
2072,2,279.01,283.14,282.90,285.48
2073,2,279.92,284.13,284.68,280.02
2074,2,281.80,281.90,281.96,280.87
2075,2,283.29,283.33,285.52,282.55
2076,2,279.01,282.78,284.58,283.38
2077,2,280.55,285.69,282.73,282.50
2078,2,280.61,282.95,284.80,286.60
2079,2,278.69,280.45,282.73,281.18
2080,2,284.33,288.00,287.70,282.76
2081,2,281.58,283.13,283.85,282.80
2082,2,285.67,282.03,285.02,280.02
2083,2,280.72,283.94,283.53,280.97
2084,2,281.40,282.04,283.18,280.50
2085,2,281.23,286.49,284.40,282.93
2086,2,282.67,284.30,282.02,282.58
2087,2,280.18,286.43,282.83,283.61
2088,2,280.74,286.89,289.62,282.19
2089,2,282.04,287.80,284.31,280.69
2090,2,281.25,288.45,284.95,282.98
2091,2,282.12,285.06,285.77,283.61
2092,2,283.56,283.29,283.75,281.52
2093,2,282.25,283.23,282.23,283.10
2094,2,283.04,284.79,288.00,281.88
2095,2,283.14,284.40,284.37,282.83
2096,2,284.50,282.93,285.68,280.29
2097,2,282.29,284.33,285.99,282.66
2098,2,280.70,285.53,282.75,283.20
2099,2,281.78,282.70,285.82,279.47
2100,2,281.48,285.27,288.23,283.07
2001,3,283.85,286.87,285.25,287.09
2002,3,286.00,282.96,284.27,283.94
2003,3,284.26,285.44,285.54,281.92
2004,3,289.22,287.02,284.32,285.55
2005,3,284.53,282.57,283.21,285.72
2006,3,286.83,283.72,284.28,287.96
2007,3,284.95,286.85,286.97,282.46
2008,3,283.43,286.57,286.97,285.05
2009,3,287.24,283.73,283.53,289.41
2010,3,286.41,284.54,289.30,284.84
2011,3,287.01,285.96,286.26,283.35
2012,3,285.38,286.73,285.66,286.00
2013,3,282.17,284.96,284.27,286.63
2014,3,286.86,284.25,288.99,286.32
2015,3,284.96,287.70,286.25,286.42
2016,3,288.86,284.64,285.30,289.98
2017,3,285.55,285.44,283.80,285.75
2018,3,285.55,284.83,288.76,283.12
2019,3,287.16,284.73,287.59,286.57
2020,3,284.96,288.10,290.07,286.61
2021,3,286.71,283.44,285.08,285.40
2022,3,285.03,288.22,284.17,282.80
2023,3,285.38,286.64,284.99,283.54
2024,3,287.71,284.57,286.48,286.68
2025,3,289.00,287.89,285.57,286.56
2026,3,284.88,291.50,288.09,285.18
2027,3,285.00,285.95,287.19,287.49
2028,3,284.71,288.60,288.60,289.97
2029,3,291.89,286.63,286.51,284.79
2030,3,285.66,286.25,288.41,285.72
2031,3,288.38,291.15,286.22,285.32
2032,3,286.87,285.66,287.64,283.95
2033,3,285.61,288.49,286.32,286.95
2034,3,285.30,285.98,284.11,290.28
2035,3,283.66,286.01,287.74,283.76
2036,3,285.47,286.95,286.03,287.39
2037,3,285.11,284.21,289.76,285.01
2038,3,284.24,287.43,286.58,287.11
2039,3,287.93,284.71,283.38,287.39
2040,3,286.61,287.21,287.02,286.70
2041,3,282.36,287.79,286.19,284.97
2042,3,282.34,288.62,288.16,285.93
2043,3,285.16,284.80,287.61,285.53
2044,3,286.26,289.27,288.41,286.92
2045,3,283.63,285.33,289.26,285.82
2046,3,288.74,288.23,290.11,286.44
2047,3,286.58,285.75,286.64,285.66
2048,3,285.77,288.94,287.58,287.61
2049,3,284.25,286.50,285.01,287.79
2050,3,287.69,289.43,284.54,292.83
2051,3,286.24,286.36,286.59,283.72
2052,3,286.19,291.54,286.79,288.24
2053,3,284.23,289.54,286.55,285.16
2054,3,284.21,289.20,285.13,287.89
2055,3,284.58,289.20,290.02,286.43
2056,3,289.20,287.53,288.67,286.75
2057,3,284.26,289.90,285.59,286.39
2058,3,286.80,288.76,289.67,287.08
2059,3,286.81,289.57,289.31,285.16
2060,3,289.91,285.16,291.64,285.36
2061,3,284.82,287.69,287.53,286.14
2062,3,286.96,284.14,287.72,287.45
2063,3,285.06,287.72,286.89,286.90
2064,3,288.79,289.10,290.66,289.68
2065,3,288.20,287.50,290.78,286.40
2066,3,287.12,290.45,292.46,285.10
2067,3,287.99,290.03,286.85,287.76
2068,3,284.98,288.82,285.56,286.56
2069,3,284.70,287.21,287.69,286.67
2070,3,287.00,287.30,289.51,283.62
2071,3,289.41,286.46,287.97,287.45
2072,3,285.08,285.77,292.39,289.16
2073,3,284.22,288.76,290.71,286.61
2074,3,283.97,287.48,287.61,288.38
2075,3,287.65,287.34,287.72,286.63
2076,3,284.85,290.81,287.20,286.50
2077,3,284.17,289.78,285.49,286.61
2078,3,289.33,286.73,294.20,286.91
2079,3,286.17,290.39,291.65,288.44
2080,3,286.74,285.95,290.29,289.34
2081,3,288.52,289.08,288.63,286.12
2082,3,285.65,290.47,292.62,287.28
2083,3,284.46,290.76,286.56,285.54
2084,3,285.42,291.48,288.79,289.12
2085,3,285.59,291.33,291.08,285.15
2086,3,286.25,289.79,287.78,285.52
2087,3,283.94,289.75,291.39,286.75
2088,3,288.45,290.03,292.00,287.72
2089,3,287.30,288.54,287.56,284.65
2090,3,285.85,289.19,285.58,290.98
2091,3,288.01,288.61,290.91,288.22
2092,3,287.47,287.39,292.50,284.98
2093,3,286.71,289.71,291.84,284.25
2094,3,286.55,286.95,287.05,287.75
2095,3,286.41,289.06,293.61,290.13
2096,3,285.95,288.57,294.97,285.98
2097,3,289.54,289.08,290.67,286.95
2098,3,283.32,286.35,291.61,288.08
2099,3,284.71,288.62,291.99,286.83
2100,3,286.66,289.09,289.09,286.67
2001,4,290.37,291.81,290.42,288.88
2002,4,291.69,291.07,290.38,290.60
2003,4,291.27,288.65,293.57,290.51
2004,4,294.60,288.77,288.29,292.91
2005,4,288.12,289.34,292.30,290.09
2006,4,291.98,293.14,290.27,290.81
2007,4,291.84,289.28,289.43,291.65
2008,4,292.11,292.26,291.50,288.86
2009,4,293.28,291.21,291.40,293.42
2010,4,288.55,289.37,289.98,291.74
2011,4,291.44,291.45,291.22,292.62
2012,4,288.44,294.05,293.03,293.41
2013,4,289.96,293.50,291.05,292.54
2014,4,289.50,293.33,290.81,293.77
2015,4,292.97,290.12,290.61,291.00
2016,4,291.42,292.96,292.59,294.08
2017,4,292.92,293.17,290.71,290.44
2018,4,293.96,292.31,294.18,290.97
2019,4,292.18,296.23,292.89,292.68
2020,4,290.18,293.46,295.03,293.95
2021,4,293.30,290.34,293.48,289.74
2022,4,292.10,292.58,291.04,289.63
2023,4,293.03,294.55,294.35,293.20
2024,4,293.97,292.90,294.42,294.49
2025,4,292.64,295.63,289.23,292.47
2026,4,289.30,292.47,295.50,292.31
2027,4,291.59,292.29,291.32,293.30
2028,4,291.97,290.95,295.21,292.37
2029,4,292.57,294.30,292.70,294.91
2030,4,291.40,293.63,290.90,294.91
2031,4,292.23,292.22,295.21,292.11
2032,4,288.14,293.28,294.77,289.61
2033,4,293.33,293.35,289.94,290.78
2034,4,292.97,292.88,293.47,295.17
2035,4,291.76,290.55,294.14,291.35
2036,4,292.10,291.23,291.11,289.35
2037,4,292.02,292.15,293.68,295.15
2038,4,291.51,291.67,290.83,293.13
2039,4,293.71,291.07,293.06,291.79
2040,4,289.41,293.33,291.38,291.41
2041,4,291.43,291.90,292.84,292.21
2042,4,290.42,293.12,294.62,292.50
2043,4,290.89,291.39,293.03,292.21
2044,4,290.89,295.45,296.56,293.21
2045,4,293.25,291.40,293.46,293.66
2046,4,292.11,295.29,296.08,291.25
2047,4,290.01,292.36,295.11,291.06
2048,4,293.42,293.05,293.11,293.70
2049,4,290.25,289.71,293.17,295.25
2050,4,291.92,297.55,295.25,293.33
2051,4,293.50,288.55,292.66,293.92
2052,4,292.72,292.79,296.02,296.33
2053,4,289.04,292.53,292.05,294.03
2054,4,291.18,291.98,294.12,294.11
2055,4,288.62,293.29,295.92,292.51
2056,4,294.02,289.61,292.00,293.63
2057,4,294.62,292.93,296.32,290.91
2058,4,288.62,295.93,293.74,293.03
2059,4,291.80,298.58,297.62,292.36
2060,4,288.40,293.27,294.68,294.37
2061,4,292.56,294.59,296.29,295.01
2062,4,293.00,294.19,292.13,295.82
2063,4,291.52,295.07,291.69,293.40
2064,4,292.63,294.46,297.09,294.71
2065,4,292.27,296.79,294.43,291.61
2066,4,292.12,296.06,292.71,293.10
2067,4,294.04,295.17,294.54,291.82
2068,4,289.08,294.87,289.82,290.92
2069,4,290.44,295.74,295.31,292.97
2070,4,294.43,296.19,294.72,292.15
2071,4,294.08,296.99,291.71,290.03
2072,4,291.36,295.50,295.39,293.22
2073,4,288.24,294.78,294.21,294.92
2074,4,293.91,292.47,294.06,292.72
2075,4,293.87,296.06,297.07,294.95
2076,4,288.03,294.67,296.53,293.69
2077,4,291.59,295.41,295.01,292.11
2078,4,293.21,294.91,295.47,294.50
2079,4,292.96,294.67,294.74,293.96
2080,4,290.90,294.54,295.21,294.50
2081,4,291.92,295.66,296.39,293.62
2082,4,291.33,295.17,295.73,293.49
2083,4,293.32,296.35,292.46,292.05
2084,4,292.90,294.15,297.74,295.67
2085,4,289.12,296.53,295.22,296.05
2086,4,292.88,296.29,293.05,293.97
2087,4,290.98,294.82,295.99,291.08
2088,4,295.56,290.73,295.33,290.14
2089,4,290.26,295.92,291.11,289.89
2090,4,293.91,297.95,292.23,294.48
2091,4,292.24,295.22,298.32,293.61
2092,4,293.29,293.03,294.74,293.21
2093,4,294.29,296.10,296.68,290.75
2094,4,293.49,295.18,296.28,291.49
2095,4,289.69,294.39,298.28,295.55
2096,4,293.21,296.40,297.27,292.33
2097,4,294.60,297.39,296.20,293.02
2098,4,289.18,291.54,295.83,291.04
2099,4,293.53,295.11,299.70,292.09
2100,4,291.04,296.54,292.84,295.80
2001,5,294.03,297.15,295.27,297.06
2002,5,293.34,295.71,295.34,296.58
2003,5,296.06,297.57,301.40,296.14
2004,5,298.62,297.45,295.71,298.32
2005,5,296.24,293.18,295.13,297.16
2006,5,302.24,298.50,295.15,296.65
2007,5,295.48,294.88,297.01,294.17
2008,5,298.50,293.65,293.14,297.62
2009,5,296.67,298.20,296.09,296.40
2010,5,295.81,296.47,296.09,295.16
2011,5,295.27,298.45,293.55,297.08
2012,5,295.07,298.57,296.72,298.76
2013,5,293.25,299.30,297.60,296.67
2014,5,295.26,299.49,300.75,297.39
2015,5,296.23,298.91,295.18,298.23
2016,5,295.45,297.32,296.88,296.51
2017,5,297.24,296.51,298.25,295.30
2018,5,296.15,295.31,297.90,294.37
2019,5,297.11,300.69,296.71,300.35
2020,5,295.34,298.69,297.27,298.61
2021,5,297.03,297.38,300.12,298.72
2022,5,295.67,295.97,295.74,297.55
2023,5,295.91,297.33,300.02,295.72
2024,5,299.16,298.76,300.82,296.88
2025,5,297.96,300.02,297.34,297.35
2026,5,294.95,296.02,297.11,300.70
2027,5,297.16,297.61,297.16,298.43
2028,5,299.50,299.34,297.85,298.16
2029,5,295.51,299.04,295.24,296.50
2030,5,295.30,295.13,297.38,297.60
2031,5,296.07,298.30,296.52,299.06
2032,5,294.51,297.50,298.11,297.04
2033,5,299.01,301.24,294.62,302.07
2034,5,298.13,296.90,295.87,301.68
2035,5,296.99,295.78,300.59,299.32
2036,5,297.18,295.74,299.73,295.74
2037,5,295.09,297.82,296.12,300.84
2038,5,300.51,297.27,296.94,297.76
2039,5,299.43,296.43,298.24,297.37
2040,5,295.25,298.02,295.66,295.85
2041,5,296.42,299.25,297.52,298.39
2042,5,296.00,295.38,297.02,297.61
2043,5,296.99,298.80,300.47,295.94
2044,5,300.28,300.44,299.39,294.63
2045,5,296.97,297.18,297.90,296.88
2046,5,297.71,301.86,299.03,297.18
2047,5,297.14,296.94,297.85,298.50
2048,5,293.88,301.68,297.36,297.93
2049,5,298.09,298.86,299.97,297.58
2050,5,297.58,298.29,296.98,298.02
2051,5,297.00,294.95,299.01,297.42
2052,5,296.72,295.76,295.85,297.73
2053,5,295.69,298.49,298.50,298.65
2054,5,295.85,298.76,298.85,296.37
2055,5,299.49,297.62,299.79,297.67
2056,5,295.70,298.42,298.56,297.35
2057,5,299.94,300.60,298.93,298.18
2058,5,296.54,303.37,296.91,296.88
2059,5,296.74,296.53,297.29,298.17
2060,5,294.11,298.43,298.21,298.36
2061,5,295.92,296.73,301.67,296.29
2062,5,297.22,300.43,298.82,298.11
2063,5,294.25,299.84,299.94,298.95
2064,5,295.91,297.23,298.12,298.84
2065,5,295.13,298.79,299.42,301.11
2066,5,295.75,299.13,297.88,297.37
2067,5,293.87,299.05,298.74,295.32
2068,5,295.66,299.69,299.59,296.30
2069,5,297.96,298.96,301.79,297.54
2070,5,297.09,299.78,298.25,298.09
2071,5,296.93,295.46,299.02,298.76
2072,5,296.27,297.78,297.75,301.54
2073,5,297.50,297.15,298.45,296.55
2074,5,298.02,298.94,299.13,296.01
2075,5,297.68,302.42,300.44,294.01
2076,5,295.10,301.70,299.73,303.48
2077,5,297.38,298.05,298.61,298.64
2078,5,298.54,300.64,301.97,297.58
2079,5,300.07,296.35,296.42,296.93
2080,5,296.65,299.03,300.20,302.11
2081,5,298.14,300.94,301.51,300.52
2082,5,295.87,301.34,299.64,300.27
2083,5,299.18,299.02,297.40,297.70
2084,5,296.00,297.56,303.67,298.19
2085,5,297.55,299.62,297.22,301.14
2086,5,297.91,301.18,299.41,295.57
2087,5,298.57,297.45,302.59,299.26
2088,5,295.70,298.89,302.76,298.23
2089,5,296.25,299.06,297.60,295.68
2090,5,296.90,299.50,299.54,298.81
2091,5,299.74,300.57,298.41,298.02
2092,5,297.51,297.43,300.46,297.09
2093,5,294.97,299.27,298.54,297.49
2094,5,298.51,298.87,298.62,299.31
2095,5,295.89,302.09,298.92,300.24
2096,5,294.99,300.74,299.17,301.42
2097,5,297.71,301.48,300.14,298.91
2098,5,294.99,299.55,301.91,298.19
2099,5,298.53,299.46,305.55,300.83
2100,5,297.01,298.94,299.73,298.14
2001,6,299.51,300.38,298.11,300.30
2002,6,302.34,300.76,304.46,303.08
2003,6,297.75,300.99,302.91,301.26
2004,6,300.48,299.84,303.02,302.96
2005,6,302.40,300.52,297.63,300.63
2006,6,304.33,302.59,301.59,302.26
2007,6,301.08,297.07,300.94,301.82
2008,6,303.93,302.00,296.56,302.59
2009,6,300.95,297.24,303.75,304.78
2010,6,299.72,298.71,300.63,297.72
2011,6,298.83,303.12,298.01,301.09
2012,6,300.23,300.84,299.76,301.05
2013,6,299.43,302.60,301.72,301.55
2014,6,302.13,299.87,302.47,303.69
2015,6,302.96,301.38,299.50,302.19
2016,6,300.58,299.42,301.78,302.32
2017,6,300.90,300.09,303.77,299.99
2018,6,300.88,299.44,303.12,301.42
2019,6,301.38,300.45,302.15,301.75
2020,6,302.39,299.04,302.16,302.06
2021,6,301.15,298.73,299.49,302.30
2022,6,299.19,297.71,300.16,301.91
2023,6,303.07,302.61,304.40,302.48
2024,6,300.89,304.81,301.94,303.33
2025,6,302.02,301.14,300.77,303.58
2026,6,302.84,303.48,302.80,303.11
2027,6,301.70,301.71,301.79,303.74
2028,6,302.85,301.36,305.18,299.43
2029,6,300.15,303.55,298.86,297.48
2030,6,297.84,300.20,301.65,302.79
2031,6,302.49,304.19,299.65,301.91
2032,6,298.81,297.06,301.76,298.43
2033,6,301.91,304.00,300.68,302.76
2034,6,304.53,304.45,301.37,301.66
2035,6,298.64,297.73,303.87,303.21
2036,6,299.69,300.16,301.38,303.88
2037,6,303.14,302.98,303.87,303.45
2038,6,304.35,302.49,300.76,304.05
2039,6,299.80,302.40,302.29,304.78
2040,6,300.83,303.68,300.25,301.10
2041,6,301.58,303.42,300.87,304.14
2042,6,302.36,300.52,305.62,301.27
2043,6,303.31,304.81,304.97,299.84
2044,6,301.44,302.04,303.17,299.75
2045,6,300.88,301.00,303.36,300.86
2046,6,303.50,303.32,301.50,302.04
2047,6,302.01,302.56,305.19,300.39
2048,6,299.95,302.76,301.21,302.37
2049,6,301.85,298.55,304.12,300.65
2050,6,298.99,303.77,301.85,302.53
2051,6,302.53,298.25,303.04,302.23
2052,6,300.92,303.96,304.94,300.67
2053,6,300.76,303.67,304.65,300.80
2054,6,300.55,302.61,302.72,304.46
2055,6,302.13,303.05,304.94,303.45
2056,6,299.78,301.53,298.57,304.60
2057,6,303.55,302.63,305.88,302.75
2058,6,300.43,302.33,302.42,303.56
2059,6,301.51,304.30,302.95,305.63
2060,6,300.85,303.64,302.95,304.34
2061,6,302.07,301.21,307.29,298.85
2062,6,301.22,303.95,303.47,302.77
2063,6,299.99,305.92,304.17,302.44
2064,6,298.35,302.20,299.80,301.00
2065,6,300.63,304.94,304.29,301.81
2066,6,298.11,304.46,300.17,304.87
2067,6,297.67,305.10,304.62,299.68
2068,6,301.53,304.92,301.83,302.30
2069,6,301.75,302.25,303.66,305.39
2070,6,303.10,303.74,305.03,305.97
2071,6,301.66,298.99,301.59,302.18
2072,6,299.21,301.43,300.69,304.58
2073,6,298.09,299.75,305.16,302.34
2074,6,300.81,302.28,303.28,304.98
2075,6,302.37,305.95,302.76,301.86
2076,6,298.10,307.87,300.06,305.31
2077,6,301.14,302.23,303.78,304.75
2078,6,303.69,302.86,302.99,304.61
2079,6,302.11,301.02,303.31,303.01
2080,6,300.35,303.11,304.58,305.40
2081,6,298.67,303.71,300.33,299.76
2082,6,299.59,305.77,305.37,304.14
2083,6,301.37,297.93,304.71,303.07
2084,6,299.08,302.68,303.47,303.26
2085,6,301.33,303.58,304.26,305.85
2086,6,303.29,304.20,303.07,302.59
2087,6,301.41,305.63,307.41,304.95
2088,6,302.26,304.23,302.10,303.98
2089,6,301.84,304.11,302.09,303.49
2090,6,303.63,299.70,304.00,300.91
2091,6,302.12,303.58,303.59,305.45
2092,6,302.35,301.43,306.31,300.36
2093,6,301.97,305.62,305.88,300.44
2094,6,303.50,301.79,303.43,300.37
2095,6,300.78,306.17,304.90,305.54
2096,6,296.78,305.00,301.90,302.00
2097,6,304.25,304.44,300.83,305.29
2098,6,299.40,304.66,302.81,298.79
2099,6,302.63,302.94,305.05,301.15
2100,6,302.49,304.27,303.98,303.55
2001,7,303.92,303.06,299.58,304.06
2002,7,303.44,303.30,304.51,304.53
2003,7,303.68,304.08,304.43,302.83
2004,7,301.81,302.17,304.59,304.42
2005,7,302.28,305.65,300.30,300.49
2006,7,303.82,303.13,302.84,303.07
2007,7,302.67,299.31,304.36,304.89
2008,7,303.49,300.57,302.19,301.10
2009,7,303.65,303.12,304.84,299.92
2010,7,301.24,304.53,301.71,302.21
2011,7,302.64,302.93,301.13,301.70
2012,7,304.04,304.94,300.15,303.63
2013,7,302.39,302.95,300.48,301.46
2014,7,300.75,301.10,302.52,304.98
2015,7,303.72,301.10,304.30,303.19
2016,7,305.28,304.12,305.38,305.65
2017,7,299.84,303.94,303.69,301.60
2018,7,304.32,301.45,303.93,303.83
2019,7,298.28,302.82,305.24,304.89
2020,7,302.74,300.88,304.87,302.00
2021,7,300.42,304.49,300.57,302.91
2022,7,304.19,298.10,305.43,302.26
2023,7,303.19,303.52,305.04,304.50
2024,7,304.81,305.46,302.78,303.81
2025,7,304.30,305.14,301.49,305.38
2026,7,305.18,303.15,303.39,305.00
2027,7,306.69,304.20,304.61,304.17
2028,7,303.68,305.54,306.12,303.88
2029,7,306.26,304.31,303.31,303.63
2030,7,301.27,303.67,303.49,304.85
2031,7,300.71,303.78,305.42,301.53
2032,7,304.35,299.87,302.43,300.60
2033,7,304.59,305.17,303.21,306.17
2034,7,303.95,303.25,306.42,302.94
2035,7,303.93,301.93,304.60,301.21
2036,7,301.18,300.36,303.51,303.98
2037,7,303.12,304.92,303.10,306.16
2038,7,303.17,301.64,305.03,305.12
2039,7,301.08,299.80,305.35,304.98
2040,7,303.49,305.32,303.95,304.40
2041,7,303.87,305.01,304.87,305.94
2042,7,302.53,306.31,305.27,301.22
2043,7,302.29,305.34,304.36,303.55
2044,7,304.40,305.83,306.48,305.41
2045,7,304.30,306.21,303.76,305.44
2046,7,304.78,304.69,306.71,302.85
2047,7,304.95,305.75,306.41,305.74
2048,7,303.41,305.44,305.02,305.92
2049,7,304.45,303.73,306.18,302.14
2050,7,303.21,306.36,304.83,305.62
2051,7,305.38,298.97,305.51,301.81
2052,7,304.83,306.82,305.74,303.16
2053,7,302.90,306.76,304.74,304.37
2054,7,303.44,306.05,306.09,303.13
2055,7,303.03,301.90,306.42,305.47
2056,7,300.56,306.45,305.74,305.69
2057,7,303.92,307.44,306.72,303.23
2058,7,305.09,305.62,306.26,303.51
2059,7,303.81,305.54,303.23,305.55
2060,7,301.84,300.55,305.37,305.40
2061,7,304.43,303.97,304.96,301.60
2062,7,305.78,304.92,304.89,305.81
2063,7,303.79,304.88,304.70,305.23
