,,Committed,Scenario A1B,Scenario A2,Scenario B1
2090,2,265.83,272.69,275.36,274.34
2091,2,273.01,272.27,273.14,274.02
2092,2,274.19,273.20,274.28,274.04
2093,2,272.80,268.24,270.14,273.74
2094,2,263.34,271.55,275.41,273.23
2095,2,262.58,273.23,274.21,273.45
2096,2,272.54,268.76,274.44,272.45
2097,2,271.11,275.44,274.78,271.02
2098,2,271.63,270.68,273.94,275.89
2099,2,272.56,272.64,274.44,273.15
2100,2,273.56,273.91,275.36,266.54
2001,3,270.53,272.96,274.43,273.57
2002,3,269.61,272.62,275.74,274.13
2003,3,276.82,274.30,275.72,272.62
2004,3,273.85,275.76,272.32,276.15
2005,3,269.91,272.78,268.91,273.80
2006,3,273.53,272.66,273.80,276.78
2007,3,275.83,275.13,272.58,274.97
2008,3,275.42,277.20,273.30,270.74
2009,3,271.67,272.11,273.43,277.33
2010,3,274.03,273.30,275.39,274.82
2011,3,275.32,276.25,276.26,269.46
2012,3,276.91,270.85,274.85,273.86
2013,3,272.83,274.23,274.50,275.00
2014,3,274.46,272.24,277.53,275.54
2015,3,277.25,276.89,275.79,274.97
2016,3,273.45,275.50,273.76,277.25
2017,3,271.38,275.44,269.47,275.69
2018,3,273.44,277.65,275.13,275.11
2019,3,276.94,269.40,266.74,272.09
2020,3,271.57,275.17,275.15,274.54
2021,3,274.00,272.42,274.48,275.73
2022,3,271.90,277.72,273.16,274.87
2023,3,272.63,276.01,273.92,275.92
2024,3,275.64,273.71,276.13,274.04
2025,3,273.65,274.89,274.36,273.61
2026,3,272.54,274.47,275.53,274.69
2027,3,272.10,274.36,278.09,275.71
2028,3,267.41,267.00,275.50,272.77
2029,3,276.79,273.96,276.28,276.48
2030,3,276.03,275.09,274.41,275.77
2031,3,276.89,275.64,268.47,277.44
2032,3,272.37,272.27,276.06,273.82
2033,3,275.01,276.21,277.90,277.30
2034,3,272.61,274.56,271.94,275.44
2035,3,271.72,274.67,272.99,276.79
2036,3,277.65,276.76,272.74,276.84
2037,3,276.86,277.23,277.38,274.12
2038,3,272.27,274.90,275.98,275.25
2039,3,275.05,271.73,274.67,271.34
2040,3,271.16,274.93,276.38,274.94
2041,3,273.65,276.37,275.95,273.39
2042,3,272.92,274.93,275.79,274.09
2043,3,275.71,275.55,277.70,277.21
2044,3,273.98,275.36,276.75,277.97
2045,3,273.15,275.20,276.27,273.58
2046,3,274.57,274.46,273.39,276.12
2047,3,276.03,275.08,277.47,275.95
2048,3,275.08,274.82,275.81,274.72
2049,3,274.56,276.97,273.37,272.44
2050,3,275.01,273.85,276.61,278.12
2051,3,274.91,274.32,275.51,271.19
2052,3,276.38,275.90,275.84,270.74
2053,3,274.94,276.76,275.80,277.67
2054,3,272.96,276.63,277.76,276.06
2055,3,272.81,276.49,276.87,276.66
2056,3,277.05,275.02,275.95,275.74
2057,3,273.66,273.03,274.06,274.95
2058,3,271.87,272.46,277.07,276.04
2059,3,277.78,273.34,275.40,274.95
2060,3,276.05,271.24,275.57,272.11
2061,3,274.22,275.25,278.88,274.95
2062,3,273.04,270.46,274.81,277.47
2063,3,272.68,275.77,274.17,277.16
2064,3,274.41,274.83,277.42,276.33
2065,3,268.17,275.18,274.47,276.22
2066,3,272.98,275.89,278.46,274.72
2067,3,276.80,275.73,274.67,273.85
2068,3,269.01,276.19,273.13,276.13
2069,3,274.39,274.35,277.27,274.97
2070,3,274.83,274.54,275.23,274.59
2071,3,276.02,274.79,277.86,277.44
2072,3,277.34,274.64,273.98,276.11
2073,3,277.67,273.63,276.06,274.55
2074,3,266.71,274.49,275.67,275.14
2075,3,276.21,275.34,271.66,276.10
2076,3,275.51,275.10,275.27,276.18
2077,3,273.10,274.81,275.65,277.23
2078,3,277.08,272.72,276.20,274.55
2079,3,276.10,275.47,275.88,268.24
2080,3,274.96,272.95,276.77,277.40
2081,3,275.70,275.09,275.88,275.44
2082,3,273.90,276.98,277.99,275.55
2083,3,270.80,276.67,277.06,275.27
2084,3,275.87,276.16,273.51,273.67
2085,3,274.40,275.16,276.95,274.06
2086,3,271.62,272.55,276.15,276.68
2087,3,274.11,276.53,275.20,272.26
2088,3,274.70,276.67,276.21,275.04
2089,3,275.47,275.92,278.05,275.54
2090,3,270.89,275.46,274.74,278.23
2091,3,275.48,279.43,278.85,275.13
2092,3,273.33,274.55,277.95,276.77
2093,3,275.71,274.96,274.57,275.08
2094,3,272.25,274.62,273.33,275.86
2095,3,274.27,278.33,278.75,276.48
2096,3,275.90,275.63,278.68,276.37
2097,3,276.60,276.66,277.48,275.66
2098,3,270.64,271.88,276.71,278.53
2099,3,274.81,270.98,276.06,273.71
2100,3,274.15,272.90,277.35,275.64
2001,4,276.49,280.75,278.47,278.44
2002,4,279.10,277.48,276.73,278.21
2003,4,279.88,278.53,282.31,280.11
2004,4,278.15,277.82,276.28,278.36
2005,4,276.06,280.10,277.71,275.96
2006,4,276.43,279.37,276.85,281.07
2007,4,277.86,277.06,279.97,277.36
2008,4,281.21,279.30,281.14,277.50
2009,4,277.43,279.02,279.94,278.38
2010,4,277.83,280.00,274.54,279.31
2011,4,280.83,279.09,277.81,277.91
2012,4,277.14,278.50,278.46,277.66
2013,4,278.56,278.07,276.54,277.60
2014,4,276.91,280.49,280.52,281.18
2015,4,279.66,277.53,280.40,276.63
2016,4,278.47,278.75,278.60,278.63
2017,4,277.45,280.79,278.53,279.06
2018,4,276.23,279.26,277.40,277.71
2019,4,282.97,277.65,279.44,279.52
2020,4,277.13,277.07,280.57,277.36
2021,4,277.68,278.11,279.91,279.71
2022,4,277.22,279.94,279.36,275.21
2023,4,276.26,278.30,278.00,276.51
2024,4,277.10,274.52,280.37,277.57
2025,4,279.05,278.45,274.74,280.99
2026,4,280.49,278.62,280.49,279.86
2027,4,278.67,280.09,278.54,280.84
2028,4,278.03,279.38,281.82,278.64
2029,4,278.54,276.79,279.74,282.31
2030,4,278.68,280.82,278.98,281.32
2031,4,277.94,278.53,277.51,279.31
2032,4,276.71,279.08,278.97,280.31
2033,4,279.60,282.60,277.21,280.94
2034,4,277.92,276.33,280.40,277.41
2035,4,277.59,279.31,279.44,281.93
2036,4,279.58,276.36,279.10,281.71
2037,4,279.57,279.91,281.51,278.02
2038,4,281.26,279.00,277.68,279.72
2039,4,277.85,279.25,280.70,280.08
2040,4,278.90,276.88,279.97,280.24
2041,4,280.93,278.35,280.93,279.95
2042,4,280.40,280.23,279.55,278.33
2043,4,280.97,279.09,280.48,280.42
2044,4,279.23,277.64,281.40,283.00
2045,4,277.19,281.17,280.71,278.80
2046,4,278.59,281.35,277.61,280.93
2047,4,279.65,279.57,282.02,278.69
2048,4,278.65,280.62,280.27,275.65
2049,4,278.29,281.73,278.57,279.59
2050,4,279.57,283.20,278.76,281.25
2051,4,277.18,276.27,280.88,281.68
2052,4,279.13,282.55,281.33,279.58
2053,4,277.41,277.83,280.74,279.40
2054,4,276.07,282.05,277.68,279.56
2055,4,277.80,283.34,282.93,281.27
2056,4,281.54,280.29,279.99,280.12
2057,4,278.36,280.42,281.85,277.52
2058,4,277.86,277.34,283.64,278.88
2059,4,279.81,281.63,281.38,278.48
2060,4,280.89,280.39,278.64,279.99
2061,4,277.50,281.52,280.90,278.63
2062,4,279.88,281.28,283.11,281.06
2063,4,275.95,275.57,279.65,278.53
2064,4,276.74,279.25,281.06,281.50
2065,4,277.73,279.96,283.24,279.84
2066,4,278.98,280.40,281.19,276.59
2067,4,280.51,283.47,280.82,277.52
2068,4,276.32,278.54,279.28,280.71
2069,4,278.77,282.24,280.29,280.77
2070,4,280.66,281.50,281.67,279.03
2071,4,277.59,281.70,282.30,282.08
2072,4,281.44,280.74,279.07,280.41
2073,4,278.33,280.61,282.98,280.38
2074,4,277.30,282.61,281.38,278.04
2075,4,278.04,278.79,282.05,280.57
2076,4,277.29,280.29,277.95,278.76
2077,4,275.81,281.77,282.13,282.13
2078,4,283.03,280.62,282.90,281.30
2079,4,279.87,281.79,282.07,281.18
2080,4,280.18,282.18,283.62,279.49
2081,4,280.47,281.14,278.15,280.93
2082,4,276.00,282.08,281.67,282.31
2083,4,279.55,283.73,280.54,279.90
2084,4,277.29,281.36,281.36,279.49
2085,4,275.97,278.07,281.44,279.23
2086,4,278.59,277.95,277.86,277.05
2087,4,280.39,283.73,282.03,277.52
2088,4,278.10,280.36,282.77,278.42
2089,4,281.85,282.44,282.26,279.33
2090,4,278.87,280.11,281.96,277.14
2091,4,276.98,283.29,284.32,281.35
2092,4,276.01,280.57,283.33,281.64
2093,4,278.49,283.55,283.03,287.38
2094,4,278.79,280.73,283.50,283.07
2095,4,277.96,281.73,285.68,280.86
2096,4,278.20,280.92,281.56,280.31
2097,4,279.59,283.89,282.54,280.56
2098,4,279.41,280.25,284.96,283.09
2099,4,277.60,279.13,281.35,279.05
2100,4,278.64,281.58,280.28,281.37
2001,5,286.10,281.71,284.85,286.08
2002,5,284.56,283.29,286.61,285.91
2003,5,289.97,283.97,288.41,286.78
2004,5,284.96,286.26,283.76,287.63
2005,5,284.90,287.02,285.97,286.38
2006,5,286.91,287.14,288.92,288.32
2007,5,285.53,285.28,281.54,286.53
2008,5,289.44,287.06,285.45,280.35
2009,5,285.19,286.48,284.83,288.59
2010,5,285.81,291.14,283.21,285.34
2011,5,285.71,284.54,286.01,283.28
2012,5,287.03,282.52,284.92,289.30
2013,5,290.08,285.02,281.32,284.25
2014,5,285.58,290.34,285.25,287.93
2015,5,284.95,285.77,284.97,285.84
2016,5,287.37,283.03,286.56,286.02
2017,5,286.43,292.79,284.16,281.70
2018,5,285.44,285.70,285.07,285.04
2019,5,284.90,287.41,288.19,286.30
2020,5,282.73,285.50,285.18,282.85
2021,5,284.97,285.77,283.98,288.28
2022,5,285.58,287.19,290.61,286.51
2023,5,284.18,285.31,289.56,284.35
2024,5,284.14,284.16,283.18,285.79
2025,5,284.95,286.02,284.96,288.89
2026,5,285.78,285.29,286.73,286.27
2027,5,290.07,282.85,285.08,291.57
2028,5,283.00,289.45,286.40,284.50
2029,5,285.92,286.49,285.32,285.17
2030,5,286.01,286.42,289.60,287.83
2031,5,284.65,286.88,289.41,286.52
2032,5,284.96,285.32,285.99,286.08
2033,5,284.31,288.28,288.97,289.00
2034,5,285.29,287.73,290.01,289.98
2035,5,283.10,287.53,285.33,290.90
2036,5,285.32,284.93,289.74,290.22
2037,5,285.43,290.36,286.04,287.31
2038,5,286.65,287.87,288.58,288.86
2039,5,287.12,285.37,287.22,289.63
2040,5,287.81,284.74,289.45,286.29
2041,5,287.51,284.54,289.14,286.10
2042,5,288.11,287.75,288.54,286.71
2043,5,287.42,285.42,291.22,287.26
2044,5,285.75,283.85,290.71,285.79
2045,5,282.55,288.82,287.17,287.24
2046,5,285.32,288.42,284.71,289.08
2047,5,285.72,283.04,287.91,286.79
2048,5,288.02,289.79,288.62,284.69
2049,5,286.54,290.87,288.18,287.43
2050,5,284.61,289.93,287.18,286.36
2051,5,284.42,287.11,285.20,288.12
2052,5,284.08,289.93,290.15,285.61
2053,5,290.14,287.56,285.90,290.45
2054,5,288.71,287.08,287.46,289.44
2055,5,288.47,291.19,292.02,289.55
2056,5,287.19,288.68,288.90,286.15
2057,5,285.87,286.50,287.26,284.17
2058,5,281.47,285.57,290.04,291.51
2059,5,286.76,288.25,293.11,287.19
2060,5,288.74,284.16,284.62,287.08
2061,5,285.98,288.87,288.25,288.37
2062,5,284.94,286.31,288.77,286.82
2063,5,281.33,287.63,289.22,285.01
2064,5,284.72,284.40,286.58,286.98
2065,5,284.86,286.04,289.48,293.65
2066,5,285.14,287.85,289.60,285.87
2067,5,290.16,288.13,287.66,290.26
2068,5,285.17,286.78,286.40,287.71
2069,5,285.40,286.43,287.18,287.00
2070,5,286.26,288.70,289.14,287.97
2071,5,286.69,291.93,287.20,290.36
2072,5,285.85,290.46,287.93,288.32
2073,5,284.68,286.04,290.98,286.62
2074,5,282.45,290.57,291.11,291.32
2075,5,286.81,288.65,288.58,289.00
2076,5,287.27,288.71,287.31,286.97
2077,5,286.61,287.34,291.52,286.55
2078,5,286.33,287.36,288.18,288.71
2079,5,287.96,286.53,288.85,287.83
2080,5,285.94,289.24,286.25,287.99
2081,5,290.01,289.27,292.24,287.36
2082,5,286.48,289.78,289.58,290.47
2083,5,290.60,287.15,289.07,287.66
2084,5,288.30,292.35,291.37,289.06
2085,5,283.08,290.58,290.24,289.87
2086,5,284.90,286.52,287.79,287.94
2087,5,289.42,289.08,290.49,288.35
2088,5,286.42,288.03,288.54,284.57
2089,5,286.15,288.66,289.07,289.14
2090,5,287.67,287.98,295.57,286.92
2091,5,287.94,286.68,292.69,289.81
2092,5,285.59,287.10,290.84,288.45
2093,5,284.65,290.05,290.79,293.48
2094,5,284.25,289.37,288.14,290.30
2095,5,286.43,289.78,290.22,289.19
2096,5,282.66,290.45,289.04,287.55
2097,5,284.75,289.10,288.22,290.44
2098,5,286.61,289.27,290.53,293.42
2099,5,289.93,285.07,291.52,288.77
2100,5,287.10,287.53,287.28,289.03
2001,6,294.80,289.89,291.21,290.65
2002,6,288.32,291.18,293.47,292.88
2003,6,296.98,291.26,291.16,294.37
2004,6,294.91,291.95,298.02,291.68
2005,6,292.57,291.88,295.10,295.04
2006,6,290.52,296.56,295.70,292.53
2007,6,292.62,293.84,291.60,291.25
2008,6,297.47,293.86,289.57,289.81
2009,6,292.48,291.69,291.52,296.72
2010,6,290.97,290.68,289.27,296.35
2011,6,290.22,294.85,293.38,290.56
2012,6,291.59,290.76,292.83,297.18
2013,6,290.95,295.70,291.29,287.71
2014,6,293.48,298.33,290.84,293.71
2015,6,295.92,297.82,291.59,292.39
2016,6,291.50,293.53,296.07,291.34
2017,6,294.48,290.03,291.38,294.44
2018,6,290.84,290.28,294.82,293.87
2019,6,292.29,290.33,292.92,297.39
2020,6,289.79,290.51,293.60,292.90
2021,6,292.82,290.61,291.56,292.01
2022,6,294.62,292.36,299.51,293.23
2023,6,297.70,289.63,301.05,296.62
2024,6,292.75,292.72,288.28,293.60
2025,6,294.65,289.42,293.54,291.54
2026,6,293.00,291.89,294.80,290.61
2027,6,295.71,293.31,293.38,301.49
2028,6,290.93,297.08,292.86,290.72
2029,6,292.33,294.69,292.80,293.15
2030,6,289.53,295.08,294.81,293.49
2031,6,293.31,295.43,290.78,294.56
2032,6,297.34,290.21,290.59,292.69
2033,6,294.33,303.21,291.97,292.73
2034,6,288.74,290.79,292.28,295.65
2035,6,291.41,293.74,298.02,299.82
2036,6,287.96,293.78,294.14,296.33
2037,6,291.75,296.87,295.94,290.66
2038,6,290.35,292.61,293.21,296.05
2039,6,290.80,292.87,291.62,299.59
2040,6,299.12,295.13,297.91,295.04
2041,6,297.35,292.41,298.61,293.87
2042,6,291.83,296.11,297.06,289.12
2043,6,293.62,296.03,300.66,293.73
2044,6,288.89,294.75,298.34,295.12
2045,6,296.61,294.05,298.54,290.79
2046,6,293.50,296.42,293.87,295.11
2047,6,291.49,291.99,296.11,294.01
2048,6,292.65,296.07,298.82,293.04
2049,6,293.58,294.39,291.85,294.39
2050,6,293.40,297.71,295.67,299.52
2051,6,290.99,293.01,293.50,298.98
2052,6,292.58,298.68,295.40,289.13
2053,6,294.99,291.96,295.76,290.50
2054,6,290.72,294.11,292.59,296.48
2055,6,294.96,298.64,303.88,297.57
2056,6,293.86,294.24,295.09,291.39
2057,6,291.79,294.62,296.36,289.17
2058,6,292.18,294.75,293.45,299.25
2059,6,298.93,299.16,294.21,293.38
2060,6,297.76,292.32,295.50,299.70
2061,6,294.32,292.60,297.93,292.63
2062,6,289.21,294.96,293.08,294.59
2063,6,287.37,299.66,293.29,290.64
2064,6,294.24,292.60,291.68,295.80
2065,6,290.79,291.32,293.75,296.05
2066,6,291.61,296.50,295.85,291.65
2067,6,296.76,294.17,297.59,293.71
2068,6,294.44,294.82,294.91,295.13
2069,6,293.67,293.12,293.69,298.14
2070,6,295.35,295.86,299.26,296.09
2071,6,293.84,296.84,294.87,296.31
2072,6,288.90,293.94,296.81,296.61
2073,6,296.34,292.25,297.06,297.23
2074,6,290.71,293.97,296.54,300.71
2075,6,293.26,296.98,297.38,296.52
2076,6,289.81,299.43,292.31,294.59
2077,6,294.91,292.50,299.57,293.29
2078,6,292.46,292.12,294.22,296.25
2079,6,290.00,292.97,291.50,292.93
2080,6,290.44,295.66,295.74,294.84
2081,6,293.23,295.11,293.63,292.14
2082,6,292.82,295.82,295.91,294.65
2083,6,301.15,295.02,296.82,297.23
2084,6,294.00,293.50,303.96,298.78
2085,6,290.84,291.54,297.35,300.46
2086,6,294.94,294.62,295.56,290.68
2087,6,293.76,295.41,296.70,296.44
2088,6,292.41,295.54,297.86,297.04
2089,6,293.49,294.91,296.68,296.43
2090,6,291.68,298.69,298.87,295.02
2091,6,294.35,298.22,299.69,291.76
2092,6,290.10,298.37,304.69,296.17
2093,6,289.68,298.62,300.79,298.13
2094,6,291.44,297.09,295.58,298.11
2095,6,288.37,293.20,296.48,297.16
2096,6,292.67,300.67,294.25,293.00
2097,6,292.69,298.13,292.43,297.05
2098,6,294.03,299.19,295.77,293.22
2099,6,296.00,294.20,295.84,295.70
2100,6,291.51,290.14,294.09,293.98
2001,7,302.66,293.77,296.13,294.64
2002,7,293.96,296.44,297.60,298.73
2003,7,298.19,295.78,301.36,297.95
2004,7,297.26,299.41,296.66,302.08
2005,7,294.26,294.43,297.70,297.94
2006,7,299.92,298.62,300.78,293.10
2007,7,295.33,295.61,294.61,294.59
2008,7,295.03,300.53,294.33,295.46
2009,7,293.08,294.94,296.32,299.20
2010,7,295.22,297.12,295.66,297.28
2011,7,293.98,298.09,297.55,294.95
2012,7,293.48,294.20,298.92,300.98
2013,7,295.38,303.37,295.67,296.68
2014,7,295.96,301.62,296.82,299.38
2015,7,299.57,296.16,298.90,298.34
2016,7,298.70,297.48,298.65,297.83
2017,7,299.26,301.52,296.89,296.30
2018,7,297.39,296.16,296.96,293.96
2019,7,295.15,298.29,298.61,302.41
2020,7,296.70,294.56,300.20,294.16
2021,7,301.29,295.69,297.30,297.25
2022,7,296.02,295.32,297.37,296.38
2023,7,299.08,294.48,304.61,300.57
2024,7,302.77,297.43,294.95,297.29
2025,7,298.21,294.14,298.18,298.56
2026,7,299.17,296.54,296.15,296.97
2027,7,299.29,295.39,301.43,306.32
2028,7,295.30,302.18,300.73,295.37
2029,7,297.94,300.63,297.70,297.43
2030,7,295.12,295.78,298.23,296.05
2031,7,295.83,300.43,295.07,296.90
2032,7,297.45,294.76,295.49,296.56
2033,7,297.27,300.12,301.61,303.97
2034,7,295.70,293.13,298.17,297.98
2035,7,294.63,295.52,299.92,297.20
2036,7,296.43,297.32,298.77,300.18
2037,7,298.23,301.13,298.66,296.80
2038,7,295.22,298.57,299.22,299.34
2039,7,294.23,295.21,300.89,302.75
2040,7,302.35,295.65,296.62,297.74
2041,7,297.68,297.07,297.98,300.16
2042,7,294.86,302.63,299.92,294.92
2043,7,301.39,303.11,307.69,303.33
2044,7,296.73,304.46,303.47,298.43
2045,7,299.32,296.14,299.20,297.87
2046,7,297.36,304.97,300.33,300.90
2047,7,299.27,298.10,305.21,297.62
2048,7,297.08,301.50,300.89,296.50
2049,7,296.41,297.32,299.32,295.91
2050,7,295.67,301.58,299.49,298.94
2051,7,295.22,297.32,296.26,296.08
2052,7,296.80,302.29,302.30,295.47
2053,7,297.40,297.65,303.01,297.89
2054,7,296.22,300.21,299.75,296.21
2055,7,299.16,299.46,304.46,299.23
2056,7,295.10,298.81,294.88,298.63
2057,7,296.49,295.95,301.90,296.30
2058,7,298.07,301.53,296.72,300.13
2059,7,302.28,296.74,299.70,302.19
2060,7,300.51,296.73,299.78,302.52
2061,7,298.96,296.21,304.34,297.65
2062,7,295.06,300.44,300.26,294.59
2063,7,295.38,300.32,297.94,297.60
