,,Committed ,Scenario A1B,Scenario A2,Scenario B1
Year,Month,øK,øK,øK,øK
2056,7,294.26,295.93,295.28,295.49
2057,7,293.97,295.66,296.15,295.38
2058,7,294.23,295.37,295.52,294.75
2059,7,294.48,295.61,296.01,294.63
2060,7,293.79,296.18,296.15,295.70
2061,7,294.21,296.53,296.00,295.56
2062,7,294.39,295.67,296.27,295.59
2063,7,295.06,296.24,296.35,295.62
2064,7,294.68,296.52,296.25,294.41
2065,7,294.16,295.40,296.41,294.87
2066,7,294.44,296.63,295.87,295.75
2067,7,294.09,296.41,296.51,295.37
2068,7,294.74,296.31,296.75,296.02
2069,7,294.11,296.77,296.81,295.71
2070,7,293.84,296.26,297.17,296.34
2071,7,294.00,296.29,296.80,295.20
2072,7,293.99,296.60,297.11,296.45
2073,7,294.34,296.57,297.03,295.56
2074,7,294.05,296.04,296.85,295.29
2075,7,294.10,296.71,297.27,295.07
2076,7,294.02,296.62,296.93,295.66
2077,7,294.00,296.52,296.24,294.94
2078,7,294.21,296.06,296.43,294.80
2079,7,293.92,295.90,296.36,295.70
2080,7,294.53,296.23,297.03,294.81
2081,7,293.49,296.86,297.79,295.00
2082,7,294.53,296.37,297.39,295.38
2083,7,294.54,296.25,297.53,295.56
2084,7,294.00,296.20,297.43,295.68
2085,7,294.33,297.27,297.83,296.66
2086,7,293.62,297.00,297.48,295.94
2087,7,294.59,296.53,296.94,295.79
2088,7,294.48,296.47,296.55,295.39
2089,7,294.07,296.68,297.27,295.81
2090,7,294.12,296.85,297.76,295.38
2091,7,294.75,297.40,297.94,295.80
2092,7,295.19,297.45,298.13,295.50
2093,7,294.66,296.86,298.06,295.50
2094,7,294.24,295.95,297.10,295.29
2095,7,293.66,296.20,298.16,295.19
2096,7,294.43,297.05,297.94,296.16
2097,7,294.29,297.21,298.65,296.04
2098,7,294.04,296.95,298.45,295.06
2099,7,293.96,297.11,297.78,295.72
2100,7,294.48,296.17,298.48,295.78
2001,8,294.02,293.78,294.08,294.37
2002,8,293.82,293.90,294.35,293.46
2003,8,293.95,294.57,293.83,294.03
2004,8,294.30,294.44,294.44,294.25
2005,8,294.13,294.08,293.92,293.74
2006,8,293.70,294.41,294.40,293.62
2007,8,294.24,293.97,294.51,293.71
2008,8,293.49,294.52,293.71,293.83
2009,8,294.31,294.00,294.05,294.30
2010,8,293.56,293.66,294.74,293.93
2011,8,294.38,293.79,294.02,293.62
2012,8,294.60,294.46,294.25,293.84
2013,8,293.67,293.97,294.59,294.43
2014,8,294.71,294.73,294.87,294.15
2015,8,293.82,293.87,293.51,294.58
2016,8,293.27,294.46,294.08,294.66
2017,8,293.98,294.49,294.08,294.64
2018,8,293.77,294.53,294.35,294.26
2019,8,294.58,294.28,295.19,294.03
2020,8,294.20,295.35,294.85,294.47
2021,8,294.12,294.32,294.32,294.49
2022,8,294.61,294.59,294.36,294.33
2023,8,294.17,294.51,295.25,294.41
2024,8,293.82,294.90,294.32,293.60
2025,8,293.76,295.33,295.07,294.63
2026,8,294.70,293.87,294.81,294.78
2027,8,294.24,295.34,294.09,294.01
2028,8,294.35,295.29,295.14,294.68
2029,8,294.27,294.87,294.47,295.18
2030,8,294.06,295.20,294.45,294.96
2031,8,294.46,295.03,295.04,294.41
2032,8,294.57,294.08,295.05,295.49
2033,8,294.33,294.79,294.83,294.12
2034,8,294.34,294.55,295.34,294.02
2035,8,294.53,295.37,295.16,294.59
2036,8,294.66,294.96,295.50,294.56
2037,8,294.27,294.73,295.19,294.22
2038,8,294.13,295.22,295.74,294.48
2039,8,294.17,294.85,294.81,294.94
2040,8,293.78,295.51,295.72,294.90
2041,8,294.30,295.62,294.75,294.69
2042,8,294.49,295.11,294.77,294.69
2043,8,293.95,295.39,295.06,295.54
2044,8,294.43,294.33,296.05,295.10
2045,8,293.88,295.56,295.43,295.03
2046,8,294.26,294.79,295.10,294.47
2047,8,294.89,294.51,295.31,294.61
2048,8,294.29,295.09,295.59,295.46
2049,8,293.76,296.10,295.07,295.43
2050,8,294.50,294.94,295.02,295.14
2051,8,294.70,295.57,295.80,294.81
2052,8,294.67,295.52,295.59,295.01
2053,8,293.88,296.10,295.95,294.76
2054,8,294.12,295.74,296.19,295.02
2055,8,295.09,295.63,295.79,295.57
2056,8,294.65,295.73,295.82,295.49
2057,8,294.24,295.72,296.30,295.36
2058,8,294.24,295.63,296.38,295.18
2059,8,294.47,295.65,296.29,295.53
2060,8,293.88,295.60,296.25,294.39
2061,8,293.89,296.25,295.33,294.99
2062,8,294.78,296.14,295.74,294.81
2063,8,294.33,296.09,296.47,295.78
2064,8,294.21,296.80,296.37,295.47
2065,8,294.02,296.24,295.90,295.34
2066,8,294.68,296.59,296.60,295.58
2067,8,294.64,296.56,296.24,295.25
2068,8,293.97,296.23,295.59,296.69
2069,8,294.72,296.29,296.97,295.67
2070,8,294.57,296.05,296.05,295.33
2071,8,293.84,296.11,296.83,295.76
2072,8,294.74,296.13,296.88,296.11
2073,8,293.91,296.13,296.94,295.87
2074,8,294.32,296.76,296.97,295.88
2075,8,294.63,296.58,296.71,295.40
2076,8,294.31,296.36,297.21,295.29
2077,8,294.56,296.60,297.34,295.66
2078,8,294.57,296.37,297.50,296.34
2079,8,293.72,295.81,297.63,295.37
2080,8,294.11,296.80,297.46,295.36
2081,8,294.27,296.51,297.78,295.41
2082,8,293.88,296.43,297.13,295.49
2083,8,294.28,296.70,297.00,295.35
2084,8,294.02,296.87,297.60,295.68
2085,8,294.67,296.62,297.69,295.99
2086,8,294.13,296.27,297.76,295.24
2087,8,293.75,296.76,297.48,295.60
2088,8,293.81,296.78,296.93,295.83
2089,8,293.08,296.99,297.50,295.85
2090,8,294.73,297.78,297.71,295.28
2091,8,294.91,296.34,297.92,295.88
2092,8,294.43,296.65,297.78,295.67
2093,8,294.53,296.96,297.36,296.07
2094,8,294.22,296.94,298.22,295.70
2095,8,294.61,296.82,297.69,295.86
2096,8,294.46,296.54,298.21,295.70
2097,8,294.41,296.71,298.04,295.92
2098,8,294.15,297.38,297.59,295.82
2099,8,294.05,297.12,297.88,296.47
2100,8,294.25,297.32,298.45,296.10
2001,9,293.46,294.44,293.70,294.06
2002,9,293.83,294.40,293.50,293.30
2003,9,293.75,293.35,293.82,293.75
2004,9,293.91,293.39,293.21,293.90
2005,9,293.99,293.67,293.51,293.63
2006,9,292.77,293.59,293.82,293.84
2007,9,293.85,294.43,294.04,294.51
2008,9,292.95,293.74,293.29,294.47
2009,9,293.66,293.92,293.91,293.11
2010,9,294.03,294.05,294.23,294.12
2011,9,293.93,294.11,293.97,293.93
2012,9,294.25,294.64,294.31,292.99
2013,9,294.29,293.45,293.99,293.48
2014,9,294.34,294.02,294.27,293.77
2015,9,293.72,294.29,293.22,294.37
2016,9,293.91,294.05,294.75,294.28
2017,9,294.06,294.15,294.51,294.28
2018,9,294.03,294.79,294.55,294.08
2019,9,294.55,294.13,294.60,294.95
2020,9,294.82,294.49,294.92,295.10
2021,9,294.21,293.80,293.92,293.98
2022,9,294.10,294.65,294.16,294.11
2023,9,293.71,294.53,294.70,294.32
2024,9,293.64,294.45,294.38,293.55
2025,9,294.17,294.44,294.70,294.13
2026,9,294.60,294.78,294.04,294.65
2027,9,293.19,294.58,294.70,294.12
2028,9,294.11,294.64,294.33,294.29
2029,9,294.45,294.63,292.93,294.46
2030,9,292.68,295.11,294.94,294.52
2031,9,294.57,295.23,294.94,294.37
2032,9,293.44,294.96,295.00,295.43
2033,9,294.69,293.89,295.15,294.90
2034,9,293.55,294.57,294.57,293.93
2035,9,293.84,295.25,294.86,293.94
2036,9,293.68,294.81,294.67,295.08
2037,9,293.44,295.41,295.38,294.63
2038,9,293.68,294.79,295.77,294.42
2039,9,292.66,294.94,294.12,294.87
2040,9,293.64,295.59,294.50,294.63
2041,9,294.01,294.82,294.96,294.32
2042,9,294.52,295.23,294.30,294.87
2043,9,293.84,294.95,295.50,294.46
2044,9,293.48,295.55,294.94,294.83
2045,9,293.74,295.08,294.89,294.26
2046,9,294.49,295.03,295.62,294.48
2047,9,293.85,295.52,295.22,294.47
2048,9,294.27,295.12,295.52,294.98
2049,9,294.04,295.69,295.36,294.96
2050,9,293.65,294.64,295.16,294.28
2051,9,294.40,295.36,295.08,295.25
2052,9,294.07,295.60,294.90,295.34
2053,9,294.03,295.03,295.97,294.93
2054,9,294.02,295.24,295.56,295.44
2055,9,293.78,295.55,295.42,295.14
2056,9,294.40,295.01,296.49,294.43
2057,9,294.32,295.00,295.66,294.49
2058,9,293.79,295.60,296.30,295.42
2059,9,293.93,295.16,295.70,294.94
2060,9,293.58,295.75,295.84,294.87
2061,9,294.32,294.81,295.59,295.19
2062,9,294.25,296.43,296.05,295.83
2063,9,293.81,295.71,296.10,294.92
2064,9,293.71,295.89,296.42,295.02
2065,9,293.88,295.43,295.12,295.54
2066,9,294.16,296.09,295.44,294.47
2067,9,293.86,296.18,296.34,295.26
2068,9,294.16,295.70,296.34,295.43
2069,9,294.39,295.82,296.74,294.78
2070,9,293.71,295.79,295.72,295.09
2071,9,293.87,295.30,295.83,295.46
2072,9,294.17,295.25,296.33,296.16
2073,9,293.33,295.83,296.59,294.52
2074,9,293.60,295.94,296.99,295.93
2075,9,294.35,296.28,295.88,295.09
2076,9,293.90,295.91,297.29,295.50
2077,9,294.15,296.50,296.23,295.43
2078,9,293.82,295.47,296.35,295.77
2079,9,294.11,296.20,296.34,295.86
2080,9,294.00,296.71,296.79,295.02
2081,9,293.97,296.95,296.38,295.35
2082,9,294.78,296.68,296.83,294.84
2083,9,293.56,296.20,296.78,295.16
2084,9,293.85,296.04,297.17,295.53
2085,9,294.43,295.54,296.53,295.50
2086,9,293.69,295.71,296.44,295.59
2087,9,293.73,296.24,296.53,294.92
2088,9,294.01,296.02,297.17,295.05
2089,9,293.91,296.62,296.80,295.67
2090,9,293.86,296.90,297.01,294.84
2091,9,295.12,297.15,297.37,295.59
2092,9,294.37,295.83,297.40,296.07
2093,9,294.44,296.39,297.64,294.35
2094,9,293.56,295.76,297.71,295.90
2095,9,293.85,296.37,297.51,295.84
2096,9,293.31,297.11,297.75,295.18
2097,9,294.26,296.52,296.83,295.34
2098,9,293.90,297.07,298.01,295.46
2099,9,293.99,296.66,297.83,295.40
2100,9,294.57,296.75,297.92,295.10
2001,10,292.98,293.40,293.09,292.91
2002,10,293.16,293.40,293.18,292.55
2003,10,292.69,293.17,293.06,293.68
2004,10,292.84,291.81,291.67,292.49
2005,10,293.02,291.82,293.06,292.89
2006,10,292.07,293.65,292.04,292.66
2007,10,293.14,293.10,292.22,292.91
2008,10,292.05,292.20,292.64,292.73
2009,10,291.95,292.76,293.49,292.16
2010,10,292.75,293.21,292.78,293.10
2011,10,292.82,293.27,293.44,293.03
2012,10,293.03,293.59,293.20,293.33
2013,10,293.12,292.86,293.57,292.81
2014,10,293.00,293.32,293.22,291.99
2015,10,292.80,293.29,293.50,292.92
2016,10,292.38,293.13,294.32,293.22
2017,10,294.11,293.31,293.87,293.05
2018,10,293.88,293.86,293.92,293.46
2019,10,293.91,292.63,293.36,292.42
2020,10,293.29,293.23,293.17,293.46
2021,10,293.46,293.75,293.01,292.62
2022,10,293.02,292.73,292.14,293.86
2023,10,292.62,293.24,293.39,293.99
2024,10,292.38,293.45,294.22,294.14
2025,10,293.43,292.84,293.84,293.67
2026,10,292.19,292.66,293.52,292.61
2027,10,292.90,292.68,294.01,292.66
2028,10,293.91,293.46,291.88,293.79
2029,10,292.62,292.66,294.37,294.40
2030,10,293.16,293.81,293.07,293.23
2031,10,292.41,294.43,294.25,292.83
2032,10,292.87,293.85,293.02,294.62
2033,10,293.61,293.63,292.81,293.68
2034,10,293.43,293.71,293.83,293.13
2035,10,293.86,294.35,294.48,292.89
2036,10,293.18,294.18,294.19,293.08
2037,10,292.80,294.44,294.33,293.12
2038,10,293.32,293.15,294.48,293.46
2039,10,292.78,293.46,294.67,293.81
2040,10,293.38,294.67,293.75,293.27
2041,10,293.21,294.01,292.88,294.07
2042,10,293.37,293.67,294.27,293.96
2043,10,293.53,294.85,293.24,293.93
2044,10,292.72,294.39,293.44,293.88
2045,10,292.74,294.59,293.96,293.31
2046,10,293.50,294.33,294.41,293.93
2047,10,292.84,293.88,293.88,293.88
2048,10,293.72,294.19,292.57,294.06
2049,10,292.18,295.09,293.74,294.50
2050,10,293.33,294.49,294.50,292.91
2051,10,292.73,294.83,293.30,293.66
2052,10,293.17,294.75,293.96,294.48
2053,10,293.02,294.83,294.49,294.59
2054,10,292.47,294.53,294.35,293.99
2055,10,292.25,295.04,293.87,293.32
2056,10,293.34,293.73,294.71,294.90
2057,10,292.48,293.69,295.25,293.62
2058,10,293.40,294.91,294.45,294.53
2059,10,292.99,294.54,295.38,294.06
2060,10,292.50,294.55,294.97,293.84
2061,10,293.42,294.37,294.78,293.48
2062,10,293.50,294.13,295.32,294.19
2063,10,293.27,294.20,294.76,294.27
2064,10,292.80,295.45,295.31,293.00
2065,10,292.48,294.89,293.62,294.45
2066,10,292.73,293.93,294.54,293.64
2067,10,292.50,295.36,294.94,293.45
2068,10,293.09,294.71,294.61,294.36
2069,10,292.91,295.64,295.72,294.76
2070,10,293.51,294.75,294.84,294.15
2071,10,293.46,294.89,295.36,294.38
2072,10,293.68,294.43,294.40,293.35
2073,10,293.69,294.65,296.27,294.59
2074,10,291.85,295.24,296.05,294.95
2075,10,293.32,294.73,295.47,295.61
2076,10,292.82,294.96,296.38,293.96
2077,10,293.19,295.45,295.09,293.80
2078,10,293.35,295.49,295.24,294.86
2079,10,293.27,294.83,295.21,294.22
2080,10,293.65,294.53,295.98,295.14
2081,10,292.73,293.95,295.96,293.70
2082,10,293.15,294.06,295.38,295.66
2083,10,291.50,295.59,295.45,294.50
2084,10,292.05,295.51,295.27,295.00
2085,10,293.07,294.55,295.58,294.68
2086,10,292.08,296.06,295.83,295.13
2087,10,293.44,295.63,295.88,293.85
2088,10,293.13,295.11,296.09,295.11
2089,10,293.65,295.25,295.87,294.09
2090,10,292.87,295.04,296.61,294.99
2091,10,293.04,295.46,296.34,294.26
2092,10,293.01,294.91,297.18,294.61
2093,10,293.38,295.53,297.18,295.12
2094,10,293.07,294.99,296.46,296.00
2095,10,292.19,294.82,296.03,294.03
2096,10,292.34,296.29,296.35,295.24
2097,10,292.73,295.98,295.71,295.21
2098,10,292.99,295.14,296.48,294.37
2099,10,293.13,295.37,296.43,294.71
2100,10,293.47,295.27,297.28,294.54
2001,11,291.50,292.83,292.00,290.94
2002,11,291.70,290.01,290.30,291.20
2003,11,291.57,290.39,290.87,291.31
2004,11,291.67,290.72,291.35,291.52
2005,11,291.77,292.31,291.33,290.97
2006,11,291.71,292.07,291.79,291.92
2007,11,292.70,291.55,292.11,291.35
2008,11,292.16,290.42,291.25,289.49
2009,11,291.27,291.72,292.36,289.93
2010,11,291.51,290.33,291.28,291.81
2011,11,292.37,292.41,292.38,291.29
2012,11,290.72,291.60,291.67,291.78
2013,11,292.11,291.03,291.73,291.19
2014,11,290.90,290.22,289.43,290.45
2015,11,290.96,291.84,291.98,291.49
2016,11,292.45,291.76,292.17,291.42
2017,11,291.94,292.39,290.87,292.44
2018,11,291.14,291.86,291.73,291.89
2019,11,291.76,293.70,289.98,291.09
2020,11,290.96,292.78,291.73,291.40
2021,11,291.87,291.84,292.31,292.97
2022,11,291.91,291.77,291.97,291.52
2023,11,291.51,292.35,291.67,291.34
2024,11,290.80,292.21,291.24,291.30
2025,11,291.40,291.38,292.19,290.42
2026,11,291.43,291.26,292.97,291.37
2027,11,291.61,292.07,292.39,290.81
2028,11,291.16,291.39,292.07,291.61
2029,11,291.34,292.21,292.09,290.95
2030,11,289.36,290.65,291.19,292.49
2031,11,290.64,291.11,292.54,292.92
2032,11,290.51,291.26,291.69,292.44
2033,11,291.01,290.68,293.19,292.00
2034,11,292.29,292.38,291.66,290.56
2035,11,291.63,292.39,292.80,291.75
2036,11,291.17,292.28,292.22,291.44
2037,11,291.90,292.96,292.62,292.68
2038,11,291.45,292.58,292.87,292.08
2039,11,290.81,292.76,292.94,291.70
2040,11,292.33,293.38,292.51,291.62
2041,11,291.25,290.87,291.87,292.30
2042,11,291.32,292.79,291.04,291.52
2043,11,291.10,292.23,292.62,292.82
2044,11,292.85,291.29,291.71,290.47
2045,11,291.61,293.56,292.98,291.40
2046,11,292.18,291.92,292.06,292.36
2047,11,292.29,292.84,292.60,292.57
2048,11,292.26,292.92,292.87,292.17
2049,11,291.70,293.20,293.26,292.64
2050,11,291.88,293.05,292.82,290.84
2051,11,291.02,291.97,292.50,292.09
2052,11,291.36,292.23,291.51,291.86
2053,11,290.52,292.62,292.85,292.30
2054,11,291.65,292.49,294.64,292.13
2055,11,291.02,293.01,292.04,292.67
2056,11,291.56,292.67,293.44,292.24
2057,11,291.84,293.32,291.96,291.57
2058,11,291.04,293.15,292.50,291.89
2059,11,290.26,292.68,293.03,291.63
2060,11,291.34,292.61,291.64,292.71
2061,11,292.04,292.79,292.92,292.80
2062,11,291.67,292.83,293.21,292.65
2063,11,291.53,293.67,292.13,290.72
2064,11,291.69,293.21,292.93,291.47
2065,11,290.05,293.40,293.88,292.46
2066,11,292.12,292.71,293.40,292.75
2067,11,291.35,294.03,293.39,292.12
2068,11,290.90,293.68,292.38,292.50
2069,11,291.50,292.92,293.79,291.85
2070,11,290.94,293.44,293.04,291.25
2071,11,292.88,291.30,291.84,292.17
2072,11,291.28,292.87,293.89,293.97
2073,11,292.14,293.80,296.19,294.24
2074,11,291.81,293.47,294.61,293.37
2075,11,291.33,293.82,293.53,293.08
2076,11,291.96,293.31,294.29,291.50
2077,11,290.63,294.25,293.83,292.95
2078,11,291.40,293.88,293.58,293.79
2079,11,290.72,293.28,293.43,291.12
2080,11,292.15,293.11,294.75,292.41
2081,11,290.48,293.67,293.66,292.20
2082,11,292.15,293.83,293.99,292.52
2083,11,292.12,292.80,293.78,292.94
2084,11,291.40,294.09,294.21,292.43
2085,11,290.43,292.31,296.02,290.36
2086,11,291.38,292.90,295.14,293.19
2087,11,290.93,294.05,292.43,292.21
2088,11,291.65,293.56,294.18,292.37
2089,11,291.65,292.52,294.35,292.50
2090,11,291.09,295.09,294.95,291.49
2091,11,290.74,294.86,294.68,293.25
2092,11,292.07,293.27,295.34,292.09
2093,11,291.78,292.93,294.79,291.93
2094,11,290.69,293.10,294.07,294.48
2095,11,291.01,294.82,293.56,292.65
2096,11,291.27,294.10,295.14,292.74
2097,11,291.11,294.12,294.90,293.87
2098,11,291.74,294.56,294.92,292.92
2099,11,290.89,293.65,292.33,294.41
2100,11,291.42,292.68,296.53,292.51
2001,12,288.68,290.66,288.70,290.26
2002,12,290.21,289.02,288.36,289.25
2003,12,288.98,289.84,289.62,289.26
2004,12,288.35,289.42,289.33,289.16
2005,12,290.03,289.76,289.29,287.90
2006,12,289.83,288.59,288.75,289.28
2007,12,290.62,289.75,291.08,290.16
2008,12,291.37,289.27,290.00,289.24
2009,12,290.33,287.89,289.47,289.91
2010,12,289.71,289.52,288.60,289.71
2011,12,289.21,290.10,288.73,288.45
2012,12,290.22,288.29,289.25,289.02
2013,12,288.97,290.94,288.98,289.55
2014,12,289.85,289.42,288.96,289.50
2015,12,290.62,289.86,289.68,289.24
2016,12,290.21,288.42,289.56,289.28
2017,12,290.18,288.37,288.47,288.73
2018,12,288.13,288.85,289.84,287.76
2019,12,289.03,290.63,288.38,290.23
2020,12,290.89,289.07,288.74,289.38
2021,12,288.88,289.92,290.08,289.82
2022,12,287.62,289.71,289.66,290.23
2023,12,290.39,290.03,290.71,289.73
2024,12,289.18,289.52,287.89,289.27
2025,12,289.83,290.14,289.47,289.41
2026,12,288.25,290.40,289.77,289.15
2027,12,290.23,289.67,290.03,289.76
2028,12,288.97,290.04,291.12,288.80
2029,12,289.76,290.21,288.62,289.80
2030,12,288.36,290.07,290.67,290.01
2031,12,288.71,290.93,289.60,289.93
2032,12,288.12,290.09,290.11,289.62
2033,12,287.33,290.41,290.31,289.88
2034,12,289.74,289.87,289.74,288.43
2035,12,288.92,290.35,290.13,290.98
2036,12,288.64,288.87,290.21,290.20
2037,12,289.27,290.54,290.46,289.43
2038,12,286.79,290.65,290.19,290.76
2039,12,287.94,290.66,291.49,288.61
2040,12,290.60,292.45,290.00,289.56
2041,12,287.36,290.43,291.61,290.02
2042,12,289.21,290.34,288.86,289.69
2043,12,287.76,289.03,289.01,289.68
2044,12,291.31,290.56,290.33,289.56
2045,12,288.99,289.56,289.55,290.93
2046,12,288.29,291.40,290.66,290.67
2047,12,290.42,290.88,291.09,290.62
2048,12,289.96,290.93,290.70,290.06
2049,12,290.72,289.49,291.62,289.10
2050,12,289.84,289.87,291.20,289.51
2051,12,289.32,288.63,290.74,289.95
2052,12,289.86,291.32,291.04,289.89
2053,12,290.74,289.94,291.19,290.64
2054,12,289.64,288.73,291.04,288.53
2055,12,288.38,292.05,290.04,288.88
2056,12,288.75,291.29,289.78,290.47
2057,12,289.03,290.23,290.66,290.04
2058,12,290.71,290.54,290.36,290.24
2059,12,288.02,290.76,289.83,288.58
2060,12,288.10,290.90,288.95,288.78
2061,12,289.95,291.56,290.19,290.36
2062,12,288.99,290.63,290.53,290.09
2063,12,288.46,290.64,289.93,289.27
2064,12,289.79,290.92,290.50,289.53
2065,12,290.06,289.47,290.48,291.50
2066,12,290.78,289.62,290.85,290.33
2067,12,289.32,289.11,289.96,290.41
2068,12,289.89,292.70,290.45,290.07
2069,12,287.26,291.38,289.96,287.93
2070,12,288.16,291.37,293.73,289.13
2071,12,289.94,291.46,290.08,290.91
2072,12,289.65,289.96,291.49,290.60
2073,12,290.22,292.12,292.12,290.48
2074,12,288.91,291.44,291.19,291.97
2075,12,289.36,292.06,290.78,290.54
2076,12,290.25,291.56,290.12,288.89
2077,12,288.68,291.67,290.57,291.49
2078,12,289.85,290.43,291.40,290.80
2079,12,289.47,290.61,291.78,289.93
2080,12,288.98,292.01,291.31,290.29
2081,12,290.03,291.96,292.73,290.56
2082,12,288.28,291.50,289.58,290.32
2083,12,290.36,290.24,291.50,289.35
2084,12,290.01,291.29,292.89,290.11
2085,12,288.58,291.91,293.38,290.34
2086,12,289.03,290.72,292.18,291.18
2087,12,289.22,292.39,290.99,290.08
2088,12,289.39,291.14,293.08,291.47
2089,12,290.15,290.17,292.66,289.42
2090,12,288.05,291.43,293.63,289.65
2091,12,287.24,292.58,291.59,288.88
2092,12,289.16,291.75,292.88,290.61
2093,12,287.63,290.17,294.20,289.95
2094,12,289.88,292.72,292.10,291.17
2095,12,288.37,291.26,291.94,291.01
2096,12,288.31,289.77,291.51,290.40
2097,12,289.14,292.16,293.23,289.83
2098,12,288.76,292.56,291.41,290.63
2099,12,288.86,290.83,291.87,289.22
2100,12,288.44,290.65,292.83,290.95
