,,Committed,Scenario A1B,Scenario A2,Scenario B1
2090,1,244.06,260.78,265.84,259.53
2091,1,262.16,271.83,264.05,259.39
2092,1,260.85,270.16,265.00,258.20
2093,1,259.00,262.46,263.92,261.05
2094,1,257.49,260.12,268.17,258.52
2095,1,257.59,259.38,261.99,257.22
2096,1,258.18,264.41,259.75,260.94
2097,1,252.81,269.01,266.87,264.89
2098,1,248.35,265.53,266.80,261.70
2099,1,262.24,267.57,270.62,260.90
2100,1,261.20,261.37,270.37,261.44
2001,2,253.71,260.46,260.30,253.76
2002,2,253.09,256.28,263.86,263.88
2003,2,258.13,255.03,260.57,254.83
2004,2,257.90,255.11,256.66,251.64
2005,2,262.82,252.60,254.37,249.17
2006,2,255.97,251.79,270.19,258.39
2007,2,258.79,260.94,265.33,260.86
2008,2,261.18,251.27,259.83,258.11
2009,2,249.39,259.30,264.17,251.94
2010,2,256.74,252.60,254.71,254.39
2011,2,260.02,258.92,257.88,257.76
2012,2,259.51,248.09,259.94,261.56
2013,2,261.68,263.71,252.07,266.94
2014,2,259.41,256.42,265.32,258.76
2015,2,265.06,264.62,257.46,264.39
2016,2,253.37,255.76,262.47,267.26
2017,2,265.42,260.63,255.34,258.45
2018,2,253.25,263.01,259.59,257.13
2019,2,256.27,253.15,250.77,255.41
2020,2,257.52,261.93,266.79,263.53
2021,2,259.27,252.88,258.47,255.28
2022,2,269.43,260.26,252.97,259.88
2023,2,255.56,253.91,262.05,256.93
2024,2,251.20,257.66,262.98,253.72
2025,2,259.45,258.86,263.29,247.91
2026,2,262.44,249.01,263.76,262.10
2027,2,262.08,261.33,263.52,253.81
2028,2,257.82,263.67,254.83,261.73
2029,2,256.10,254.83,255.42,260.66
2030,2,260.21,254.61,256.03,268.10
2031,2,257.81,263.18,258.83,262.87
2032,2,253.59,258.86,254.50,254.86
2033,2,256.65,254.01,263.13,257.69
2034,2,258.87,261.24,257.08,266.13
2035,2,260.03,257.02,264.81,255.29
2036,2,256.80,258.52,248.09,264.60
2037,2,257.04,261.33,267.60,258.88
2038,2,259.82,260.39,264.32,263.54
2039,2,262.84,260.05,261.85,261.38
2040,2,261.14,259.49,254.87,263.21
2041,2,262.51,256.33,258.55,263.37
2042,2,253.49,258.27,262.15,261.72
2043,2,265.95,259.86,264.71,254.35
2044,2,262.33,259.05,257.44,255.79
2045,2,251.68,261.83,267.66,259.81
2046,2,251.52,250.04,263.45,256.80
2047,2,263.63,262.81,252.95,256.40
2048,2,257.69,266.83,252.14,254.37
2049,2,265.32,264.67,259.79,265.89
2050,2,257.50,264.72,253.00,264.57
2051,2,259.70,263.65,265.69,261.53
2052,2,263.43,261.71,258.20,258.81
2053,2,258.37,263.59,259.96,261.72
2054,2,263.02,265.11,259.65,264.77
2055,2,260.40,263.72,262.65,264.45
2056,2,257.53,260.35,267.08,260.74
2057,2,253.12,261.72,266.53,258.46
2058,2,259.90,265.84,263.15,270.14
2059,2,258.60,262.63,270.31,258.90
2060,2,252.30,264.09,265.79,257.63
2061,2,263.36,266.77,267.96,264.86
2062,2,260.42,263.79,260.31,258.81
2063,2,262.14,265.48,271.43,265.19
2064,2,255.25,261.68,258.32,264.29
2065,2,258.60,264.80,266.78,269.16
2066,2,255.49,265.31,264.61,263.45
2067,2,260.65,264.72,253.90,255.49
2068,2,259.85,264.43,265.49,262.27
2069,2,258.08,251.76,257.34,262.87
2070,2,262.43,257.47,264.10,260.68
2071,2,262.00,260.73,250.48,260.16
2072,2,262.55,258.46,260.52,254.84
2073,2,261.05,256.55,259.81,254.52
2074,2,254.81,260.95,267.72,262.52
2075,2,253.48,261.01,262.65,263.35
2076,2,260.06,264.00,262.27,266.13
2077,2,261.91,266.77,265.94,262.01
2078,2,258.50,261.98,256.44,260.01
2079,2,266.17,270.13,266.61,259.56
2080,2,258.19,255.87,266.66,256.65
2081,2,258.65,267.19,267.30,259.56
2082,2,260.30,260.43,268.05,264.98
2083,2,262.01,269.15,265.26,259.91
2084,2,251.31,267.05,264.25,257.99
2085,2,256.64,261.70,264.13,264.71
2086,2,260.16,263.06,260.15,267.63
2087,2,261.23,268.29,268.21,258.77
2088,2,252.00,259.90,266.84,260.76
2089,2,266.26,268.63,264.36,263.71
2090,2,251.47,258.53,270.25,266.59
2091,2,258.14,263.34,263.40,265.94
2092,2,257.89,268.20,265.79,264.57
2093,2,259.73,257.52,259.26,262.16
2094,2,245.50,263.30,267.21,264.20
2095,2,253.76,262.39,265.60,261.81
2096,2,256.53,261.64,269.57,264.77
2097,2,257.17,267.10,267.60,261.93
2098,2,255.51,258.29,267.14,262.35
2099,2,258.72,267.25,271.64,263.92
2100,2,261.62,265.45,270.66,259.41
2001,3,262.61,258.75,264.96,262.77
2002,3,258.52,260.73,269.84,262.79
2003,3,265.26,262.19,267.73,266.45
2004,3,259.29,271.26,262.45,266.31
2005,3,259.23,267.27,255.96,266.89
2006,3,261.85,263.95,266.49,265.11
2007,3,264.00,259.27,263.62,264.95
2008,3,264.78,271.26,265.62,262.56
2009,3,263.18,262.29,263.65,268.09
2010,3,267.19,259.92,264.32,256.56
2011,3,262.30,266.39,263.59,257.66
2012,3,263.40,260.56,266.12,261.48
2013,3,261.72,263.38,267.39,270.53
2014,3,264.68,260.52,269.61,268.57
2015,3,268.91,271.85,271.33,266.75
2016,3,258.54,266.36,264.05,268.69
2017,3,257.24,269.51,257.64,261.01
2018,3,260.98,272.97,263.14,266.65
2019,3,271.91,259.11,256.33,258.27
2020,3,261.69,266.98,270.40,270.37
2021,3,261.30,264.94,262.61,264.08
2022,3,261.89,261.84,263.11,263.66
2023,3,262.49,267.09,263.53,268.32
2024,3,264.82,259.15,263.51,260.86
2025,3,265.74,267.99,265.25,258.32
2026,3,262.09,259.39,267.12,264.67
2027,3,262.13,268.67,273.86,269.34
2028,3,254.29,256.48,264.68,260.25
2029,3,262.70,260.66,268.28,274.27
2030,3,271.40,266.21,259.98,271.16
2031,3,268.63,267.91,259.08,274.61
2032,3,264.48,259.60,264.06,266.25
2033,3,263.54,265.68,271.37,269.32
2034,3,265.52,263.57,263.55,265.05
2035,3,257.69,263.37,260.19,267.67
2036,3,267.96,271.65,259.38,267.76
2037,3,270.90,266.68,271.06,262.27
2038,3,260.37,265.90,270.94,264.63
2039,3,266.96,261.89,263.73,263.98
2040,3,261.59,262.96,269.77,261.36
2041,3,263.72,267.30,264.37,262.64
2042,3,266.91,262.81,266.09,263.89
2043,3,266.05,266.56,272.93,267.54
2044,3,262.03,262.06,262.68,272.77
2045,3,265.17,264.82,263.70,261.92
2046,3,266.14,269.34,263.40,268.14
2047,3,267.55,265.91,270.36,267.05
2048,3,266.95,267.73,263.66,263.63
2049,3,263.38,272.36,263.02,262.26
2050,3,272.18,263.81,270.44,267.86
2051,3,265.36,262.19,269.56,256.20
2052,3,266.91,269.99,269.33,265.63
2053,3,264.12,270.88,266.62,267.68
2054,3,263.83,273.02,268.06,271.19
2055,3,263.44,269.88,270.17,271.81
2056,3,271.98,264.49,272.44,269.17
2057,3,264.69,262.17,260.28,265.37
2058,3,257.41,265.76,268.01,273.98
2059,3,264.74,261.30,269.20,268.53
2060,3,263.46,261.82,266.35,258.38
2061,3,258.94,265.08,275.31,263.72
2062,3,261.82,260.04,263.92,272.35
2063,3,262.00,266.31,270.58,274.26
2064,3,262.52,266.54,269.06,267.90
2065,3,256.26,267.50,263.99,273.79
2066,3,264.83,265.94,271.76,268.38
2067,3,271.98,271.04,264.27,263.33
2068,3,256.60,271.05,266.45,264.46
2069,3,266.29,263.63,273.10,268.15
2070,3,262.03,267.53,267.76,264.95
2071,3,267.24,261.77,263.28,271.92
2072,3,271.30,261.02,263.44,261.96
2073,3,268.54,264.69,264.58,258.94
2074,3,257.07,262.77,266.28,262.55
2075,3,267.03,273.01,262.19,267.75
2076,3,260.83,267.99,264.98,268.74
2077,3,263.28,267.82,269.90,274.22
2078,3,268.20,260.46,269.54,266.77
2079,3,271.71,269.95,271.53,262.42
2080,3,265.18,261.67,269.63,266.38
2081,3,260.45,269.38,272.14,269.36
2082,3,258.59,270.38,272.20,265.06
2083,3,260.77,275.37,273.12,263.89
2084,3,269.64,269.83,264.09,260.36
2085,3,264.99,259.11,273.10,260.10
2086,3,262.15,265.12,268.86,267.96
2087,3,263.62,270.90,266.02,264.13
2088,3,264.06,271.86,266.30,266.31
2089,3,268.08,271.88,268.20,267.41
2090,3,262.96,268.39,268.69,267.00
2091,3,268.75,274.14,267.87,265.36
2092,3,259.87,267.60,273.42,271.07
2093,3,269.94,266.44,266.14,268.78
2094,3,258.88,265.55,262.67,267.46
2095,3,263.71,270.17,273.99,270.70
2096,3,268.94,270.05,271.96,268.67
2097,3,269.31,268.90,271.00,272.00
2098,3,259.75,262.94,271.24,267.38
2099,3,262.19,265.33,272.64,267.24
2100,3,266.30,260.07,272.45,267.65
2001,4,266.99,275.80,273.46,273.59
2002,4,275.37,273.61,271.37,271.78
2003,4,272.59,273.14,275.94,278.80
2004,4,269.54,275.79,274.16,271.60
2005,4,270.24,274.71,272.22,270.72
2006,4,267.43,275.00,272.90,276.46
2007,4,272.74,274.94,274.11,274.86
2008,4,273.19,274.94,278.51,272.97
2009,4,274.81,276.69,275.95,275.77
2010,4,273.88,275.74,269.43,273.86
2011,4,274.82,276.11,273.31,274.86
2012,4,271.35,272.91,276.17,274.98
2013,4,274.96,274.90,274.40,273.77
2014,4,272.58,276.74,276.49,277.99
2015,4,273.76,274.14,277.38,271.48
2016,4,275.52,275.79,274.14,275.60
2017,4,267.73,275.96,272.80,273.82
2018,4,271.59,276.61,271.43,272.68
2019,4,277.44,269.35,274.01,273.64
2020,4,273.41,272.62,275.22,273.78
2021,4,274.55,273.47,273.80,273.82
2022,4,269.19,276.55,273.25,268.43
2023,4,271.02,270.23,271.45,272.83
2024,4,271.17,270.02,278.13,273.49
2025,4,275.29,273.49,268.55,277.09
2026,4,277.60,273.20,276.80,271.55
2027,4,272.59,273.80,274.99,276.49
2028,4,273.58,270.94,275.93,274.99
2029,4,274.37,270.27,275.20,276.40
2030,4,272.40,276.89,275.29,276.62
2031,4,274.84,275.39,272.58,274.67
2032,4,273.33,271.82,275.26,276.40
2033,4,273.75,276.45,273.96,276.77
2034,4,274.16,271.32,277.25,274.90
2035,4,275.74,275.59,272.51,278.86
2036,4,275.48,274.61,271.94,275.93
2037,4,274.87,273.19,276.71,276.68
2038,4,274.01,274.57,273.03,274.51
2039,4,274.98,276.19,275.89,273.25
2040,4,275.81,269.92,277.30,275.25
2041,4,275.48,274.17,275.60,275.20
2042,4,274.39,274.03,272.38,274.56
2043,4,276.24,274.42,275.61,277.54
2044,4,275.18,275.65,274.73,277.79
2045,4,274.56,276.62,276.56,275.12
2046,4,275.17,276.96,273.51,278.26
2047,4,272.63,272.23,276.01,273.23
2048,4,278.00,273.49,273.38,270.54
2049,4,273.99,276.95,268.68,276.09
2050,4,273.76,274.90,273.22,274.58
2051,4,270.97,270.57,274.89,275.02
2052,4,270.60,277.14,276.63,271.74
2053,4,274.53,269.94,275.16,275.51
2054,4,269.60,276.24,274.17,273.20
2055,4,273.90,276.58,277.99,276.38
2056,4,276.15,272.57,276.25,276.33
2057,4,272.43,273.52,272.43,273.65
2058,4,273.28,273.69,278.38,274.43
2059,4,273.92,274.07,275.90,276.72
2060,4,277.55,274.26,272.78,274.03
2061,4,272.58,277.86,277.07,274.84
2062,4,274.46,278.20,278.19,275.19
2063,4,273.23,271.75,274.82,273.89
2064,4,270.59,274.44,276.86,277.07
2065,4,275.86,275.27,277.23,275.20
2066,4,273.90,274.87,274.47,268.76
2067,4,274.85,277.28,276.68,272.65
2068,4,269.89,275.60,276.28,274.96
2069,4,275.52,275.45,275.43,276.09
2070,4,269.28,277.18,273.01,273.56
2071,4,275.68,274.11,274.16,276.60
2072,4,277.11,276.86,276.20,274.79
2073,4,273.39,271.82,277.34,273.37
2074,4,268.09,278.85,275.78,273.14
2075,4,275.47,274.64,275.85,269.84
2076,4,273.75,275.04,273.29,273.21
2077,4,270.47,276.66,275.59,279.04
2078,4,276.68,272.73,276.31,275.15
2079,4,275.30,275.62,274.26,275.85
2080,4,274.95,275.62,278.50,273.78
2081,4,275.28,275.98,272.53,277.44
2082,4,270.54,276.89,276.90,276.32
2083,4,275.44,278.18,275.21,275.07
2084,4,275.25,276.30,277.77,273.59
2085,4,273.03,271.54,274.55,273.32
2086,4,276.51,275.83,275.44,271.16
2087,4,275.71,276.39,278.22,275.14
2088,4,271.12,277.13,274.22,276.26
2089,4,277.58,275.27,277.85,277.11
2090,4,274.44,273.26,276.29,273.92
2091,4,274.38,276.02,277.53,278.06
2092,4,267.67,275.28,275.02,277.57
2093,4,273.64,276.69,278.24,279.78
2094,4,275.67,273.28,273.37,276.01
2095,4,273.53,275.49,281.69,276.89
2096,4,271.60,276.26,274.97,274.78
2097,4,278.34,274.76,277.96,275.94
2098,4,273.45,276.31,276.49,277.01
2099,4,271.94,275.86,275.32,274.72
2100,4,275.91,275.34,275.16,276.38
2001,5,281.03,279.21,280.35,282.50
2002,5,281.46,277.20,280.24,279.99
2003,5,280.70,277.49,281.83,283.96
2004,5,279.55,278.94,280.75,281.66
2005,5,278.80,282.78,282.92,279.86
2006,5,280.55,282.74,282.51,283.71
2007,5,279.38,278.64,279.19,282.19
2008,5,281.04,284.28,281.47,277.48
2009,5,278.45,280.77,280.84,282.89
2010,5,279.61,283.15,279.61,279.01
2011,5,281.44,278.37,279.20,278.83
2012,5,278.11,278.99,280.14,283.11
2013,5,282.77,279.58,277.03,279.55
2014,5,279.36,285.90,281.12,284.66
2015,5,280.11,278.78,279.82,282.46
2016,5,284.27,276.98,280.76,279.74
2017,5,281.23,282.78,279.43,276.51
2018,5,284.11,278.17,279.55,279.38
2019,5,282.14,281.02,282.05,282.48
2020,5,279.31,278.58,278.94,277.59
2021,5,281.28,280.03,278.28,279.43
2022,5,279.29,282.80,283.58,281.70
2023,5,280.08,280.15,281.15,281.61
2024,5,278.01,278.49,281.10,282.80
2025,5,281.88,280.60,280.17,281.52
2026,5,283.77,281.03,283.43,281.76
2027,5,281.70,278.61,280.23,285.43
2028,5,279.71,280.26,280.44,279.30
2029,5,281.92,282.15,281.15,281.52
2030,5,279.50,281.46,280.61,280.66
2031,5,279.63,282.94,283.34,279.72
2032,5,279.00,278.96,282.17,280.15
2033,5,282.53,281.73,280.06,281.00
2034,5,280.19,281.12,282.23,283.21
2035,5,279.15,283.65,279.78,282.33
2036,5,279.92,281.39,280.60,282.27
2037,5,280.93,284.06,280.42,285.10
2038,5,281.56,284.70,278.28,280.21
2039,5,280.71,280.08,281.49,280.94
2040,5,282.82,279.26,281.56,280.04
2041,5,281.46,279.63,282.02,281.91
2042,5,282.96,279.44,279.94,282.61
2043,5,282.26,279.46,283.67,279.63
2044,5,282.64,279.16,282.53,281.32
2045,5,279.24,284.55,281.09,280.65
2046,5,278.37,282.68,282.49,287.01
2047,5,277.62,277.00,282.18,279.30
2048,5,282.60,281.66,278.86,280.18
2049,5,280.85,283.56,279.50,283.19
2050,5,279.75,280.28,283.94,282.94
2051,5,281.22,284.19,282.50,279.56
2052,5,279.16,284.90,281.15,276.97
2053,5,278.84,280.56,278.09,285.55
2054,5,279.08,280.18,282.41,281.99
2055,5,278.51,282.80,281.32,282.56
2056,5,284.19,283.41,282.24,280.45
2057,5,279.27,279.76,280.07,280.48
2058,5,277.62,279.86,283.43,280.88
2059,5,279.77,284.34,285.13,283.47
2060,5,284.83,278.86,283.19,278.79
2061,5,279.21,285.04,283.28,284.68
2062,5,279.74,282.64,283.01,279.32
2063,5,278.53,284.33,283.39,279.76
2064,5,280.99,277.44,278.91,280.54
2065,5,280.96,280.46,283.97,284.28
2066,5,281.03,280.85,280.12,281.94
2067,5,279.96,283.51,283.85,282.92
2068,5,280.24,282.25,281.30,280.76
2069,5,280.28,282.63,281.40,279.48
2070,5,281.11,285.31,283.53,280.60
2071,5,280.60,281.89,282.50,283.39
2072,5,279.68,281.30,283.85,282.67
2073,5,277.98,279.67,283.84,279.65
2074,5,277.90,285.44,282.78,281.79
2075,5,282.77,281.82,283.51,281.50
2076,5,280.67,284.71,281.31,281.34
2077,5,280.75,282.93,283.31,281.96
2078,5,283.44,281.21,281.49,281.56
2079,5,279.55,282.63,282.91,283.37
2080,5,279.84,283.71,282.91,279.12
2081,5,283.78,283.79,284.14,283.26
2082,5,279.69,284.97,286.03,283.70
2083,5,284.64,282.47,284.09,282.26
2084,5,283.45,287.78,283.43,282.39
2085,5,278.26,282.94,283.62,281.84
2086,5,280.46,280.48,283.62,283.43
2087,5,280.66,282.03,282.87,278.36
2088,5,282.58,281.93,283.12,280.34
2089,5,282.65,283.26,283.94,285.02
2090,5,285.12,278.33,284.97,281.05
2091,5,280.05,281.52,284.94,282.69
2092,5,280.34,281.67,284.67,282.82
2093,5,278.53,285.84,284.26,285.09
2094,5,281.49,283.36,280.52,282.72
2095,5,281.45,284.19,284.94,283.41
2096,5,276.68,282.91,284.60,281.50
2097,5,283.22,280.73,284.18,282.67
2098,5,280.82,280.61,284.05,283.93
2099,5,280.64,280.45,285.47,281.49
2100,5,281.23,280.97,283.13,282.72
2001,6,291.23,286.41,290.97,286.85
2002,6,291.47,288.63,290.01,287.49
2003,6,289.10,285.98,287.51,288.00
2004,6,286.08,286.34,288.13,286.61
2005,6,291.30,288.47,290.71,287.86
2006,6,287.29,290.27,287.43,286.87
2007,6,286.67,287.52,285.80,289.17
2008,6,287.92,289.89,287.28,285.91
2009,6,285.26,287.20,289.53,284.83
2010,6,286.22,286.99,286.00,290.70
2011,6,287.61,289.16,290.56,285.25
2012,6,284.73,287.66,289.18,286.91
2013,6,288.56,289.55,291.97,286.00
2014,6,288.25,292.88,289.33,289.92
2015,6,287.60,286.63,290.28,290.69
2016,6,286.56,285.50,287.19,287.35
2017,6,289.97,285.66,286.38,289.56
2018,6,289.10,287.81,288.69,292.87
2019,6,287.59,287.24,289.25,290.73
2020,6,285.90,287.81,289.53,288.57
2021,6,285.61,288.18,286.83,290.09
2022,6,285.45,289.02,288.32,290.04
2023,6,289.36,284.69,288.58,290.32
2024,6,289.71,287.22,288.00,287.59
2025,6,287.86,286.47,288.47,287.30
2026,6,289.84,287.68,289.15,287.36
2027,6,287.48,286.25,288.99,296.21
2028,6,286.90,289.79,288.91,287.31
2029,6,290.06,291.12,286.72,289.10
2030,6,285.15,287.20,286.44,287.26
2031,6,290.75,289.51,286.86,290.55
2032,6,288.63,286.83,288.56,289.09
2033,6,291.95,293.28,289.29,286.26
2034,6,284.57,284.75,290.24,292.03
2035,6,289.53,286.84,290.54,293.81
2036,6,285.61,292.20,287.86,289.68
2037,6,290.28,293.43,292.32,290.29
2038,6,286.97,288.11,287.39,289.80
2039,6,289.00,288.42,286.47,287.81
2040,6,287.88,289.01,289.06,293.72
2041,6,286.62,286.68,291.98,288.35
2042,6,288.37,291.02,287.48,286.72
2043,6,290.53,287.15,293.23,289.04
2044,6,284.58,290.02,293.06,287.65
2045,6,290.85,293.65,289.69,286.07
2046,6,285.84,287.95,289.22,290.49
2047,6,289.04,286.63,287.56,290.79
2048,6,287.92,291.94,289.89,290.32
2049,6,287.97,291.75,289.05,290.77
2050,6,287.75,289.94,292.19,289.00
2051,6,286.27,294.24,288.61,289.24
2052,6,288.05,291.28,288.57,284.41
2053,6,286.26,289.24,289.49,292.34
2054,6,287.19,288.61,290.81,290.71
2055,6,288.60,291.36,290.54,289.85
2056,6,288.16,290.22,292.91,288.15
2057,6,284.46,288.52,289.24,288.77
2058,6,287.03,292.05,290.76,289.79
2059,6,289.25,291.81,288.19,290.93
2060,6,289.14,289.28,294.04,289.41
2061,6,286.80,288.91,291.41,292.25
2062,6,286.12,289.07,287.51,289.51
2063,6,285.28,292.37,289.29,288.62
2064,6,286.99,287.77,288.39,288.44
2065,6,288.88,289.69,289.08,291.44
2066,6,291.48,288.60,294.47,289.55
2067,6,287.33,287.77,291.40,288.35
2068,6,288.86,290.98,291.93,290.00
2069,6,285.72,289.36,290.05,290.14
2070,6,289.42,294.19,290.36,289.91
2071,6,287.98,292.61,288.67,288.94
2072,6,286.78,290.74,290.42,289.84
2073,6,286.00,288.17,290.08,290.60
2074,6,285.09,287.93,288.54,290.56
2075,6,291.29,289.77,291.10,289.65
2076,6,288.56,289.93,287.03,290.37
2077,6,295.10,289.95,291.88,292.69
2078,6,287.05,286.87,289.51,291.31
2079,6,286.50,289.55,289.11,287.82
2080,6,287.35,290.55,293.42,289.36
2081,6,287.23,289.69,292.29,289.61
2082,6,290.59,293.41,289.35,290.54
2083,6,292.77,291.55,290.74,293.31
2084,6,289.18,290.00,296.00,292.13
2085,6,285.75,286.02,292.00,289.76
2086,6,289.61,287.62,292.10,286.45
2087,6,286.86,288.18,290.77,288.57
2088,6,288.12,289.68,291.00,290.36
2089,6,289.94,289.68,288.14,290.31
2090,6,286.90,287.10,290.57,290.37
2091,6,286.71,289.98,293.33,288.37
2092,6,286.14,290.69,292.04,288.94
2093,6,286.81,293.84,292.55,291.22
2094,6,286.98,290.07,294.76,289.31
2095,6,285.45,289.99,292.29,288.81
2096,6,286.62,290.31,290.90,288.45
2097,6,291.41,289.45,290.33,287.68
2098,6,291.60,289.63,292.86,288.52
2099,6,290.18,291.61,296.30,288.25
2100,6,288.71,286.09,290.10,287.29
2001,7,294.14,288.43,291.67,289.31
2002,7,291.90,294.20,290.57,296.04
2003,7,289.95,291.16,291.59,291.88
2004,7,289.98,293.45,291.15,290.81
2005,7,293.92,293.00,290.05,288.91
2006,7,297.56,291.20,291.93,288.92
2007,7,291.43,291.97,289.64,287.35
2008,7,291.19,290.75,291.26,292.57
2009,7,289.18,292.32,291.45,294.18
2010,7,289.39,290.82,290.82,292.76
2011,7,291.95,290.47,290.39,291.84
2012,7,288.57,290.26,292.66,291.90
2013,7,289.79,293.43,291.03,291.70
2014,7,287.20,293.50,292.17,293.92
2015,7,290.48,288.57,291.71,295.01
2016,7,295.47,291.90,292.39,288.80
2017,7,291.48,291.13,289.95,295.48
2018,7,293.20,291.20,289.67,290.62
2019,7,292.47,289.64,292.99,292.88
2020,7,293.87,290.51,295.89,291.68
2021,7,290.29,293.53,293.15,291.89
2022,7,290.89,291.93,292.03,292.34
2023,7,291.69,289.95,295.11,290.89
2024,7,294.45,290.76,292.48,293.11
2025,7,290.77,289.77,292.58,291.47
2026,7,291.80,289.09,290.25,292.87
2027,7,287.71,290.54,294.98,293.75
2028,7,291.35,291.24,291.85,291.97
2029,7,292.39,292.12,291.30,291.32
2030,7,291.66,289.15,291.46,291.20
2031,7,294.75,291.90,293.92,291.72
2032,7,290.52,289.58,290.07,290.10
2033,7,295.55,289.93,295.51,293.49
2034,7,291.10,290.95,293.20,291.14
2035,7,292.10,291.16,296.27,291.31
2036,7,294.42,295.43,294.77,292.51
2037,7,290.07,294.07,296.29,295.75
2038,7,292.16,291.78,294.71,291.08
2039,7,290.78,291.22,291.51,290.58
2040,7,293.13,288.93,293.75,295.19
2041,7,291.10,291.24,293.13,292.53
2042,7,289.23,293.07,292.38,292.74
2043,7,295.76,293.77,296.87,297.29
2044,7,290.28,296.52,293.85,294.35
2045,7,289.38,296.81,296.73,292.15
2046,7,288.35,293.40,294.96,293.20
2047,7,291.03,292.28,289.35,293.24
2048,7,289.75,293.90,294.55,295.08
2049,7,290.54,293.16,295.45,292.36
2050,7,292.73,298.44,297.89,290.47
2051,7,290.37,293.90,293.42,292.10
2052,7,288.43,294.82,292.56,294.91
2053,7,292.33,296.55,297.84,294.62
2054,7,292.60,295.39,293.11,293.14
2055,7,289.66,294.87,295.39,290.30
2056,7,290.07,291.64,294.98,293.12
2057,7,291.96,292.12,291.56,292.60
2058,7,290.08,293.44,293.76,291.77
2059,7,290.88,293.11,292.31,294.91
2060,7,291.34,297.53,294.17,291.47
2061,7,292.25,293.49,297.11,295.09
2062,7,296.06,295.06,291.95,292.14
2063,7,292.11,296.52,293.81,291.59
