,,Committed,Scenario A1B,Scenario A2,Scenario B1
2037,2,248.10,252.84,262.62,250.43
2038,2,249.43,251.11,256.22,258.42
2039,2,254.16,254.15,257.40,258.96
2040,2,255.94,254.46,251.49,256.49
2041,2,256.65,245.84,248.86,255.03
2042,2,248.06,248.25,255.59,253.27
2043,2,257.19,247.58,255.24,245.13
2044,2,252.08,250.20,248.16,249.23
2045,2,246.22,250.41,260.22,251.89
2046,2,248.05,242.03,256.36,250.57
2047,2,258.08,250.96,245.60,250.60
2048,2,254.17,259.41,246.20,246.67
2049,2,261.73,256.37,254.96,258.08
2050,2,250.46,257.01,246.84,259.42
2051,2,251.84,260.94,253.87,255.31
2052,2,255.24,255.80,253.50,254.18
2053,2,252.46,256.93,252.37,254.69
2054,2,260.35,255.16,252.66,259.40
2055,2,252.77,255.01,255.92,259.85
2056,2,249.00,252.65,259.69,255.91
2057,2,245.35,250.79,260.23,249.77
2058,2,254.01,261.48,257.62,262.93
2059,2,247.66,253.11,263.82,250.58
2060,2,244.60,256.10,261.33,254.15
2061,2,257.75,257.29,258.32,259.18
2062,2,252.81,257.81,254.95,250.60
2063,2,252.82,255.89,261.19,257.54
2064,2,247.73,256.00,250.40,257.95
2065,2,250.14,254.52,259.35,262.01
2066,2,253.63,260.51,254.87,251.93
2067,2,253.16,259.41,250.93,249.33
2068,2,257.67,259.00,259.49,256.64
2069,2,251.59,248.49,249.05,250.20
2070,2,252.67,252.92,257.01,251.35
2071,2,253.68,253.14,245.71,256.29
2072,2,257.68,249.51,253.39,247.69
2073,2,253.40,250.61,253.05,251.14
2074,2,251.76,250.82,261.91,255.60
2075,2,247.09,252.10,256.32,255.26
2076,2,253.15,257.68,255.23,259.99
2077,2,256.49,260.87,257.04,257.21
2078,2,253.29,257.38,248.45,254.04
2079,2,255.39,263.82,258.83,253.71
2080,2,251.37,247.13,261.40,251.00
2081,2,249.12,259.53,259.17,254.01
2082,2,253.09,255.29,262.03,260.91
2083,2,254.17,260.28,256.68,249.04
2084,2,245.13,261.12,253.24,256.29
2085,2,251.53,255.44,254.83,255.71
2086,2,252.67,256.79,255.87,262.33
2087,2,255.10,261.83,259.44,247.51
2088,2,249.30,249.56,259.29,256.05
2089,2,258.94,256.62,259.18,260.87
2090,2,244.59,252.79,262.97,260.68
2091,2,247.15,256.53,258.76,258.06
2092,2,246.76,260.81,260.34,255.72
2093,2,252.78,246.32,252.74,254.09
2094,2,240.04,259.55,257.26,259.92
2095,2,247.51,257.00,260.16,253.39
2096,2,252.37,256.53,262.08,259.47
2097,2,249.83,256.79,260.15,253.29
2098,2,251.25,250.41,261.01,253.20
2099,2,253.67,260.32,265.78,255.22
2100,2,252.59,258.02,260.87,257.15
2001,3,255.21,252.23,258.98,257.78
2002,3,256.65,255.92,263.83,255.32
2003,3,256.02,253.55,260.63,259.66
2004,3,251.83,262.79,255.40,264.13
2005,3,256.62,260.68,252.27,264.78
2006,3,254.99,258.93,260.17,257.23
2007,3,259.21,251.79,258.41,259.06
2008,3,257.09,265.40,262.44,257.62
2009,3,255.67,259.24,258.94,263.07
2010,3,263.02,252.28,255.06,251.36
2011,3,254.85,259.51,256.07,256.98
2012,3,256.45,257.85,259.52,255.72
2013,3,256.38,259.43,258.21,261.45
2014,3,259.74,258.92,262.17,262.23
2015,3,262.76,265.97,262.57,256.96
2016,3,255.56,257.47,260.44,258.23
2017,3,250.98,258.56,253.69,250.17
2018,3,252.73,264.71,255.29,262.53
2019,3,265.30,251.62,253.24,254.49
2020,3,258.22,262.16,264.45,265.07
2021,3,254.50,258.43,254.33,256.59
2022,3,254.61,254.71,257.16,256.53
2023,3,258.54,262.09,256.90,263.17
2024,3,255.56,255.49,255.31,257.91
2025,3,258.53,265.45,257.44,251.45
2026,3,256.01,256.05,261.33,259.89
2027,3,257.61,263.34,264.76,264.99
2028,3,247.81,251.27,260.44,254.19
2029,3,256.48,254.09,263.75,271.66
2030,3,266.36,261.02,254.84,261.73
2031,3,260.59,265.20,256.26,266.43
2032,3,257.11,255.44,258.19,260.89
2033,3,255.77,262.31,262.30,260.42
2034,3,260.51,255.60,261.16,258.61
2035,3,254.58,257.60,252.02,259.33
2036,3,259.86,266.23,254.28,258.71
2037,3,267.89,257.66,264.18,257.65
2038,3,255.29,257.76,262.17,258.61
2039,3,259.54,252.94,256.03,256.96
2040,3,255.77,255.10,264.42,256.80
2041,3,256.51,262.77,260.38,258.27
2042,3,261.84,255.05,256.75,260.20
2043,3,259.30,258.23,263.90,261.33
2044,3,258.00,259.62,254.53,261.02
2045,3,260.32,258.89,254.85,255.59
2046,3,259.85,261.58,256.14,262.66
2047,3,259.55,261.86,261.43,259.67
2048,3,261.50,260.74,259.26,257.17
2049,3,255.47,263.97,257.67,253.96
2050,3,265.88,257.13,266.59,259.10
2051,3,259.41,256.77,261.33,251.50
2052,3,258.71,265.89,264.71,259.33
2053,3,261.18,264.61,259.60,257.49
2054,3,259.32,265.56,259.64,266.71
2055,3,255.00,263.44,264.23,263.11
2056,3,268.19,259.34,265.74,260.76
2057,3,259.25,257.01,255.70,256.84
2058,3,253.23,259.69,261.84,266.21
2059,3,258.10,255.62,263.42,263.28
2060,3,254.42,257.71,262.55,255.77
2061,3,252.46,258.76,268.54,257.73
2062,3,257.10,255.46,255.17,263.25
2063,3,255.79,260.86,262.22,267.96
2064,3,256.23,260.69,263.49,265.12
2065,3,252.57,262.18,256.70,266.57
2066,3,261.01,261.12,264.27,258.21
2067,3,264.98,262.92,260.27,259.48
2068,3,251.19,262.03,262.43,258.46
2069,3,256.78,259.04,266.00,259.85
2070,3,255.91,261.63,260.43,258.24
2071,3,262.46,255.98,254.62,264.12
2072,3,260.79,256.82,259.57,258.06
2073,3,259.98,261.60,256.84,252.98
2074,3,253.25,261.06,257.33,255.75
2075,3,261.17,270.21,260.54,258.11
2076,3,254.99,261.55,259.71,261.89
2077,3,255.83,258.23,263.06,269.31
2078,3,261.16,257.47,267.63,259.72
2079,3,263.71,265.07,265.74,258.56
2080,3,259.21,255.68,264.15,261.85
2081,3,249.20,261.29,265.29,259.23
2082,3,254.38,261.60,264.98,256.33
2083,3,254.11,268.68,265.25,256.41
2084,3,261.68,263.21,259.24,253.61
2085,3,261.25,252.76,268.67,251.92
2086,3,258.00,262.28,261.38,259.14
2087,3,258.67,262.59,260.91,255.57
2088,3,260.89,267.03,260.90,259.63
2089,3,257.06,266.74,263.32,259.45
2090,3,256.70,263.80,259.55,258.01
2091,3,262.77,269.13,257.28,259.94
2092,3,254.38,260.97,263.33,267.03
2093,3,268.30,264.52,257.75,265.34
2094,3,252.50,264.98,257.78,258.45
2095,3,258.78,260.76,267.43,265.31
2096,3,265.65,263.62,262.31,260.36
2097,3,266.53,258.44,261.56,267.23
2098,3,254.97,258.51,263.35,259.80
2099,3,256.69,260.42,265.59,260.82
2100,3,260.93,251.61,265.19,259.58
2001,4,263.21,271.18,271.25,266.02
2002,4,271.49,269.82,264.36,265.80
2003,4,264.96,270.80,269.68,276.96
2004,4,267.76,271.34,270.01,268.57
2005,4,266.84,267.38,267.78,265.39
2006,4,262.64,271.25,268.05,274.39
2007,4,269.17,268.21,270.82,272.68
2008,4,263.76,269.16,272.79,267.58
2009,4,272.44,273.90,269.45,273.83
2010,4,266.71,269.13,263.30,267.91
2011,4,272.79,271.72,268.41,269.55
2012,4,267.24,271.53,272.07,271.76
2013,4,271.72,268.32,268.30,268.67
2014,4,265.86,273.18,270.06,276.98
2015,4,268.60,271.17,274.19,266.36
2016,4,270.13,270.73,270.01,271.15
2017,4,264.72,269.27,266.47,262.80
2018,4,267.81,272.56,265.03,266.01
2019,4,275.41,269.64,265.98,270.63
2020,4,269.34,266.71,267.34,267.48
2021,4,271.46,267.17,265.71,268.42
2022,4,263.64,275.38,265.06,262.40
2023,4,267.00,265.63,269.38,268.45
2024,4,268.09,268.09,276.16,270.24
2025,4,270.12,268.80,265.18,273.09
2026,4,273.68,271.96,270.99,266.71
2027,4,264.64,265.75,270.19,273.61
2028,4,268.53,264.98,267.41,264.64
2029,4,268.58,266.93,270.59,272.90
2030,4,265.00,275.12,271.25,271.28
2031,4,268.81,271.15,267.15,270.21
2032,4,268.87,270.13,271.57,271.93
2033,4,267.89,268.71,269.79,273.27
2034,4,269.57,263.72,275.06,271.59
2035,4,273.48,274.87,268.14,276.94
2036,4,273.61,266.67,268.07,272.27
2037,4,268.15,271.34,274.50,273.05
2038,4,270.01,269.41,265.54,269.15
2039,4,266.94,274.76,272.95,271.50
2040,4,272.23,263.96,274.56,271.74
2041,4,267.04,267.57,272.64,271.32
2042,4,268.73,268.02,265.45,269.32
2043,4,269.74,268.69,270.22,270.70
2044,4,268.04,272.07,270.39,274.04
2045,4,265.97,274.72,271.23,272.89
2046,4,273.37,272.63,266.05,273.27
2047,4,264.68,268.82,269.85,270.20
2048,4,275.36,268.16,271.01,268.14
2049,4,271.06,272.42,268.88,271.94
2050,4,269.72,268.05,268.32,272.90
2051,4,262.33,264.93,269.25,270.13
2052,4,267.23,273.44,271.57,262.18
2053,4,271.38,262.15,267.15,270.35
2054,4,265.29,273.44,268.66,266.69
2055,4,265.88,273.61,274.80,271.88
2056,4,271.00,267.26,273.58,272.97
2057,4,268.94,265.43,268.95,268.58
2058,4,268.22,268.60,274.03,268.35
2059,4,271.99,273.30,273.37,275.62
2060,4,275.04,266.10,266.84,269.51
2061,4,266.77,274.09,274.96,271.17
2062,4,269.72,275.90,276.31,269.99
2063,4,267.58,267.29,270.69,272.17
2064,4,263.48,269.25,273.63,273.48
2065,4,273.23,271.75,273.59,271.78
2066,4,270.77,270.07,268.37,264.84
2067,4,266.85,272.55,272.22,268.23
2068,4,268.07,273.37,273.70,270.57
2069,4,270.46,270.94,269.23,272.52
2070,4,263.94,272.16,266.83,268.56
2071,4,272.91,270.21,269.16,273.47
2072,4,271.42,273.37,275.58,275.28
2073,4,267.65,269.64,274.78,267.47
2074,4,262.96,277.38,271.40,267.89
2075,4,272.47,271.45,272.12,266.18
2076,4,264.54,271.73,269.49,268.46
2077,4,266.74,272.91,271.00,276.24
2078,4,275.10,269.70,273.97,268.67
2079,4,268.61,272.10,267.92,271.01
2080,4,269.41,271.47,271.88,270.56
2081,4,270.83,269.74,268.62,275.01
2082,4,263.46,273.61,272.03,272.86
2083,4,271.92,274.25,274.32,271.85
2084,4,268.64,272.18,275.89,271.84
2085,4,269.42,269.61,270.24,269.91
2086,4,273.03,274.43,271.41,265.63
2087,4,268.47,272.66,275.93,269.26
2088,4,264.31,275.77,271.16,272.53
2089,4,270.40,267.44,274.62,273.46
2090,4,271.03,268.81,271.41,269.91
2091,4,267.80,275.10,273.50,274.46
2092,4,266.21,269.40,267.38,273.98
2093,4,269.33,274.05,276.39,275.98
2094,4,273.06,268.67,270.99,273.52
2095,4,266.72,271.58,275.66,274.04
2096,4,265.30,272.21,270.27,270.93
2097,4,276.69,268.57,275.75,267.16
2098,4,269.28,272.86,272.54,271.25
2099,4,264.65,271.23,269.90,266.41
2100,4,272.07,270.11,273.80,272.04
2001,5,279.74,276.53,278.35,279.33
2002,5,278.25,276.17,278.23,276.92
2003,5,278.43,276.10,278.37,280.55
2004,5,276.08,276.63,275.81,277.83
2005,5,274.39,279.23,278.77,275.99
2006,5,276.16,279.97,279.53,278.39
2007,5,276.71,276.45,277.89,280.45
2008,5,279.23,279.42,277.19,276.29
2009,5,277.81,277.87,275.84,278.84
2010,5,275.61,279.69,278.04,277.28
2011,5,276.43,276.57,277.31,276.71
2012,5,274.57,276.87,276.88,279.58
2013,5,279.71,277.53,272.15,276.59
2014,5,276.93,282.06,276.46,280.63
2015,5,278.00,276.04,275.29,279.12
2016,5,279.93,275.29,277.06,277.38
2017,5,277.54,277.98,275.94,274.71
2018,5,280.40,277.12,277.82,277.14
2019,5,278.17,278.97,279.14,278.86
2020,5,277.30,278.97,279.71,276.60
2021,5,278.82,278.31,276.47,276.44
2022,5,276.56,279.85,280.51,278.89
2023,5,278.44,279.06,279.45,279.01
2024,5,276.71,274.15,276.93,279.29
2025,5,277.71,277.19,278.10,278.34
2026,5,277.59,279.13,279.81,279.17
2027,5,278.60,277.68,277.95,280.27
2028,5,277.23,276.14,275.92,277.16
2029,5,279.36,279.62,276.83,277.84
2030,5,277.99,277.22,275.44,276.47
2031,5,276.83,278.34,280.26,276.19
2032,5,278.22,278.16,279.01,275.30
2033,5,281.29,277.14,276.25,276.53
2034,5,277.11,279.44,277.95,278.15
2035,5,279.88,280.02,276.58,278.67
2036,5,278.22,276.79,276.40,278.09
2037,5,276.23,281.46,276.34,280.97
2038,5,279.75,279.90,277.25,277.26
2039,5,276.22,279.33,277.09,279.74
2040,5,279.01,277.50,278.43,276.19
2041,5,277.42,277.87,279.41,276.93
2042,5,279.27,274.10,275.73,279.28
2043,5,279.00,276.63,277.30,275.86
2044,5,279.74,275.28,278.51,277.49
2045,5,276.54,281.11,277.87,278.27
2046,5,277.00,280.12,280.42,279.69
2047,5,273.04,275.45,279.84,276.68
2048,5,278.40,278.80,275.77,276.24
2049,5,276.88,279.99,277.25,279.67
2050,5,277.95,277.42,282.93,278.82
2051,5,279.59,280.77,278.74,275.50
2052,5,278.04,281.49,276.82,273.40
2053,5,277.14,279.05,274.11,280.54
2054,5,275.36,276.00,277.28,277.79
2055,5,275.37,278.43,276.22,279.08
2056,5,280.95,278.93,278.89,276.78
2057,5,277.99,278.20,277.82,278.94
2058,5,275.52,279.20,279.57,277.29
2059,5,276.62,280.21,282.44,279.19
2060,5,281.51,277.14,282.09,276.14
2061,5,276.10,281.19,278.20,280.20
2062,5,276.54,279.78,279.94,277.06
2063,5,276.14,281.47,279.00,278.21
2064,5,276.77,275.74,274.98,276.78
2065,5,277.64,280.31,278.52,281.26
2066,5,278.54,278.27,278.65,280.18
2067,5,274.66,281.09,280.52,279.52
2068,5,277.31,280.67,280.68,277.61
2069,5,277.27,278.32,277.94,276.79
2070,5,280.54,282.25,280.21,276.60
2071,5,278.32,278.25,279.42,276.97
2072,5,277.03,276.36,281.60,280.47
2073,5,275.88,278.74,279.34,277.73
2074,5,274.52,281.39,279.62,278.34
2075,5,279.32,280.00,278.50,279.83
2076,5,277.70,283.26,277.44,279.02
2077,5,277.82,279.95,280.45,278.04
2078,5,279.99,280.46,276.57,277.42
2079,5,276.94,278.31,279.38,277.54
2080,5,278.76,281.07,276.53,277.14
2081,5,281.87,282.36,280.00,279.84
2082,5,278.39,280.86,281.75,282.60
2083,5,279.10,278.88,280.38,279.78
2084,5,276.91,283.19,280.52,279.32
2085,5,276.88,281.53,279.51,278.88
2086,5,276.74,278.87,277.83,279.55
2087,5,275.78,279.53,278.67,277.48
2088,5,281.82,278.72,279.69,277.97
2089,5,278.11,278.84,280.25,281.07
2090,5,280.12,276.21,282.24,278.95
2091,5,278.78,279.37,281.87,278.82
2092,5,278.95,279.81,281.24,280.84
2093,5,275.71,280.34,280.50,280.14
2094,5,280.28,279.96,277.83,281.20
2095,5,279.66,280.93,278.73,278.29
2096,5,275.04,279.16,280.50,279.66
2097,5,278.38,277.42,282.30,278.49
2098,5,278.62,278.69,280.73,277.50
2099,5,278.26,277.52,282.20,276.14
2100,5,280.22,278.38,280.32,278.00
2001,6,285.91,282.91,284.98,283.20
2002,6,286.21,282.71,286.17,283.14
2003,6,285.68,282.21,282.61,282.56
2004,6,282.79,282.57,284.56,283.13
2005,6,285.06,283.15,284.69,280.96
2006,6,280.42,284.66,282.11,283.33
2007,6,285.50,282.70,282.92,284.75
2008,6,285.51,281.36,282.53,283.07
2009,6,283.24,285.43,283.73,281.04
2010,6,284.08,283.05,280.43,285.94
2011,6,282.86,285.39,285.32,281.63
2012,6,280.53,283.04,283.37,281.88
2013,6,281.66,284.62,283.58,282.71
2014,6,286.88,287.69,284.93,285.21
2015,6,285.09,281.12,282.49,284.00
2016,6,281.14,280.62,283.29,284.68
2017,6,285.79,281.80,283.19,285.58
2018,6,282.53,284.46,286.39,285.70
2019,6,283.99,285.59,284.86,285.54
2020,6,280.22,286.42,287.38,284.61
2021,6,281.51,284.82,283.56,284.82
2022,6,284.31,285.66,284.03,284.93
2023,6,283.21,282.44,286.08,284.33
2024,6,284.07,281.42,283.49,283.94
2025,6,281.92,283.01,283.91,283.70
2026,6,285.57,283.44,285.54,283.07
2027,6,283.20,282.18,283.92,288.56
2028,6,285.45,281.97,285.85,283.98
2029,6,286.21,286.87,283.47,281.73
2030,6,282.01,281.71,281.36,282.83
2031,6,283.45,286.38,281.82,285.96
2032,6,285.22,284.54,287.80,285.22
2033,6,285.46,288.63,282.61,283.43
2034,6,281.18,280.77,285.12,284.17
2035,6,284.42,282.71,286.24,287.01
2036,6,282.90,284.95,283.42,285.20
2037,6,283.16,285.37,283.94,283.98
2038,6,282.51,284.68,282.44,285.96
2039,6,283.38,286.05,282.98,285.65
2040,6,281.38,284.47,284.62,287.63
2041,6,283.27,285.77,285.81,282.08
2042,6,285.15,284.69,283.31,284.09
2043,6,285.95,283.88,286.66,282.55
2044,6,278.43,286.10,284.91,284.51
2045,6,284.05,288.87,284.13,280.76
2046,6,283.49,286.21,285.86,284.23
2047,6,284.42,287.65,285.39,284.23
2048,6,285.31,287.38,286.71,284.64
2049,6,285.69,287.39,282.36,286.31
2050,6,284.84,286.14,286.64,283.94
2051,6,282.87,289.94,283.61,284.29
2052,6,284.51,284.38,283.99,281.42
2053,6,281.41,285.68,285.98,285.75
2054,6,282.45,286.50,282.75,286.58
2055,6,285.39,283.28,287.22,283.60
2056,6,283.98,285.55,289.06,284.57
2057,6,281.70,286.36,285.60,285.51
2058,6,282.64,291.44,286.69,284.00
2059,6,284.41,287.29,285.68,285.96
2060,6,284.54,286.03,287.74,285.25
2061,6,283.17,282.84,284.93,286.18
2062,6,281.27,285.34,285.12,283.51
2063,6,279.77,287.14,288.37,285.06
2064,6,282.81,283.92,283.66,284.02
2065,6,283.85,285.83,284.31,285.67
2066,6,286.12,285.93,286.49,282.95
2067,6,282.72,285.77,286.95,283.92
2068,6,285.10,286.91,286.58,286.36
2069,6,281.15,285.79,287.32,284.33
2070,6,286.09,286.74,286.59,283.96
2071,6,284.38,285.23,282.78,284.08
2072,6,281.82,284.51,289.41,287.31
2073,6,281.34,284.87,285.67,285.75
2074,6,282.79,283.70,284.96,285.83
2075,6,285.50,284.84,286.41,284.67
2076,6,284.21,286.66,286.61,285.84
2077,6,287.25,284.52,288.84,287.14
2078,6,282.44,285.23,285.22,284.71
2079,6,283.43,287.78,285.71,284.61
2080,6,283.83,287.29,285.90,286.04
2081,6,285.24,286.30,287.55,286.06
2082,6,285.84,290.49,286.14,285.92
2083,6,285.55,288.83,287.07,291.24
2084,6,281.39,285.22,289.15,286.34
2085,6,280.62,283.87,286.84,285.54
2086,6,284.34,284.43,287.05,282.48
2087,6,284.84,285.95,286.04,284.63
2088,6,284.72,284.35,285.22,284.50
2089,6,285.37,287.52,285.13,285.48
2090,6,283.03,286.39,285.79,285.26
2091,6,283.15,286.01,289.93,287.37
2092,6,283.89,287.15,288.17,285.15
2093,6,280.22,287.27,289.57,286.39
2094,6,283.96,284.25,288.83,285.89
2095,6,284.89,284.03,289.10,286.02
2096,6,282.36,287.31,288.01,285.10
2097,6,286.91,284.74,287.60,283.71
2098,6,286.87,285.93,289.51,283.31
2099,6,284.50,286.83,290.33,284.25
2100,6,283.63,281.89,286.67,283.38
2001,7,286.74,285.95,288.83,285.46
2002,7,286.65,286.16,287.10,289.49
2003,7,286.26,287.55,286.49,286.85
2004,7,284.96,288.73,287.18,287.05
2005,7,286.81,289.23,284.76,286.23
2006,7,287.70,289.14,288.07,286.28
2007,7,288.32,287.76,284.83,283.33
2008,7,288.58,284.43,285.31,287.73
2009,7,284.84,288.31,286.71,290.87
2010,7,287.39,288.70,284.91,287.08
2011,7,286.16,286.61,285.36,287.67
2012,7,283.72,286.44,287.05,288.55
2013,7,287.25,287.60,287.38,287.25
2014,7,285.17,288.86,287.22,288.30
2015,7,287.27,286.07,285.78,289.88
2016,7,287.98,287.66,288.22,285.17
2017,7,287.22,286.92,287.11,290.15
2018,7,287.21,286.03,287.27,286.57
2019,7,288.08,287.14,288.98,287.57
2020,7,286.48,287.14,289.41,286.74
2021,7,286.08,287.02,288.44,286.34
2022,7,287.05,289.12,288.05,287.09
2023,7,287.13,285.61,291.09,287.26
2024,7,288.35,285.02,288.86,286.94
2025,7,288.44,285.18,288.79,287.78
2026,7,286.18,286.13,286.33,288.30
2027,7,285.52,285.38,289.33,286.29
2028,7,287.59,286.17,287.33,289.80
2029,7,286.81,288.62,287.70,286.73
2030,7,287.49,286.43,288.88,285.83
2031,7,291.86,287.91,289.51,287.65
2032,7,286.56,286.56,286.83,286.24
2033,7,289.81,287.19,287.53,288.59
2034,7,287.81,286.06,287.77,285.45
2035,7,286.40,287.84,288.69,287.19
2036,7,288.79,288.29,290.35,287.75
2037,7,285.81,287.88,288.30,287.66
2038,7,288.79,288.72,288.17,288.27
2039,7,284.84,289.17,285.61,288.00
2040,7,287.44,284.04,286.42,286.84
2041,7,288.58,288.90,289.48,287.48
2042,7,285.84,289.65,286.81,288.54
2043,7,290.63,289.08,288.83,289.52
2044,7,286.09,290.77,289.10,288.54
2045,7,283.39,290.49,290.85,288.20
2046,7,285.08,289.96,289.39,288.65
2047,7,282.79,289.77,288.59,287.60
2048,7,287.73,287.42,291.10,288.47
2049,7,287.54,289.20,286.96,288.22
2050,7,289.37,291.68,292.45,286.12
2051,7,286.53,287.43,287.23,286.98
2052,7,285.02,290.18,288.28,289.87
2053,7,287.46,287.28,289.86,288.67
2054,7,287.14,290.48,287.20,287.29
2055,7,285.89,289.82,290.79,285.66
2056,7,286.86,286.61,287.81,289.04
2057,7,287.75,287.90,287.91,287.39
2058,7,286.24,288.13,290.61,286.74
2059,7,284.36,286.16,288.11,289.45
2060,7,287.34,290.94,288.15,288.02
2061,7,289.80,289.93,291.22,287.15
2062,7,288.67,288.37,288.97,286.59
2063,7,287.74,289.96,289.49,288.96
