,,Committed,Scenario A1B,Scenario A2,Scenario B1
2045,4,292.60,291.93,291.98,293.16
2046,4,291.96,294.08,296.02,293.00
2047,4,290.12,292.10,295.38,291.69
2048,4,292.86,292.25,293.89,293.32
2049,4,289.60,290.18,292.62,295.22
2050,4,293.56,296.57,293.75,294.66
2051,4,293.89,289.35,293.83,291.36
2052,4,291.17,293.81,296.91,295.27
2053,4,288.99,293.51,293.08,294.42
2054,4,291.18,290.54,293.92,296.01
2055,4,290.71,292.84,296.02,292.53
2056,4,293.57,290.39,292.70,294.14
2057,4,293.00,292.99,296.24,292.73
2058,4,289.44,295.35,291.97,291.60
2059,4,291.43,297.59,296.73,293.33
2060,4,289.42,293.08,296.49,293.76
2061,4,292.67,294.39,294.96,293.61
2062,4,294.65,294.24,293.00,293.96
2063,4,290.57,292.12,293.35,294.55
2064,4,293.68,298.19,297.59,295.94
2065,4,293.12,295.27,293.34,291.66
2066,4,293.75,296.53,294.24,293.37
2067,4,291.36,294.24,296.30,292.65
2068,4,289.82,295.71,291.60,290.26
2069,4,291.48,295.45,297.23,293.25
2070,4,295.02,295.83,297.05,293.19
2071,4,292.87,293.34,292.46,290.47
2072,4,291.29,294.44,295.52,294.28
2073,4,289.57,296.22,294.35,295.42
2074,4,294.25,291.81,295.03,291.73
2075,4,295.31,295.98,297.36,294.58
2076,4,288.69,294.80,298.79,295.98
2077,4,292.51,294.41,295.54,292.22
2078,4,293.56,294.71,294.20,292.90
2079,4,291.34,293.99,293.95,294.51
2080,4,290.43,293.87,296.47,295.02
2081,4,289.78,296.65,297.25,292.71
2082,4,293.28,296.91,297.18,294.82
2083,4,291.70,295.50,292.40,291.61
2084,4,290.75,294.96,296.82,294.74
2085,4,290.95,296.95,296.22,294.50
2086,4,294.22,294.62,297.53,292.40
2087,4,290.31,294.24,297.08,292.83
2088,4,294.56,290.18,296.91,292.10
2089,4,289.59,296.61,293.00,292.00
2090,4,293.05,297.21,293.35,295.95
2091,4,289.84,297.59,299.31,295.38
2092,4,291.94,294.01,296.44,293.50
2093,4,295.27,296.93,297.37,291.65
2094,4,293.04,293.58,296.75,291.65
2095,4,291.67,291.75,299.79,295.82
2096,4,293.51,297.70,299.65,291.28
2097,4,294.68,296.15,296.80,291.65
2098,4,289.41,292.95,294.91,293.62
2099,4,293.00,295.84,299.58,291.65
2100,4,290.36,297.61,295.03,296.47
2001,5,293.63,295.16,295.08,295.79
2002,5,293.68,296.46,294.99,294.75
2003,5,295.38,295.05,300.70,295.08
2004,5,296.53,299.11,297.36,297.62
2005,5,295.09,293.73,295.29,296.83
2006,5,300.71,296.68,294.39,296.21
2007,5,295.34,295.89,295.28,294.14
2008,5,296.90,292.86,293.34,297.99
2009,5,295.84,296.89,294.40,296.12
2010,5,295.52,295.70,296.66,294.47
2011,5,297.43,298.12,293.22,294.82
2012,5,294.20,296.36,296.17,298.27
2013,5,292.79,296.23,298.32,295.49
2014,5,294.41,295.04,300.05,296.03
2015,5,295.79,297.43,294.60,296.62
2016,5,294.96,295.20,295.18,296.91
2017,5,296.78,294.14,298.02,295.98
2018,5,295.10,295.39,298.33,294.19
2019,5,295.42,299.58,296.91,298.59
2020,5,294.01,297.52,296.92,299.41
2021,5,296.00,296.00,300.00,297.62
2022,5,295.18,295.35,294.35,295.69
2023,5,295.54,296.12,298.09,295.50
2024,5,298.22,297.07,299.21,295.89
2025,5,298.24,300.16,295.69,296.82
2026,5,294.88,294.97,297.70,299.92
2027,5,296.11,296.23,297.15,296.73
2028,5,299.33,297.59,297.07,297.78
2029,5,296.10,297.93,295.58,295.86
2030,5,294.37,296.07,294.93,296.18
2031,5,295.78,296.39,295.33,299.07
2032,5,293.29,296.97,298.14,296.77
2033,5,298.40,300.29,295.04,300.03
2034,5,298.07,296.81,295.53,298.65
2035,5,296.49,296.08,298.37,296.57
2036,5,296.40,296.31,300.33,294.33
2037,5,294.84,295.47,296.16,298.83
2038,5,299.66,295.10,295.98,296.28
2039,5,296.94,295.83,299.89,295.84
2040,5,294.13,297.20,295.35,295.56
2041,5,294.44,298.24,296.13,298.49
2042,5,294.69,295.91,296.51,297.46
2043,5,295.92,298.46,297.46,295.49
2044,5,298.37,300.70,298.15,294.27
2045,5,294.88,296.66,296.46,297.38
2046,5,297.61,299.81,297.47,296.18
2047,5,296.40,296.30,296.36,295.42
2048,5,293.49,299.72,298.19,295.39
2049,5,294.82,297.48,299.23,296.63
2050,5,298.88,296.74,296.02,297.44
2051,5,295.91,294.93,300.00,294.55
2052,5,294.89,295.01,295.42,297.38
2053,5,295.19,298.78,298.95,297.38
2054,5,295.31,296.97,298.09,296.83
2055,5,297.94,297.49,299.23,295.28
2056,5,295.54,300.14,298.41,295.55
2057,5,295.32,299.67,298.43,297.18
2058,5,294.79,302.10,295.20,295.94
2059,5,293.80,296.49,297.90,297.94
2060,5,294.14,298.83,298.15,299.69
2061,5,295.15,295.29,299.82,296.59
2062,5,297.11,298.20,297.65,296.04
2063,5,295.43,298.62,299.64,297.09
2064,5,295.42,298.56,298.15,297.55
2065,5,294.16,298.41,297.31,300.34
2066,5,294.38,298.85,297.74,297.51
2067,5,293.25,298.30,299.95,295.49
2068,5,294.77,299.38,298.09,294.55
2069,5,295.99,298.14,301.87,295.63
2070,5,296.53,297.36,298.98,295.77
2071,5,296.34,295.34,297.36,295.63
2072,5,295.21,297.76,297.11,300.10
2073,5,296.46,298.14,299.31,297.00
2074,5,297.15,297.15,299.27,294.81
2075,5,298.68,301.66,301.93,293.90
2076,5,294.81,298.52,299.66,302.68
2077,5,297.56,297.85,297.77,299.38
2078,5,299.53,301.03,300.01,295.83
2079,5,297.81,297.05,295.64,295.38
2080,5,294.99,297.08,299.63,300.82
2081,5,295.01,301.01,301.09,296.61
2082,5,295.98,300.30,301.17,299.95
2083,5,298.25,298.65,295.96,296.02
2084,5,295.54,297.85,301.55,297.19
2085,5,298.80,297.77,296.92,299.70
2086,5,296.86,302.14,301.69,295.88
2087,5,297.96,297.61,301.51,297.56
2088,5,295.48,298.09,303.13,298.53
2089,5,294.80,299.36,298.41,296.31
2090,5,296.21,299.64,299.25,297.97
2091,5,295.69,300.46,297.94,298.33
2092,5,296.45,298.96,301.82,296.26
2093,5,295.22,298.77,298.18,296.20
2094,5,296.85,295.83,298.85,296.76
2095,5,297.34,299.43,298.46,299.84
2096,5,296.07,299.25,298.90,298.73
2097,5,297.18,301.10,299.73,297.00
2098,5,294.88,300.55,301.73,298.06
2099,5,297.38,300.84,303.12,299.50
2100,5,297.27,296.83,299.51,298.65
2001,6,295.65,299.56,297.18,298.32
2002,6,301.56,300.67,301.05,297.72
2003,6,296.57,299.98,300.86,298.78
2004,6,297.02,299.81,301.94,300.78
2005,6,299.28,297.79,296.03,298.46
2006,6,301.07,299.62,300.11,299.76
2007,6,299.05,296.38,299.51,300.35
2008,6,302.49,298.47,296.04,300.84
2009,6,299.28,297.02,301.41,302.25
2010,6,297.40,296.90,299.92,296.24
2011,6,299.72,300.40,296.06,298.74
2012,6,298.11,299.21,297.65,298.22
2013,6,297.00,300.62,300.54,299.88
2014,6,298.57,298.12,301.45,300.40
2015,6,301.01,299.91,296.28,299.57
2016,6,297.77,297.10,299.57,300.31
2017,6,298.81,296.79,300.29,299.02
2018,6,299.60,298.83,300.14,298.53
2019,6,298.55,299.54,299.78,300.25
2020,6,300.96,299.02,301.06,299.53
2021,6,299.20,296.91,298.44,299.88
2022,6,295.93,296.44,296.55,300.76
2023,6,300.22,301.31,300.34,300.31
2024,6,296.27,303.41,299.55,301.98
2025,6,299.58,300.34,298.18,302.04
2026,6,301.01,300.76,300.29,303.06
2027,6,300.10,299.50,299.60,300.97
2028,6,301.36,298.51,303.03,300.71
2029,6,299.37,300.80,296.80,296.34
2030,6,296.25,299.84,298.07,299.59
2031,6,301.46,301.96,297.05,299.49
2032,6,296.60,296.96,301.48,297.73
2033,6,300.26,301.41,300.46,300.88
2034,6,303.02,302.38,298.15,298.74
2035,6,297.56,297.32,301.61,300.72
2036,6,297.78,300.34,300.92,300.31
2037,6,298.15,299.86,302.06,301.98
2038,6,303.42,297.57,299.83,300.63
2039,6,298.37,301.16,302.01,303.00
2040,6,300.04,301.28,298.21,300.00
2041,6,298.33,303.04,299.06,301.65
2042,6,298.75,299.30,303.08,301.54
2043,6,301.04,301.82,301.68,296.09
2044,6,300.00,301.58,300.25,298.21
2045,6,299.19,298.41,298.73,298.72
2046,6,302.36,301.75,298.29,301.54
2047,6,299.86,303.27,303.25,297.87
2048,6,298.57,300.57,298.55,301.34
2049,6,299.63,297.85,302.26,299.61
2050,6,296.84,299.37,300.48,299.02
2051,6,301.00,297.19,302.11,298.63
2052,6,299.40,299.51,302.54,296.82
2053,6,297.79,302.41,302.08,300.96
2054,6,298.17,300.49,300.49,303.60
2055,6,299.62,301.11,302.17,300.28
2056,6,299.00,301.57,298.26,302.34
2057,6,301.41,300.41,303.08,301.25
2058,6,296.36,299.89,300.37,300.19
2059,6,297.75,301.13,301.51,303.14
2060,6,297.99,302.66,300.57,302.60
2061,6,299.82,297.29,304.22,298.25
2062,6,299.99,299.92,302.09,299.58
2063,6,299.06,303.41,302.60,301.29
2064,6,295.23,300.28,299.48,298.71
2065,6,300.41,301.53,301.65,299.11
2066,6,296.08,303.56,302.69,303.20
2067,6,295.49,303.42,302.22,299.21
2068,6,299.34,303.36,300.64,299.18
2069,6,297.74,298.84,302.72,302.82
2070,6,299.94,301.75,303.54,303.71
2071,6,300.16,297.50,299.91,298.90
2072,6,299.40,301.31,299.03,302.91
2073,6,296.29,298.70,302.83,299.23
2074,6,299.16,298.26,300.02,298.39
2075,6,301.14,304.09,301.09,297.53
2076,6,297.28,304.59,300.48,303.70
2077,6,299.42,301.61,303.25,301.72
2078,6,303.16,303.21,302.37,302.93
2079,6,301.09,298.54,300.89,300.52
2080,6,297.52,301.17,302.86,302.69
2081,6,296.56,301.72,300.25,297.86
2082,6,297.56,304.28,302.98,303.02
2083,6,298.40,297.66,301.49,299.31
2084,6,297.04,302.04,300.91,302.10
2085,6,301.04,302.36,302.83,303.93
2086,6,301.47,302.14,303.61,302.06
2087,6,300.47,305.09,304.84,303.19
2088,6,297.95,301.12,300.74,302.00
2089,6,300.23,304.28,302.18,301.72
2090,6,300.59,298.71,303.32,297.89
2091,6,297.92,302.90,300.32,303.79
2092,6,300.60,301.32,302.99,297.96
2093,6,299.32,303.67,303.84,297.43
2094,6,301.23,298.51,301.71,299.19
2095,6,300.59,303.87,303.55,303.64
2096,6,294.92,300.17,301.73,299.84
2097,6,302.84,302.74,300.38,302.00
2098,6,296.70,304.12,302.26,297.99
2099,6,302.37,303.75,305.06,300.10
2100,6,299.26,302.35,303.53,302.70
2001,7,300.74,302.75,298.06,302.30
2002,7,301.75,301.28,301.54,301.83
2003,7,299.06,302.17,301.00,299.75
2004,7,298.82,301.94,301.81,301.86
2005,7,298.92,302.44,298.16,296.56
2006,7,301.49,300.08,300.58,300.81
2007,7,299.98,297.61,302.58,301.86
2008,7,299.80,298.84,299.10,298.81
2009,7,301.49,299.35,302.84,297.03
2010,7,297.02,302.19,298.18,299.69
2011,7,301.43,298.37,296.59,298.28
2012,7,301.97,302.16,295.70,300.41
2013,7,300.01,299.57,299.39,298.41
2014,7,299.09,300.12,301.24,301.95
2015,7,301.80,299.76,302.21,300.61
2016,7,302.08,300.38,302.70,302.84
2017,7,295.93,300.13,300.44,299.67
2018,7,302.23,298.04,302.06,300.25
2019,7,297.26,300.06,301.80,302.23
2020,7,298.99,300.54,302.25,298.68
2021,7,297.58,301.08,297.63,299.99
2022,7,300.81,295.56,302.37,301.37
2023,7,299.82,301.27,302.61,302.62
2024,7,301.60,303.08,297.62,302.16
2025,7,301.66,302.69,299.36,302.33
2026,7,301.75,300.57,300.97,301.86
2027,7,303.58,302.13,301.95,301.00
2028,7,301.88,302.79,303.48,302.13
2029,7,302.38,301.21,301.04,301.26
2030,7,298.86,301.06,300.39,299.77
2031,7,298.20,301.07,302.97,298.99
2032,7,302.25,297.48,299.41,299.85
2033,7,301.50,304.05,301.65,303.13
2034,7,300.71,301.06,302.20,298.73
2035,7,302.52,302.28,300.76,298.19
2036,7,299.97,298.68,301.59,301.18
2037,7,298.03,302.58,301.18,301.90
2038,7,301.22,297.26,302.37,301.73
2039,7,299.12,299.38,303.24,302.39
2040,7,300.46,302.87,300.14,303.04
2041,7,301.79,303.80,303.39,303.66
2042,7,300.79,303.33,302.79,302.25
2043,7,299.23,302.20,302.76,298.46
2044,7,301.44,303.57,304.10,303.48
2045,7,300.76,303.53,301.42,301.84
2046,7,302.80,302.67,303.72,301.63
2047,7,301.70,302.34,303.81,302.39
2048,7,300.02,302.80,302.53,303.85
2049,7,302.29,300.61,303.09,298.70
2050,7,300.99,303.35,301.77,302.55
2051,7,303.17,298.11,303.22,297.88
2052,7,301.61,304.33,301.94,300.41
2053,7,300.85,304.94,303.35,302.03
2054,7,300.68,302.76,303.49,303.84
2055,7,300.42,298.84,303.99,304.11
2056,7,299.22,304.51,302.81,302.14
2057,7,300.95,305.02,304.37,301.77
2058,7,301.99,303.91,304.77,299.11
2059,7,301.29,303.52,302.04,300.22
2060,7,300.70,297.41,302.87,303.03
2061,7,301.69,301.02,300.70,298.57
2062,7,302.53,302.83,303.78,303.31
2063,7,302.12,300.20,301.58,302.13
