,,Committed ,Scenario A1B,Scenario A2,Scenario B1
2066,2,281.66,284.69,285.92,283.55
2067,2,282.61,285.37,288.22,287.50
2068,2,283.15,284.15,286.15,285.08
2069,2,285.32,286.31,284.77,284.94
2070,2,282.52,286.03,286.47,285.40
2071,2,280.78,284.48,288.19,284.65
2072,2,283.31,286.22,284.55,285.77
2073,2,282.43,288.67,285.76,286.56
2074,2,281.83,287.44,283.24,283.67
2075,2,284.15,284.57,287.29,282.22
2076,2,280.80,284.17,289.16,285.09
2077,2,283.68,285.77,284.03,282.58
2078,2,283.18,286.64,284.50,283.82
2079,2,283.58,284.46,285.06,285.99
2080,2,282.77,285.17,286.91,283.00
2081,2,282.99,283.33,284.99,283.71
2082,2,282.66,284.43,288.07,284.11
2083,2,282.84,285.18,285.76,285.32
2084,2,285.34,283.28,288.32,283.28
2085,2,283.39,286.77,284.66,282.66
2086,2,281.65,285.56,290.60,284.18
2087,2,282.33,282.64,286.58,286.01
2088,2,283.53,286.26,285.28,285.86
2089,2,282.58,284.87,286.58,284.21
2090,2,284.24,286.17,286.41,283.42
2091,2,284.70,286.13,287.07,282.14
2092,2,283.79,286.81,285.20,284.21
2093,2,282.51,286.62,287.15,282.52
2094,2,284.56,284.04,286.48,283.28
2095,2,283.45,283.44,286.45,284.33
2096,2,284.99,285.71,287.86,284.65
2097,2,285.12,285.99,287.42,286.70
2098,2,283.44,288.26,285.59,284.63
2099,2,283.04,285.33,286.05,285.73
2100,2,281.32,285.22,286.65,285.38
2001,3,285.92,286.70,286.32,287.63
2002,3,286.85,287.66,283.66,286.92
2003,3,284.88,289.58,285.77,285.34
2004,3,285.16,287.08,288.60,286.68
2005,3,286.84,285.33,289.11,288.87
2006,3,288.28,287.37,285.38,284.80
2007,3,284.87,285.18,287.02,285.31
2008,3,287.65,286.03,286.72,285.34
2009,3,288.81,285.58,285.53,287.24
2010,3,288.11,288.48,285.73,287.73
2011,3,287.80,285.46,286.90,284.49
2012,3,286.23,286.44,287.64,287.06
2013,3,284.92,286.30,286.00,287.31
2014,3,286.70,288.56,287.14,286.85
2015,3,285.49,287.26,286.00,285.53
2016,3,287.90,285.01,286.25,287.69
2017,3,287.12,286.16,287.67,288.28
2018,3,285.84,284.51,288.70,286.71
2019,3,287.92,285.06,288.86,288.04
2020,3,287.25,286.01,286.44,285.85
2021,3,287.82,287.68,286.67,289.08
2022,3,284.35,288.80,287.81,289.50
2023,3,286.42,285.13,287.68,285.41
2024,3,288.72,286.67,285.64,286.46
2025,3,288.78,285.32,288.07,285.63
2026,3,285.82,288.39,287.03,289.14
2027,3,286.28,288.09,288.40,285.37
2028,3,287.78,286.84,284.57,288.92
2029,3,287.24,289.61,284.78,285.53
2030,3,286.80,287.17,285.71,285.27
2031,3,285.08,288.74,287.93,287.36
2032,3,287.68,288.34,288.30,287.18
2033,3,288.17,285.98,287.81,286.34
2034,3,287.65,286.48,285.55,287.35
2035,3,286.19,288.20,290.17,285.56
2036,3,287.22,286.83,289.35,283.69
2037,3,284.66,287.45,287.32,289.45
2038,3,286.57,290.09,287.48,289.56
2039,3,285.80,289.52,286.95,288.48
2040,3,287.90,289.12,287.02,289.75
2041,3,286.17,289.47,290.21,288.72
2042,3,288.34,289.24,285.46,288.36
2043,3,283.75,287.58,286.87,286.63
2044,3,286.69,286.95,286.55,286.27
2045,3,288.37,288.47,288.91,287.12
2046,3,287.96,288.65,290.01,286.73
2047,3,287.36,287.56,287.85,289.31
2048,3,284.41,288.37,290.38,285.59
2049,3,285.11,288.24,289.89,288.49
2050,3,287.78,288.63,285.21,288.46
2051,3,287.41,288.20,287.95,288.64
2052,3,285.13,287.07,290.19,285.17
2053,3,284.68,287.21,289.33,287.87
2054,3,286.60,285.50,285.63,287.22
2055,3,286.56,287.00,286.43,286.98
2056,3,285.54,287.71,286.85,288.59
2057,3,285.61,287.44,288.49,288.04
2058,3,288.03,287.89,288.63,284.71
2059,3,285.81,290.02,290.42,287.56
2060,3,285.97,290.37,289.39,290.16
2061,3,287.47,288.61,285.91,286.56
2062,3,287.16,286.76,288.60,285.85
2063,3,284.92,289.28,289.75,285.92
2064,3,290.37,291.23,285.96,287.00
2065,3,288.44,288.51,285.31,285.64
2066,3,287.69,286.19,287.31,287.49
2067,3,285.79,288.01,289.01,287.53
2068,3,288.48,290.12,291.00,287.11
2069,3,285.79,289.46,286.69,288.08
2070,3,288.64,290.62,292.25,287.74
2071,3,285.62,288.08,290.97,290.29
2072,3,284.72,288.65,291.66,290.61
2073,3,285.99,289.79,288.36,288.59
2074,3,286.58,290.76,289.67,288.95
2075,3,285.46,286.79,291.48,286.41
2076,3,283.90,287.76,291.70,287.27
2077,3,284.81,292.25,291.17,287.01
2078,3,285.24,289.11,288.20,287.89
2079,3,285.88,286.50,288.28,288.83
2080,3,287.95,289.91,291.24,286.49
2081,3,286.57,289.08,288.52,288.66
2082,3,285.20,288.45,293.07,289.23
2083,3,288.08,287.46,289.02,287.75
2084,3,285.49,288.68,291.00,286.82
2085,3,287.98,292.54,290.44,287.98
2086,3,283.20,291.53,293.70,287.40
2087,3,283.37,287.08,293.72,290.12
2088,3,285.61,288.56,293.65,290.87
2089,3,285.41,289.62,290.66,289.42
2090,3,287.26,289.02,291.77,288.55
2091,3,284.33,289.92,291.90,286.03
2092,3,286.50,290.52,289.93,288.86
2093,3,288.27,289.48,290.29,288.78
2094,3,287.18,288.62,293.94,285.73
2095,3,284.89,287.92,290.33,285.57
2096,3,286.34,289.79,293.03,287.64
2097,3,286.26,288.83,293.86,290.41
2098,3,288.37,290.99,288.74,285.11
2099,3,285.81,289.36,290.28,288.88
2100,3,282.82,292.47,291.39,290.18
2001,4,289.96,286.36,287.25,288.43
2002,4,288.94,287.01,289.36,289.69
2003,4,289.22,290.04,288.38,289.88
2004,4,289.96,288.94,287.40,289.46
2005,4,288.87,288.08,290.10,290.06
2006,4,289.26,290.10,288.14,287.67
2007,4,288.58,290.03,287.13,287.20
2008,4,290.75,288.21,288.61,291.50
2009,4,288.95,289.40,287.97,288.10
2010,4,290.00,286.84,290.38,287.96
2011,4,289.63,289.25,288.77,289.58
2012,4,287.92,290.68,290.33,288.70
2013,4,289.71,290.52,289.60,289.92
2014,4,289.09,288.75,288.11,289.08
2015,4,287.64,289.19,286.67,291.64
2016,4,288.40,288.46,289.71,288.94
2017,4,291.17,287.34,289.96,288.92
2018,4,291.04,289.75,290.88,287.39
2019,4,288.51,290.26,291.23,288.76
2020,4,288.60,291.10,289.31,290.62
2021,4,290.73,289.03,288.55,288.74
2022,4,292.78,289.33,289.28,290.19
2023,4,290.18,290.64,288.68,290.07
2024,4,291.37,290.51,289.01,290.10
2025,4,290.70,292.96,290.27,288.99
2026,4,289.46,288.91,291.60,289.90
2027,4,288.48,290.52,290.39,289.18
2028,4,288.23,289.12,289.04,289.52
2029,4,289.70,290.92,288.44,289.35
2030,4,288.25,291.77,290.04,288.88
2031,4,289.60,290.29,291.98,291.52
2032,4,289.85,290.71,290.09,289.47
2033,4,291.83,287.19,289.64,288.38
2034,4,288.89,289.89,289.57,290.26
2035,4,289.90,287.87,293.47,288.07
2036,4,289.12,290.34,290.08,289.14
2037,4,289.40,289.70,290.09,291.88
2038,4,290.37,288.90,289.36,290.19
2039,4,289.24,292.31,290.64,290.40
2040,4,288.38,291.34,290.77,290.38
2041,4,289.77,289.53,290.48,291.60
2042,4,288.57,289.33,292.13,292.16
2043,4,289.43,291.87,289.71,287.73
2044,4,291.08,291.06,289.62,290.66
2045,4,288.59,292.04,289.85,290.61
2046,4,290.81,290.98,291.35,289.79
2047,4,287.61,291.22,290.94,290.25
2048,4,289.51,291.98,291.98,292.17
2049,4,287.46,288.03,289.53,292.33
2050,4,290.30,290.81,290.47,292.45
2051,4,289.89,289.56,292.96,287.67
2052,4,289.20,292.26,290.58,290.61
2053,4,285.86,291.08,291.36,290.19
2054,4,289.30,289.39,291.40,290.61
2055,4,291.36,290.45,291.82,290.21
2056,4,288.11,290.21,290.37,292.05
2057,4,288.15,290.08,293.74,291.19
2058,4,289.94,289.84,289.89,288.50
2059,4,288.99,291.54,291.47,291.57
2060,4,288.08,291.14,292.89,289.40
2061,4,289.28,289.77,291.68,291.75
2062,4,291.08,290.43,290.88,288.41
2063,4,288.52,292.29,291.35,291.45
2064,4,290.33,295.06,292.41,291.72
2065,4,290.17,289.50,290.77,289.78
2066,4,289.65,294.01,292.16,290.05
2067,4,288.52,290.92,292.59,293.73
2068,4,288.30,292.36,291.55,290.06
2069,4,289.88,293.86,291.16,288.83
2070,4,289.92,291.50,292.69,291.56
2071,4,289.34,292.67,291.08,291.12
2072,4,288.25,289.97,293.05,291.57
2073,4,288.61,292.81,290.77,290.49
2074,4,290.33,289.79,292.21,289.85
2075,4,289.82,295.15,292.88,290.52
2076,4,286.87,290.20,294.95,291.91
2077,4,290.40,291.53,292.14,290.10
2078,4,289.44,290.80,291.21,289.66
2079,4,289.03,290.83,292.24,291.97
2080,4,288.10,292.15,292.45,290.70
2081,4,287.04,292.41,293.40,288.34
2082,4,289.05,293.95,293.57,291.89
2083,4,290.26,292.22,292.49,288.79
2084,4,287.56,293.31,293.24,289.83
2085,4,288.38,294.12,294.22,290.65
2086,4,290.08,292.75,294.88,290.51
2087,4,288.29,290.12,294.55,290.90
2088,4,289.36,291.04,292.07,291.06
2089,4,287.66,293.29,293.30,288.98
2090,4,288.99,292.39,293.56,292.95
2091,4,287.07,294.14,291.49,292.46
2092,4,288.52,293.67,292.06,290.19
2093,4,291.16,293.20,294.50,290.69
2094,4,288.61,291.75,293.32,291.14
2095,4,289.43,292.13,291.69,290.23
2096,4,290.62,293.06,296.69,289.33
2097,4,291.63,293.43,294.95,289.60
2098,4,288.83,292.32,293.55,291.42
2099,4,287.97,292.73,294.02,292.14
2100,4,286.34,293.46,295.59,295.36
2001,5,288.86,290.58,289.74,290.28
2002,5,289.90,289.96,288.54,289.15
2003,5,289.86,290.22,291.54,290.23
2004,5,290.01,290.82,289.79,288.59
2005,5,289.94,289.38,290.27,289.56
2006,5,289.10,289.92,288.77,289.80
2007,5,289.61,292.03,289.43,290.39
2008,5,290.52,289.46,288.94,290.76
2009,5,288.78,290.61,289.48,290.40
2010,5,290.29,289.69,290.37,288.13
2011,5,290.84,290.76,288.42,289.83
2012,5,288.82,290.39,289.86,289.12
2013,5,288.09,291.44,290.83,290.48
2014,5,289.98,289.30,291.19,289.84
2015,5,290.58,290.59,288.83,291.27
2016,5,289.67,289.57,291.11,289.45
2017,5,291.08,288.94,289.84,290.71
2018,5,289.95,291.42,291.62,289.92
2019,5,289.50,289.75,290.58,289.59
2020,5,290.26,291.80,291.13,293.91
2021,5,290.74,289.72,291.11,289.82
2022,5,289.54,288.62,288.68,290.24
2023,5,290.16,290.97,289.91,289.40
2024,5,291.05,290.18,290.99,290.14
2025,5,290.92,292.44,290.78,289.37
2026,5,289.10,287.77,290.30,290.15
2027,5,288.21,288.60,292.64,291.55
2028,5,290.69,289.56,290.59,289.71
2029,5,290.83,291.56,289.25,290.55
2030,5,290.07,292.07,291.25,289.62
2031,5,290.79,289.08,290.67,291.21
2032,5,289.31,290.79,291.73,291.40
2033,5,291.32,291.12,290.71,291.16
2034,5,289.87,291.90,290.07,290.33
2035,5,289.74,290.67,291.89,290.67
2036,5,290.14,292.77,290.74,289.52
2037,5,290.11,290.01,291.55,291.86
2038,5,291.10,289.82,290.38,289.71
2039,5,289.00,291.18,292.81,289.82
2040,5,290.06,291.65,289.54,289.26
2041,5,290.32,290.90,290.13,290.43
2042,5,289.27,290.86,290.84,291.72
2043,5,289.45,291.96,289.01,289.89
2044,5,290.37,291.55,290.58,290.28
2045,5,289.20,292.11,291.05,291.96
2046,5,291.51,289.34,291.39,291.00
2047,5,289.88,289.48,290.69,290.03
2048,5,290.39,291.81,293.38,290.91
2049,5,289.37,292.25,290.30,292.21
2050,5,290.60,290.32,290.64,289.92
2051,5,289.06,289.89,292.38,289.86
2052,5,288.74,292.93,289.92,289.83
2053,5,289.39,292.68,290.51,291.68
2054,5,289.95,292.02,291.92,291.31
2055,5,290.47,291.71,292.64,291.06
2056,5,290.31,292.57,291.52,290.59
2057,5,289.22,292.39,293.27,290.51
2058,5,289.72,292.50,290.58,290.40
2059,5,289.54,291.18,294.39,291.24
2060,5,289.77,293.71,294.68,291.08
2061,5,290.71,291.28,291.50,292.13
2062,5,290.46,290.20,292.93,291.33
2063,5,290.66,292.51,292.54,292.26
2064,5,290.09,294.07,293.80,290.91
2065,5,289.74,291.02,291.56,290.77
2066,5,289.22,293.40,292.85,291.05
2067,5,287.44,291.68,293.01,291.56
2068,5,289.78,294.95,292.87,290.77
2069,5,291.25,293.62,293.97,290.59
2070,5,290.37,292.24,294.32,289.43
2071,5,290.99,291.21,291.80,290.78
2072,5,290.25,291.88,292.16,291.16
2073,5,290.30,292.06,293.79,291.23
2074,5,289.87,292.06,293.81,289.25
2075,5,292.54,292.72,295.64,290.89
2076,5,290.34,292.09,295.16,291.43
2077,5,290.60,292.82,292.45,292.27
2078,5,291.53,294.34,293.61,289.95
2079,5,290.98,292.98,291.33,291.44
2080,5,289.24,291.99,293.13,292.35
2081,5,289.29,294.14,294.43,290.43
2082,5,290.01,293.09,294.76,293.05
2083,5,289.63,292.92,292.28,290.92
2084,5,290.19,293.96,294.45,290.68
2085,5,291.07,292.67,292.83,291.65
2086,5,291.17,294.46,296.29,291.33
2087,5,290.48,291.97,294.62,291.61
2088,5,289.65,292.26,294.91,293.00
2089,5,290.85,292.29,292.23,291.14
2090,5,291.82,293.75,293.85,293.71
2091,5,292.59,294.56,292.69,292.99
2092,5,289.36,293.52,294.59,291.75
2093,5,289.23,294.20,293.60,291.06
2094,5,290.11,292.00,294.42,291.21
2095,5,291.06,293.74,293.23,291.89
2096,5,290.72,292.49,294.23,291.78
2097,5,291.92,293.19,294.83,292.08
2098,5,289.52,292.62,294.20,291.27
2099,5,290.33,294.52,294.46,292.01
2100,5,290.20,292.28,295.94,291.29
2001,6,289.63,290.26,289.84,290.33
2002,6,290.03,291.02,289.02,289.64
2003,6,290.01,290.04,289.11,289.21
2004,6,289.51,290.41,290.25,289.58
2005,6,289.51,290.03,290.53,289.12
2006,6,288.21,288.31,290.17,290.66
2007,6,290.34,290.19,289.01,290.76
2008,6,291.40,290.42,290.52,290.02
2009,6,291.36,290.10,290.50,290.23
2010,6,290.28,290.21,289.39,289.13
2011,6,288.67,291.04,289.85,290.52
2012,6,290.03,289.94,289.29,289.30
2013,6,289.43,290.27,289.74,290.26
2014,6,290.47,290.48,292.35,289.72
2015,6,290.35,289.55,289.45,290.86
2016,6,289.98,289.29,289.61,289.16
2017,6,291.26,290.22,289.65,290.29
2018,6,291.52,291.13,290.40,289.58
2019,6,290.51,292.68,289.36,291.28
2020,6,291.42,290.63,290.78,290.47
2021,6,290.39,289.80,289.87,290.46
2022,6,289.78,290.84,288.07,290.52
2023,6,290.77,290.70,289.78,290.65
2024,6,289.13,290.75,290.28,290.61
2025,6,290.29,291.39,291.32,290.36
2026,6,290.23,290.62,291.39,290.69
2027,6,288.73,289.75,289.33,289.11
2028,6,290.32,289.85,290.60,291.08
2029,6,290.95,289.63,290.04,290.31
2030,6,289.35,291.32,290.81,289.86
2031,6,289.88,292.67,290.69,290.11
2032,6,288.91,290.35,292.38,291.50
2033,6,290.01,290.17,291.00,290.32
2034,6,291.88,290.53,291.13,290.49
2035,6,289.83,289.77,291.21,289.81
2036,6,290.18,291.29,290.62,291.01
2037,6,288.77,290.72,291.94,291.47
2038,6,291.49,290.87,291.68,290.00
2039,6,290.76,290.96,290.84,292.16
2040,6,290.14,291.05,290.22,291.31
2041,6,289.45,291.58,289.98,291.35
2042,6,290.09,290.53,291.34,291.99
2043,6,290.99,291.30,290.18,289.56
2044,6,289.88,291.93,289.89,290.64
2045,6,288.61,291.71,290.36,291.33
2046,6,290.62,291.58,290.39,291.16
2047,6,288.88,293.61,290.53,291.06
2048,6,290.90,291.72,290.57,290.95
2049,6,290.28,290.71,290.74,291.01
2050,6,290.02,290.27,291.31,290.61
2051,6,290.07,290.34,293.03,290.29
2052,6,289.80,289.59,290.96,289.14
2053,6,289.90,291.97,290.97,290.12
2054,6,290.39,292.95,291.71,292.51
2055,6,290.17,290.74,291.64,290.67
2056,6,289.50,291.27,292.37,292.01
2057,6,290.00,291.40,291.51,291.11
2058,6,289.62,291.07,291.53,290.29
2059,6,289.53,290.51,293.07,293.42
2060,6,288.96,292.99,290.93,290.47
2061,6,290.06,289.12,292.01,292.50
2062,6,290.02,291.22,293.54,289.44
2063,6,291.08,292.12,292.26,292.21
2064,6,288.23,292.20,292.36,291.94
2065,6,291.23,291.39,291.53,291.03
2066,6,288.82,291.82,291.68,291.89
2067,6,289.18,292.78,291.73,293.09
2068,6,290.97,292.77,293.01,291.66
2069,6,289.64,291.88,293.36,290.65
2070,6,289.52,292.02,292.45,291.17
2071,6,290.55,291.59,291.44,290.48
2072,6,291.39,291.71,292.95,292.75
2073,6,287.76,292.45,293.45,290.51
2074,6,290.26,291.86,292.61,290.49
2075,6,290.50,291.53,291.90,291.67
2076,6,290.89,292.10,294.12,291.93
2077,6,289.75,292.78,292.60,291.56
2078,6,291.90,293.20,293.12,291.17
2079,6,290.51,291.87,293.17,292.01
2080,6,289.27,290.23,293.60,291.78
2081,6,290.78,292.54,292.67,291.51
2082,6,289.72,293.23,293.31,293.42
2083,6,289.46,292.03,291.83,290.91
2084,6,290.18,292.63,293.22,291.93
2085,6,290.42,292.46,292.97,292.70
2086,6,290.29,291.77,293.04,293.04
2087,6,291.33,293.37,294.90,291.66
2088,6,288.83,291.68,293.46,291.73
2089,6,290.45,293.90,293.63,292.00
2090,6,291.04,292.57,293.38,290.98
2091,6,290.15,292.29,291.97,293.83
2092,6,289.92,292.53,292.27,290.80
2093,6,289.69,291.74,293.21,289.78
2094,6,290.31,292.47,295.01,291.78
2095,6,290.54,292.84,294.28,293.77
2096,6,288.93,292.90,293.98,290.89
2097,6,290.50,292.84,294.86,291.39
2098,6,289.17,292.23,293.19,290.83
2099,6,291.07,292.83,294.95,292.33
2100,6,290.56,292.22,296.16,291.92
2001,7,290.20,289.77,289.35,289.95
2002,7,289.71,289.54,289.19,289.79
2003,7,290.32,289.84,288.21,289.80
2004,7,289.43,289.42,290.38,289.58
2005,7,289.29,288.78,290.15,288.26
2006,7,289.02,289.15,288.33,289.84
2007,7,289.77,289.36,289.83,288.84
2008,7,289.02,289.76,289.73,289.38
2009,7,290.18,289.67,291.32,290.01
2010,7,288.72,289.97,289.06,290.12
2011,7,290.23,289.68,289.97,288.46
2012,7,289.88,290.23,289.54,289.12
2013,7,289.67,289.34,290.09,288.66
2014,7,289.77,289.54,289.76,289.84
2015,7,289.76,288.78,290.23,290.09
2016,7,290.11,289.42,290.47,290.15
2017,7,289.72,289.98,289.64,289.87
2018,7,289.30,289.76,290.65,288.68
2019,7,289.56,289.95,289.48,290.17
2020,7,289.57,290.05,290.11,289.60
2021,7,289.25,289.80,289.13,289.85
2022,7,289.29,289.10,289.28,290.13
2023,7,288.98,290.56,290.06,289.71
2024,7,289.20,290.36,290.49,290.43
2025,7,289.36,290.34,289.87,290.02
2026,7,289.43,290.23,289.88,289.89
2027,7,289.61,289.84,289.90,290.22
2028,7,290.09,289.88,290.37,290.87
2029,7,290.47,290.26,290.38,290.25
2030,7,290.09,290.10,290.87,289.27
2031,7,289.41,289.73,290.45,289.67
2032,7,290.45,290.06,290.55,290.39
2033,7,289.61,290.91,290.58,290.53
2034,7,290.92,289.58,290.50,289.80
2035,7,290.13,290.75,289.73,289.79
2036,7,289.56,290.56,290.79,289.79
2037,7,288.87,290.50,290.84,289.64
2038,7,290.15,290.28,289.80,290.23
2039,7,289.12,290.19,290.72,290.44
2040,7,288.67,291.06,289.64,291.25
2041,7,289.88,291.69,290.37,290.91
2042,7,290.32,290.69,290.52,290.80
2043,7,288.81,290.02,290.98,290.21
2044,7,289.92,290.90,291.13,291.31
2045,7,289.58,291.10,290.68,290.09
2046,7,290.23,291.55,291.53,290.06
2047,7,289.15,290.60,291.59,290.89
2048,7,290.22,291.47,290.96,291.28
2049,7,289.60,290.54,291.80,289.80
2050,7,290.52,291.11,290.45,290.65
2051,7,290.16,290.59,291.56,289.66
2052,7,289.96,290.59,290.76,289.73
2053,7,289.73,291.96,291.03,290.02
2054,7,289.85,291.44,291.32,291.77
2055,7,289.84,289.97,291.69,291.48
2056,7,289.76,292.26,290.31,291.42
2057,7,289.32,291.67,292.37,290.59
2058,7,289.34,291.29,291.37,289.67
2059,7,289.31,290.56,290.69,289.80
2060,7,289.45,290.92,291.76,291.90
2061,7,290.07,291.94,292.12,290.22
2062,7,289.50,291.46,291.96,291.28
2063,7,290.46,291.55,291.25,291.27
