,,Committed,Scenario A1B,Scenario A2,Scenario B1
2100,2,270.95,271.33,274.49,263.45
2001,3,268.41,270.01,270.87,269.18
2002,3,266.15,268.18,275.04,271.70
2003,3,274.05,269.84,274.07,269.14
2004,3,270.74,274.71,269.28,274.26
2005,3,265.76,271.59,265.70,270.16
2006,3,269.83,269.96,272.78,274.04
2007,3,273.03,271.71,272.10,272.66
2008,3,273.30,275.61,270.49,267.13
2009,3,267.99,270.00,269.30,275.31
2010,3,272.90,269.82,272.57,270.28
2011,3,271.71,274.74,272.96,261.88
2012,3,274.78,265.61,271.63,269.84
2013,3,267.17,271.27,272.71,273.68
2014,3,271.35,266.15,275.90,273.05
2015,3,275.22,276.11,274.93,272.34
2016,3,268.43,272.76,271.38,275.95
2017,3,268.75,274.09,263.77,273.04
2018,3,270.60,276.25,269.89,272.99
2019,3,275.54,266.98,261.57,265.12
2020,3,269.44,273.21,273.96,273.55
2021,3,269.00,271.41,269.61,273.14
2022,3,269.28,275.40,268.16,272.25
2023,3,269.90,273.16,272.31,274.91
2024,3,272.88,269.65,273.61,268.66
2025,3,271.28,273.20,271.80,267.66
2026,3,269.83,269.19,274.00,272.94
2027,3,268.45,270.81,277.35,273.81
2028,3,260.44,264.28,274.18,269.04
2029,3,272.97,271.65,275.22,276.03
2030,3,275.79,273.23,270.22,275.17
2031,3,276.15,273.34,265.65,276.84
2032,3,269.58,267.07,272.56,271.38
2033,3,272.44,274.41,276.76,275.21
2034,3,269.25,270.10,270.76,272.67
2035,3,264.75,270.92,268.37,274.87
2036,3,275.82,275.92,267.30,274.84
2037,3,275.88,276.01,275.46,270.12
2038,3,270.10,272.38,275.01,272.92
2039,3,272.28,269.25,272.79,269.58
2040,3,266.96,271.69,274.24,270.24
2041,3,270.65,275.03,273.64,269.26
2042,3,270.49,273.08,273.62,272.18
2043,3,273.80,274.70,276.34,273.71
2044,3,271.57,271.98,273.26,276.84
2045,3,270.27,273.04,274.57,269.98
2046,3,272.04,272.20,270.30,274.10
2047,3,274.36,274.01,275.96,274.22
2048,3,272.93,273.49,273.33,271.49
2049,3,272.96,276.15,271.18,266.89
2050,3,274.26,271.12,275.02,276.15
2051,3,269.16,271.16,274.01,265.87
2052,3,274.97,274.61,273.95,267.73
2053,3,272.26,276.23,272.94,276.04
2054,3,270.97,276.43,275.83,275.25
2055,3,270.10,275.62,275.75,273.92
2056,3,276.65,272.75,276.07,274.15
2057,3,270.00,270.96,269.43,273.11
2058,3,267.22,272.49,275.18,275.08
2059,3,276.11,268.24,273.93,273.79
2060,3,271.93,268.31,272.72,266.44
2061,3,268.13,273.69,276.99,272.22
2062,3,270.78,267.06,274.02,276.63
2063,3,271.05,273.63,272.96,276.47
2064,3,271.39,272.24,275.76,274.40
2065,3,264.83,273.44,270.22,275.44
2066,3,267.87,273.84,276.58,273.76
2067,3,275.73,275.02,270.66,271.50
2068,3,263.77,275.37,267.61,274.01
2069,3,273.43,268.45,276.50,273.38
2070,3,272.33,271.23,274.40,271.78
2071,3,274.51,272.87,274.21,276.15
2072,3,276.33,270.67,269.75,272.27
2073,3,276.36,270.00,274.50,271.10
2074,3,263.96,269.64,274.10,272.12
2075,3,274.05,275.06,267.68,274.72
2076,3,271.36,274.54,272.66,274.65
2077,3,271.77,273.63,274.52,276.94
2078,3,275.42,269.12,274.25,272.75
2079,3,274.66,274.95,275.29,264.41
2080,3,272.62,270.32,274.74,275.93
2081,3,272.50,274.61,274.43,274.35
2082,3,267.93,275.85,275.60,272.94
2083,3,268.93,276.09,275.03,273.99
2084,3,274.82,273.69,271.13,269.90
2085,3,272.10,270.04,275.37,271.30
2086,3,268.56,267.34,273.58,275.70
2087,3,272.24,275.44,272.38,270.74
2088,3,272.33,275.63,274.10,274.20
2089,3,274.66,275.37,275.93,273.59
2090,3,268.60,274.01,274.01,276.37
2091,3,274.34,277.42,276.06,273.68
2092,3,269.17,272.65,277.05,276.01
2093,3,275.22,272.75,272.53,271.37
2094,3,268.69,272.60,269.65,274.18
2095,3,271.72,277.40,276.99,275.29
2096,3,274.47,274.39,277.14,274.51
2097,3,272.98,273.80,275.38,275.04
2098,3,268.73,269.68,275.37,276.63
2099,3,272.05,269.59,274.58,272.21
2100,3,273.03,267.56,275.86,274.51
2001,4,274.78,278.42,276.58,276.17
2002,4,277.71,275.45,275.12,276.12
2003,4,276.53,277.46,280.21,279.99
2004,4,276.33,277.22,276.13,275.85
2005,4,274.59,278.52,276.90,273.90
2006,4,274.35,276.72,275.74,278.31
2007,4,276.49,276.60,277.44,277.39
2008,4,278.19,276.45,280.15,275.64
2009,4,276.17,278.01,278.36,276.94
2010,4,276.84,278.54,273.61,277.25
2011,4,279.51,278.18,276.52,277.04
2012,4,275.03,276.88,277.66,277.62
2013,4,277.89,276.22,276.06,276.50
2014,4,275.73,278.78,279.87,279.69
2015,4,277.77,275.23,279.82,272.89
2016,4,278.24,277.18,277.04,276.88
2017,4,275.19,278.51,277.02,277.29
2018,4,275.02,278.60,275.95,276.20
2019,4,280.22,274.89,276.36,278.26
2020,4,276.10,275.83,277.57,275.44
2021,4,276.41,277.04,277.83,278.40
2022,4,275.41,278.22,277.84,273.64
2023,4,275.34,276.56,276.74,275.40
2024,4,275.34,273.86,278.82,275.97
2025,4,277.73,277.06,273.56,278.80
2026,4,279.82,277.11,278.80,277.71
2027,4,276.81,277.44,276.22,280.67
2028,4,276.85,276.49,279.72,277.81
2029,4,277.11,275.78,277.82,279.71
2030,4,276.43,279.43,278.02,279.10
2031,4,276.66,277.02,275.45,277.19
2032,4,274.96,276.69,277.18,278.90
2033,4,277.83,280.27,275.59,279.26
2034,4,275.87,274.37,279.54,276.73
2035,4,276.50,277.85,277.72,280.70
2036,4,277.94,275.91,276.65,277.99
2037,4,277.43,277.70,278.61,277.94
2038,4,279.31,277.67,275.80,278.11
2039,4,277.28,277.99,279.05,277.66
2040,4,277.81,275.38,279.29,278.37
2041,4,279.52,275.64,278.76,278.36
2042,4,279.01,277.78,276.92,276.65
2043,4,279.39,277.93,278.56,279.40
2044,4,277.62,277.23,278.33,280.34
2045,4,276.28,279.47,279.51,277.53
2046,4,276.72,279.78,276.72,279.35
2047,4,275.75,276.79,279.22,278.04
2048,4,278.80,276.56,278.14,275.30
2049,4,277.35,279.37,274.65,278.59
2050,4,277.55,279.73,276.28,278.37
2051,4,276.24,274.56,277.64,280.19
2052,4,277.27,280.99,278.07,276.84
2053,4,276.45,275.41,278.31,277.93
2054,4,274.77,279.54,276.32,277.57
2055,4,276.36,280.49,280.37,279.73
2056,4,277.90,276.74,278.39,277.85
2057,4,275.72,277.65,278.82,276.08
2058,4,276.88,276.78,281.20,276.15
2059,4,277.29,277.72,279.06,277.06
2060,4,279.14,279.06,276.39,278.27
2061,4,276.24,280.15,279.19,276.88
2062,4,278.26,280.02,280.82,278.17
2063,4,274.94,274.36,277.76,276.02
2064,4,275.81,278.03,279.02,278.60
2065,4,276.79,277.75,279.15,277.41
2066,4,278.28,277.91,277.03,274.28
2067,4,278.33,280.99,279.58,276.22
2068,4,271.61,277.13,277.66,278.57
2069,4,276.95,280.51,278.88,277.66
2070,4,277.60,280.08,278.03,277.08
2071,4,276.56,279.02,279.12,280.38
2072,4,279.98,279.34,278.74,278.19
2073,4,277.12,278.24,279.31,278.85
2074,4,274.95,280.56,278.99,276.39
2075,4,276.72,276.49,279.28,277.84
2076,4,277.00,279.06,276.48,276.25
2077,4,274.60,279.24,278.52,281.30
2078,4,281.12,277.36,277.81,278.91
2079,4,277.37,279.00,279.73,279.44
2080,4,278.40,279.49,282.39,278.53
2081,4,278.61,277.94,273.88,278.71
2082,4,274.59,279.90,280.41,279.72
2083,4,278.09,283.10,277.45,278.34
2084,4,276.64,279.78,278.34,277.67
2085,4,275.08,275.90,278.33,276.65
2086,4,277.28,276.47,276.92,274.67
2087,4,279.37,279.59,279.66,277.04
2088,4,275.59,278.25,278.10,277.29
2089,4,279.96,278.98,281.29,278.29
2090,4,277.68,277.66,279.59,276.02
2091,4,275.77,279.81,282.62,280.21
2092,4,274.34,278.05,280.78,280.26
2093,4,276.66,279.38,280.64,283.37
2094,4,278.07,277.88,279.17,278.68
2095,4,277.12,278.68,285.17,278.83
2096,4,275.55,279.21,278.88,278.53
2097,4,277.78,278.78,280.57,278.65
2098,4,277.72,278.87,279.78,280.05
2099,4,276.40,277.91,279.35,277.58
2100,4,277.50,279.60,278.97,280.20
2001,5,284.54,281.05,283.08,284.91
2002,5,283.00,281.15,283.38,282.78
2003,5,286.26,280.77,284.21,286.22
2004,5,282.21,285.39,283.84,284.14
2005,5,282.89,286.58,285.61,284.81
2006,5,283.51,283.46,286.26,286.95
2007,5,281.71,282.70,280.08,283.59
2008,5,288.68,286.44,283.65,279.11
2009,5,282.27,284.75,282.37,285.73
2010,5,283.02,287.87,281.34,281.18
2011,5,284.63,282.96,282.20,283.44
2012,5,283.75,281.60,283.76,287.36
2013,5,286.89,281.78,279.60,282.34
2014,5,282.37,290.64,283.38,287.76
2015,5,282.97,283.15,283.81,283.34
2016,5,284.48,280.56,285.20,284.07
2017,5,282.78,290.40,282.53,279.52
2018,5,284.53,283.17,282.32,282.46
2019,5,283.14,283.19,285.02,283.97
2020,5,281.31,283.74,281.97,279.91
2021,5,283.02,283.13,281.42,283.18
2022,5,283.80,285.56,288.83,284.12
2023,5,281.38,283.38,286.91,282.74
2024,5,280.28,280.69,281.08,284.39
2025,5,282.99,284.66,282.67,285.69
2026,5,286.66,282.56,285.89,283.37
2027,5,286.43,280.41,282.90,291.50
2028,5,281.23,283.77,284.36,282.46
2029,5,283.50,283.81,285.14,284.51
2030,5,284.23,283.15,283.88,284.39
2031,5,282.81,285.71,286.87,283.56
2032,5,282.07,282.25,284.58,284.04
2033,5,282.93,288.65,284.45,286.12
2034,5,283.43,284.66,287.00,291.10
2035,5,280.56,285.61,282.52,287.05
2036,5,283.42,283.87,284.27,287.01
2037,5,283.44,287.21,284.34,284.73
2038,5,285.43,286.27,283.72,287.74
2039,5,284.89,283.97,284.62,286.26
2040,5,286.05,283.05,286.15,283.52
2041,5,284.73,282.43,284.94,285.04
2042,5,286.49,285.47,284.58,284.66
2043,5,286.75,284.43,288.80,284.19
2044,5,283.83,282.15,286.20,284.82
2045,5,281.60,287.28,285.46,284.72
2046,5,281.84,288.13,285.97,287.56
2047,5,280.58,280.66,285.65,283.41
2048,5,285.77,285.19,285.04,282.75
2049,5,283.57,287.67,282.50,284.64
2050,5,283.14,287.81,285.72,284.84
2051,5,284.48,285.53,283.76,286.39
2052,5,283.94,289.52,285.79,282.23
2053,5,285.55,285.53,281.89,290.01
2054,5,283.98,283.29,285.78,286.67
2055,5,283.10,287.39,286.66,286.55
2056,5,285.19,285.91,285.19,283.00
2057,5,282.83,283.99,284.85,281.92
2058,5,279.69,282.73,285.77,286.96
2059,5,284.69,286.18,290.03,284.77
2060,5,286.98,282.04,283.10,284.00
2061,5,282.39,287.42,286.45,288.81
2062,5,281.69,285.09,286.05,283.66
2063,5,279.07,285.21,286.97,284.13
2064,5,281.92,282.46,283.33,284.48
2065,5,282.93,283.66,287.11,289.66
2066,5,284.82,285.90,286.06,283.93
2067,5,288.38,286.26,286.49,286.18
2068,5,282.81,285.21,283.82,287.37
2069,5,283.53,284.79,285.46,282.42
2070,5,283.49,288.09,285.76,284.74
2071,5,284.10,288.38,285.33,288.55
2072,5,284.09,287.11,285.41,286.05
2073,5,282.32,283.48,287.40,284.18
2074,5,280.46,287.78,287.17,287.71
2075,5,284.82,285.55,288.68,289.68
2076,5,284.49,287.65,284.98,285.04
2077,5,283.95,286.98,289.51,284.58
2078,5,287.41,283.98,285.51,285.12
2079,5,286.31,285.43,288.20,286.38
2080,5,283.30,287.19,285.43,286.36
2081,5,287.55,286.97,290.68,286.10
2082,5,284.74,288.35,288.22,288.77
2083,5,288.87,285.83,286.25,287.03
2084,5,286.64,292.09,287.37,287.22
2085,5,280.90,285.97,287.11,285.65
2086,5,283.22,283.22,287.10,286.78
2087,5,287.69,287.96,288.01,282.54
2088,5,284.99,285.13,285.53,282.60
2089,5,283.88,287.30,286.77,287.42
2090,5,285.84,283.15,292.78,286.52
2091,5,284.84,285.14,289.99,287.54
2092,5,283.95,285.81,287.56,285.68
2093,5,282.02,288.16,287.61,290.51
2094,5,282.11,286.24,283.99,286.95
2095,5,284.65,287.70,287.93,286.77
2096,5,280.33,288.13,287.89,284.43
2097,5,284.62,285.39,286.89,287.56
2098,5,284.59,284.71,288.54,291.17
2099,5,286.05,283.63,288.31,287.25
2100,5,286.53,285.54,286.29,286.55
2001,6,293.79,288.12,290.37,289.13
2002,6,287.05,289.41,292.52,288.94
2003,6,294.48,289.50,288.94,291.86
2004,6,292.85,290.36,294.26,288.44
2005,6,294.06,290.49,294.35,294.07
2006,6,287.98,293.56,294.25,292.53
2007,6,289.28,291.13,289.05,290.37
2008,6,296.03,292.41,286.79,288.23
2009,6,288.31,289.40,290.09,292.52
2010,6,288.56,288.95,286.93,296.24
2011,6,288.85,292.73,292.61,288.24
2012,6,288.15,288.98,291.18,295.47
2013,6,289.94,293.84,291.78,286.96
2014,6,292.24,297.33,290.13,293.62
2015,6,292.31,294.96,291.97,292.42
2016,6,287.92,291.40,293.66,289.52
2017,6,293.42,288.81,289.27,293.60
2018,6,289.11,288.76,293.13,294.19
2019,6,290.93,290.43,291.25,293.00
2020,6,289.00,290.16,291.13,289.75
2021,6,290.21,290.73,288.80,289.85
2022,6,290.76,293.41,296.00,290.52
2023,6,292.96,288.18,298.41,295.17
2024,6,290.45,288.30,288.56,291.84
2025,6,294.55,288.37,293.21,290.10
2026,6,291.62,290.41,292.20,289.14
2027,6,290.41,288.85,290.52,300.51
2028,6,289.30,294.94,290.45,290.93
2029,6,291.04,294.85,290.73,292.65
2030,6,287.65,293.18,291.96,291.81
2031,6,291.45,291.85,289.44,291.96
2032,6,293.33,289.51,290.19,291.44
2033,6,293.71,301.35,291.29,291.09
2034,6,287.01,289.34,292.75,295.26
2035,6,291.04,290.51,296.02,297.32
2036,6,286.74,294.70,290.27,294.83
2037,6,288.49,293.66,293.87,289.81
2038,6,289.02,291.07,293.79,294.83
2039,6,290.51,291.19,289.30,295.62
2040,6,296.10,295.30,297.40,294.10
2041,6,295.33,289.29,296.28,292.47
2042,6,290.10,296.04,293.55,287.89
2043,6,292.25,293.00,296.84,292.10
2044,6,288.35,293.57,294.59,294.35
2045,6,295.17,292.54,296.35,288.54
2046,6,290.23,293.86,294.40,295.56
2047,6,290.19,289.47,292.35,293.41
2048,6,291.19,294.29,296.02,291.86
2049,6,289.09,292.36,288.83,292.72
2050,6,292.27,295.70,293.29,296.53
2051,6,289.24,293.74,289.64,296.91
2052,6,293.51,295.91,291.97,287.63
2053,6,291.20,289.66,291.25,292.02
2054,6,287.67,292.02,291.75,295.37
2055,6,292.35,296.30,298.75,293.45
2056,6,291.70,294.95,291.74,289.95
2057,6,289.62,291.63,294.96,289.10
2058,6,290.88,291.59,293.17,295.91
2059,6,296.17,297.88,291.48,292.22
2060,6,296.03,289.84,294.62,296.15
2061,6,290.19,291.71,293.99,292.37
2062,6,286.92,293.73,290.29,291.00
2063,6,286.85,299.62,291.56,291.11
2064,6,290.46,291.23,290.32,292.87
2065,6,288.53,291.10,290.91,295.25
2066,6,290.46,292.56,298.23,291.47
2067,6,291.87,294.56,296.05,291.29
2068,6,292.03,292.93,293.73,294.27
2069,6,289.49,291.79,291.99,296.19
2070,6,291.22,295.37,293.93,292.70
2071,6,294.47,298.07,292.02,294.93
2072,6,287.99,292.29,293.68,294.85
2073,6,290.67,291.35,294.81,295.39
2074,6,288.74,292.06,292.46,297.67
2075,6,294.33,293.05,296.57,295.11
2076,6,288.52,295.28,290.23,293.30
2077,6,294.90,291.47,297.96,292.49
2078,6,290.47,288.60,293.19,292.02
2079,6,287.95,291.17,289.28,292.71
2080,6,289.11,293.03,294.50,294.25
2081,6,289.45,291.89,295.63,292.06
2082,6,292.23,295.48,294.68,295.14
2083,6,298.18,293.68,292.94,297.45
2084,6,290.11,290.96,297.01,298.51
2085,6,287.63,288.31,294.57,294.92
2086,6,293.61,291.55,296.38,290.19
2087,6,289.92,292.52,293.87,290.68
2088,6,292.47,293.13,292.28,295.10
2089,6,289.95,292.37,291.48,293.04
2090,6,289.84,292.39,297.01,294.78
2091,6,292.55,296.34,295.82,289.93
2092,6,289.86,297.54,298.65,294.45
2093,6,290.14,294.28,295.66,294.45
2094,6,290.13,295.03,294.62,298.01
2095,6,286.17,291.57,295.83,296.97
2096,6,291.76,297.80,292.94,291.34
2097,6,291.39,294.10,291.23,291.59
2098,6,294.75,295.15,294.60,291.36
2099,6,293.94,293.25,294.78,293.53
2100,6,293.06,289.20,292.59,291.74
2001,7,300.30,290.94,294.05,292.47
2002,7,292.83,294.42,294.30,296.95
2003,7,296.65,294.17,297.09,294.51
2004,7,297.61,298.64,296.77,297.33
2005,7,294.40,295.22,294.71,295.58
2006,7,299.11,294.76,296.88,291.44
2007,7,294.71,294.46,292.77,290.82
2008,7,293.79,298.59,293.18,294.45
2009,7,292.06,292.72,293.80,297.27
2010,7,293.13,293.94,292.69,295.99
2011,7,292.90,297.13,296.95,294.28
2012,7,291.86,292.78,297.54,297.93
2013,7,293.85,299.94,294.68,296.79
2014,7,293.37,299.19,297.82,298.41
2015,7,296.65,292.76,299.25,295.81
2016,7,298.09,297.58,295.06,292.21
2017,7,296.91,297.60,296.87,294.39
2018,7,295.03,294.30,295.51,294.08
2019,7,293.18,296.51,296.22,298.54
2020,7,296.51,293.66,297.86,292.71
2021,7,296.46,294.96,296.49,292.90
2022,7,293.94,294.05,297.88,294.40
2023,7,296.00,294.86,301.43,296.42
2024,7,301.08,294.91,296.66,296.39
2025,7,296.96,292.78,298.36,293.22
2026,7,295.72,294.50,293.01,295.71
2027,7,296.75,294.35,301.46,301.80
2028,7,295.38,298.78,298.31,295.60
2029,7,293.99,296.02,297.04,296.67
2030,7,293.76,293.83,297.13,293.48
2031,7,294.60,295.08,294.36,296.62
2032,7,295.62,293.47,295.03,294.09
2033,7,295.01,297.75,297.96,299.50
2034,7,293.34,292.79,297.03,296.56
2035,7,295.02,294.55,298.76,295.79
2036,7,295.59,298.61,297.30,296.53
2037,7,294.80,299.34,299.63,297.26
2038,7,295.66,296.05,298.09,298.78
2039,7,294.98,293.80,299.09,297.42
2040,7,299.61,294.49,296.75,298.92
2041,7,296.73,294.53,297.21,297.81
2042,7,292.71,301.19,297.71,293.93
2043,7,299.39,302.06,304.06,301.24
2044,7,294.95,302.60,298.54,298.17
2045,7,295.72,296.95,297.70,294.78
2046,7,294.75,301.88,300.05,299.56
2047,7,294.33,294.15,301.00,296.85
2048,7,293.21,297.51,300.62,296.28
2049,7,294.69,294.00,297.13,294.46
2050,7,297.04,299.94,297.95,296.51
2051,7,293.28,297.81,292.92,294.20
2052,7,296.12,301.88,297.72,294.85
2053,7,295.42,294.97,299.27,296.29
2054,7,294.07,299.09,297.05,296.40
2055,7,294.64,300.16,303.47,295.74
2056,7,294.46,298.46,294.14,296.24
2057,7,296.07,293.89,297.83,294.98
2058,7,297.33,295.10,296.34,298.54
2059,7,298.92,294.47,297.63,299.54
2060,7,298.72,295.40,297.85,297.66
2061,7,298.04,296.42,303.79,298.32
2062,7,296.87,299.20,296.88,292.87
2063,7,294.89,299.20,295.84,296.51
