,,Committed,Scenario A1B,Scenario A2,Scenario B1
2057,2,254.82,265.22,268.19,263.34
2058,2,262.93,269.74,266.33,272.37
2059,2,264.80,266.85,272.33,263.41
2060,2,255.99,266.96,268.10,261.21
2061,2,266.33,268.56,272.02,267.18
2062,2,262.86,266.00,265.11,261.17
2063,2,267.93,268.74,273.69,267.77
2064,2,261.71,263.70,261.75,266.93
2065,2,262.49,268.22,271.38,270.45
2066,2,257.04,268.02,266.85,266.67
2067,2,263.81,265.89,256.80,260.78
2068,2,261.00,268.11,265.99,265.24
2069,2,260.92,254.10,261.37,267.29
2070,2,265.95,262.33,266.45,264.05
2071,2,264.20,267.60,252.88,262.75
2072,2,265.09,262.30,263.05,259.02
2073,2,267.00,261.68,262.40,257.84
2074,2,260.53,264.33,269.38,264.28
2075,2,257.13,264.90,266.26,268.45
2076,2,261.96,267.93,264.05,269.79
2077,2,266.23,267.10,268.24,266.14
2078,2,261.72,265.45,260.20,264.39
2079,2,269.21,273.12,269.40,264.20
2080,2,261.54,258.75,268.15,259.99
2081,2,263.78,268.89,270.22,263.52
2082,2,264.12,263.15,271.26,266.16
2083,2,265.51,269.70,270.14,265.78
2084,2,256.85,267.95,267.30,261.29
2085,2,260.79,265.69,267.23,269.63
2086,2,263.49,265.35,263.28,271.33
2087,2,262.95,271.47,271.90,261.93
2088,2,254.31,265.06,271.03,263.23
2089,2,269.11,273.30,267.12,265.79
2090,2,254.33,262.95,273.09,269.74
2091,2,263.37,266.57,263.87,267.93
2092,2,263.76,271.42,267.95,268.31
2093,2,264.82,260.90,261.86,266.36
2094,2,249.78,265.85,271.43,267.82
2095,2,256.36,265.87,267.52,266.08
2096,2,261.87,263.21,270.38,266.43
2097,2,259.89,271.54,271.13,265.57
2098,2,257.98,261.33,268.94,267.76
2099,2,262.70,269.32,272.19,267.70
2100,2,266.48,267.85,272.92,261.87
2001,3,265.57,265.51,267.55,264.36
2002,3,260.60,262.29,272.91,267.05
2003,3,269.68,263.33,271.28,266.12
2004,3,266.04,272.86,267.09,269.13
2005,3,261.03,269.99,259.17,267.14
2006,3,264.23,265.78,269.64,269.21
2007,3,265.53,265.15,269.81,268.26
2008,3,270.24,273.56,266.91,261.67
2009,3,265.04,265.99,265.45,269.65
2010,3,270.65,265.25,268.77,260.81
2011,3,265.82,270.35,268.27,259.12
2012,3,270.02,262.83,267.61,262.19
2013,3,263.43,267.41,269.14,272.16
2014,3,267.37,263.13,272.11,269.80
2015,3,271.28,273.62,274.20,268.94
2016,3,261.88,267.32,266.95,273.55
2017,3,262.14,272.42,259.65,266.33
2018,3,265.49,274.88,263.18,268.32
2019,3,272.48,261.35,256.98,260.63
2020,3,265.00,269.44,271.77,271.33
2021,3,265.06,268.91,266.10,267.56
2022,3,263.77,266.75,264.36,267.78
2023,3,265.51,271.12,269.48,271.94
2024,3,268.75,263.58,268.44,262.94
2025,3,268.68,269.48,268.66,262.89
2026,3,263.22,262.68,270.62,267.98
2027,3,265.16,269.50,275.21,271.80
2028,3,255.26,260.94,269.05,262.56
2029,3,267.95,264.74,272.19,274.78
2030,3,274.38,269.19,263.35,274.05
2031,3,273.78,269.95,260.84,275.35
2032,3,267.23,261.08,266.94,269.36
2033,3,268.54,269.51,273.51,271.69
2034,3,267.16,265.53,265.16,269.53
2035,3,258.79,265.82,263.66,271.94
2036,3,271.96,273.19,261.19,270.78
2037,3,273.37,271.82,273.00,265.52
2038,3,264.06,268.23,272.88,269.28
2039,3,270.02,264.86,269.79,265.72
2040,3,263.09,264.50,272.10,263.45
2041,3,266.34,269.92,267.35,266.01
2042,3,267.96,266.11,269.18,267.37
2043,3,271.06,272.18,273.43,269.90
2044,3,268.11,267.27,267.56,274.63
2045,3,266.36,268.01,270.68,263.78
2046,3,268.58,271.96,266.47,269.85
2047,3,272.37,272.21,272.70,270.51
2048,3,269.10,269.96,267.50,267.15
2049,3,268.34,274.74,266.71,264.43
2050,3,272.13,266.81,271.72,272.45
2051,3,266.22,265.52,272.58,259.12
2052,3,272.22,272.08,270.90,266.43
2053,3,268.83,274.71,269.21,272.48
2054,3,267.39,274.30,271.96,273.80
2055,3,267.08,272.91,274.00,272.80
2056,3,274.99,268.81,274.61,270.59
2057,3,266.74,266.59,262.62,269.37
2058,3,260.79,269.28,272.37,274.41
2059,3,272.71,264.16,271.31,271.77
2060,3,267.73,264.96,269.16,259.56
2061,3,260.63,270.11,275.79,268.32
2062,3,268.07,262.63,268.89,274.58
2063,3,267.16,270.21,271.18,275.44
2064,3,266.00,268.76,272.65,269.93
2065,3,258.81,270.06,266.81,274.52
2066,3,265.98,269.47,274.99,269.62
2067,3,274.42,273.04,266.94,265.91
2068,3,259.81,273.09,265.83,268.09
2069,3,269.52,265.14,275.05,271.65
2070,3,267.08,269.89,271.65,267.71
2071,3,271.22,268.69,268.00,273.97
2072,3,274.64,264.52,264.84,264.70
2073,3,272.91,266.44,269.99,264.61
2074,3,260.60,264.89,271.19,267.27
2075,3,269.78,273.82,263.18,273.12
2076,3,263.94,272.33,269.23,271.98
2077,3,268.04,271.47,272.76,275.32
2078,3,273.59,263.48,269.56,269.14
2079,3,273.19,272.62,274.02,262.79
2080,3,266.99,265.43,271.37,271.52
2081,3,267.18,272.22,273.87,271.71
2082,3,262.49,272.59,273.73,270.38
2083,3,263.30,275.80,273.97,269.33
2084,3,271.10,272.10,265.73,264.83
2085,3,268.51,262.94,274.01,266.39
2086,3,265.19,264.51,271.24,272.98
2087,3,268.16,272.97,270.86,266.81
2088,3,267.21,274.08,271.65,270.27
2089,3,272.19,274.00,272.40,268.95
2090,3,265.33,270.55,271.78,273.64
2091,3,271.09,275.50,271.03,270.03
2092,3,261.70,270.05,275.40,273.24
2093,3,273.30,267.87,268.00,269.81
2094,3,263.11,268.81,266.83,271.23
2095,3,268.04,274.62,274.95,273.42
2096,3,270.49,272.56,274.57,270.97
2097,3,270.30,272.26,274.20,273.47
2098,3,262.41,265.61,273.01,272.83
2099,3,266.05,267.07,273.55,270.64
2100,3,270.61,263.69,273.92,272.47
2001,4,270.88,277.07,274.68,274.90
2002,4,275.94,274.03,273.30,273.92
2003,4,273.38,273.95,277.34,279.43
2004,4,273.96,276.17,275.60,274.29
2005,4,269.82,276.23,274.21,271.22
2006,4,270.49,275.48,274.39,276.69
2007,4,274.27,275.82,275.85,275.86
2008,4,275.89,274.89,279.84,272.85
2009,4,275.00,277.66,276.74,275.89
2010,4,275.08,276.67,270.26,275.63
2011,4,277.62,277.32,275.23,275.74
2012,4,272.74,274.03,276.52,275.90
2013,4,275.91,275.27,274.80,274.52
2014,4,274.30,277.63,277.98,278.00
2015,4,275.76,274.13,278.29,270.65
2016,4,276.88,275.89,275.10,276.38
2017,4,270.11,276.59,274.51,275.92
2018,4,273.74,277.58,272.18,273.83
2019,4,278.21,270.83,274.25,276.25
2020,4,275.11,274.55,275.81,274.65
2021,4,275.36,275.22,275.39,276.83
2022,4,272.02,277.09,275.32,271.45
2023,4,272.91,273.69,274.37,273.55
2024,4,274.20,272.15,278.81,274.84
2025,4,276.22,275.07,269.36,277.37
2026,4,278.27,273.79,277.50,273.59
2027,4,274.60,275.52,275.27,279.01
2028,4,275.31,271.73,277.53,275.99
2029,4,275.28,273.02,276.28,277.75
2030,4,274.81,278.14,275.58,277.62
2031,4,275.39,275.93,272.77,275.32
2032,4,274.17,272.36,276.16,277.52
2033,4,275.64,278.28,274.37,277.95
2034,4,274.40,271.98,278.22,275.32
2035,4,275.19,275.56,274.84,279.28
2036,4,276.12,275.08,272.83,276.15
2037,4,275.84,275.86,276.93,277.35
2038,4,276.82,275.47,274.22,275.98
2039,4,276.25,276.43,277.49,274.39
2040,4,276.17,273.00,277.60,276.56
2041,4,277.02,274.50,276.75,276.41
2042,4,277.07,275.92,275.02,275.80
2043,4,277.21,275.87,276.75,278.70
2044,4,276.24,276.18,276.12,279.26
2045,4,275.25,276.69,278.05,275.54
2046,4,275.63,278.44,274.95,278.97
2047,4,273.78,274.43,276.33,276.12
2048,4,279.03,274.23,276.20,273.14
2049,4,275.89,278.03,269.20,276.75
2050,4,276.37,276.59,273.80,275.55
2051,4,272.59,272.60,276.30,277.09
2052,4,274.39,278.46,277.03,274.32
2053,4,274.59,273.18,276.54,276.45
2054,4,272.52,277.21,275.10,274.93
2055,4,275.02,278.18,278.51,277.71
2056,4,276.39,274.92,277.04,275.76
2057,4,273.55,275.07,275.22,275.42
2058,4,274.00,275.47,278.86,274.57
2059,4,275.94,273.77,277.26,276.19
2060,4,277.80,276.69,274.40,275.71
2061,4,274.27,278.62,277.84,275.69
2062,4,276.78,278.51,279.32,276.05
2063,4,273.90,273.17,275.56,273.95
2064,4,273.78,275.91,277.14,276.98
2065,4,275.77,276.25,277.48,275.95
2066,4,274.67,276.00,275.17,270.55
2067,4,277.40,278.20,278.21,274.68
2068,4,269.97,275.76,276.16,276.03
2069,4,275.62,278.16,276.64,276.22
2070,4,272.76,278.13,275.52,275.16
2071,4,275.77,276.71,275.34,277.90
2072,4,278.59,277.85,276.75,274.97
2073,4,275.67,275.75,277.77,276.13
2074,4,270.85,279.65,277.44,274.30
2075,4,275.59,274.83,276.50,274.05
2076,4,275.05,276.40,274.76,274.14
2077,4,272.22,277.55,276.30,279.94
2078,4,278.25,274.54,276.54,277.10
2079,4,275.94,276.43,276.25,277.12
2080,4,276.60,276.71,279.53,276.48
2081,4,276.83,276.09,272.88,277.59
2082,4,272.09,277.80,277.75,277.49
2083,4,275.71,280.45,274.99,276.75
2084,4,276.03,278.44,277.71,275.18
2085,4,274.25,272.82,275.85,274.72
2086,4,276.47,274.48,275.70,272.49
2087,4,277.38,277.47,278.43,275.80
2088,4,273.59,277.43,276.41,276.54
2089,4,278.94,276.31,278.63,277.30
2090,4,275.55,274.64,277.33,273.68
2091,4,275.38,276.73,279.74,278.60
2092,4,271.05,275.83,277.28,278.56
2093,4,275.39,276.68,278.87,280.94
2094,4,276.76,275.10,276.28,276.22
2095,4,275.70,276.90,283.92,278.02
2096,4,273.00,277.52,275.90,276.65
2097,4,278.09,275.87,278.07,277.15
2098,4,275.48,277.12,276.72,277.62
2099,4,274.37,276.81,276.09,275.62
2100,4,276.49,277.45,276.61,277.66
2001,5,281.83,279.19,280.51,283.93
2002,5,283.07,279.04,281.15,281.52
2003,5,282.92,278.58,282.34,284.77
2004,5,280.15,282.13,281.71,283.06
2005,5,280.44,283.90,283.75,281.69
2006,5,281.72,283.35,283.53,285.41
2007,5,279.34,280.25,279.00,282.21
2008,5,283.63,285.46,282.21,278.43
2009,5,280.50,283.45,282.11,283.45
2010,5,281.70,284.63,279.99,279.19
2011,5,284.06,281.47,280.40,280.79
2012,5,280.14,279.95,282.08,284.13
2013,5,284.86,280.08,278.62,280.50
2014,5,279.70,288.28,282.93,285.34
2015,5,280.86,280.55,281.98,281.83
2016,5,283.96,278.14,282.17,282.02
2017,5,281.39,285.52,280.34,277.59
2018,5,284.70,280.11,280.88,280.86
2019,5,283.35,282.25,283.81,282.97
2020,5,280.74,280.56,279.90,278.18
2021,5,281.53,281.68,279.92,281.03
2022,5,282.35,283.91,286.84,282.40
2023,5,280.47,281.16,284.09,282.13
2024,5,279.75,278.76,282.24,283.71
2025,5,282.35,282.10,281.39,282.16
2026,5,285.41,281.14,284.77,281.69
2027,5,284.55,278.94,280.70,288.73
2028,5,280.41,281.43,282.48,281.16
2029,5,282.48,282.93,282.81,282.35
2030,5,281.63,282.04,282.03,281.84
2031,5,280.94,283.39,284.85,281.37
2032,5,280.34,279.95,283.40,281.58
2033,5,282.26,285.15,280.83,283.37
2034,5,281.55,282.81,284.50,287.65
2035,5,279.92,284.95,280.63,283.67
2036,5,281.68,283.80,281.71,284.08
2037,5,281.92,285.80,281.79,284.13
2038,5,284.23,284.90,279.76,283.49
2039,5,283.43,281.73,282.80,283.88
2040,5,284.15,281.43,283.26,281.87
2041,5,282.76,280.62,282.78,283.15
2042,5,284.01,282.78,282.39,283.64
2043,5,282.86,282.32,285.18,282.62
2044,5,283.04,281.57,283.98,284.86
2045,5,281.01,285.15,283.46,282.90
2046,5,279.90,285.25,284.40,288.00
2047,5,277.43,278.27,283.97,280.35
2048,5,284.03,281.71,281.50,282.45
2049,5,283.11,285.65,280.27,284.17
2050,5,281.67,282.78,284.41,283.64
2051,5,283.00,284.44,283.00,283.24
2052,5,281.40,285.93,283.70,278.60
2053,5,282.37,282.77,279.82,289.18
2054,5,281.29,281.27,284.92,283.50
2055,5,280.32,283.67,284.02,284.16
2056,5,284.05,284.83,282.95,281.56
2057,5,281.23,282.33,282.83,281.23
2058,5,278.87,280.39,283.75,282.94
2059,5,281.97,284.46,286.84,283.56
2060,5,285.83,281.14,282.69,280.19
2061,5,280.68,286.71,286.31,287.25
2062,5,280.65,285.45,284.20,281.77
2063,5,278.44,285.00,284.38,282.37
2064,5,281.66,280.82,281.14,282.01
2065,5,280.91,280.90,284.80,287.07
2066,5,282.51,283.07,282.94,283.08
2067,5,285.19,284.54,285.05,284.18
2068,5,281.42,283.66,281.57,282.36
2069,5,281.43,283.64,283.88,280.09
2070,5,281.20,287.74,284.66,281.76
2071,5,282.19,284.64,282.81,286.91
2072,5,281.96,283.61,283.68,283.88
2073,5,279.54,281.27,285.14,281.73
2074,5,279.00,285.58,284.78,283.45
2075,5,282.78,282.70,285.11,283.62
2076,5,282.31,286.34,283.65,283.40
2077,5,282.16,284.41,285.10,283.03
2078,5,284.74,281.87,283.63,283.85
2079,5,281.66,283.52,284.08,285.03
2080,5,281.67,285.23,285.37,283.59
2081,5,284.88,285.13,287.32,284.30
2082,5,281.92,286.97,287.36,284.81
2083,5,286.25,284.19,284.63,284.53
2084,5,285.09,290.13,284.80,283.13
2085,5,279.70,283.61,284.82,282.79
2086,5,281.31,280.73,284.52,284.27
2087,5,283.90,283.97,283.57,280.33
2088,5,283.66,282.81,283.87,281.12
2089,5,283.68,284.97,284.71,285.08
2090,5,285.70,279.10,286.45,283.54
2091,5,282.36,282.66,287.94,285.02
2092,5,282.63,283.63,285.49,284.25
2093,5,279.48,285.94,285.81,286.93
2094,5,281.22,284.25,282.28,283.78
2095,5,282.51,285.81,285.71,284.94
2096,5,278.31,285.53,286.96,283.19
2097,5,285.88,282.50,285.58,285.36
2098,5,282.81,281.93,286.55,287.59
2099,5,281.86,282.08,286.15,283.64
2100,5,282.90,283.06,284.94,284.31
2001,6,292.63,287.25,289.59,288.09
2002,6,290.69,288.97,293.74,287.89
2003,6,291.74,287.73,288.63,290.75
2004,6,288.09,287.47,289.41,287.06
2005,6,294.15,289.59,292.41,290.49
2006,6,286.59,290.61,290.16,289.65
2007,6,287.08,288.63,287.42,289.18
2008,6,289.27,290.43,286.00,287.54
2009,6,285.87,288.06,290.99,286.24
2010,6,286.86,287.98,285.99,292.98
2011,6,288.63,290.27,290.55,286.19
2012,6,286.52,287.85,288.90,290.57
2013,6,290.21,291.18,292.46,285.56
2014,6,289.57,295.08,291.20,292.16
2015,6,289.13,292.03,292.45,293.13
2016,6,286.14,287.76,291.29,288.88
2017,6,291.63,287.24,287.91,292.13
2018,6,289.35,287.76,290.40,292.16
2019,6,288.51,289.02,290.74,291.95
2020,6,288.69,288.75,289.40,288.28
2021,6,287.69,288.98,287.83,290.13
2022,6,287.89,290.66,290.00,290.09
2023,6,290.30,286.88,293.27,291.76
2024,6,291.77,286.28,290.43,289.46
2025,6,291.32,286.87,290.05,287.61
2026,6,289.47,289.59,290.54,288.73
2027,6,288.67,288.05,289.74,297.29
2028,6,287.57,290.41,289.36,288.55
2029,6,289.42,292.42,288.45,291.13
2030,6,286.47,290.60,287.29,288.88
2031,6,290.01,290.84,287.87,290.80
2032,6,290.23,288.05,289.11,289.79
2033,6,291.21,296.21,289.13,287.85
2034,6,285.95,286.62,290.50,294.64
2035,6,290.44,288.15,293.26,296.06
2036,6,286.01,293.86,288.39,291.01
2037,6,288.00,294.46,291.79,291.33
2038,6,288.12,289.30,289.19,292.31
2039,6,290.49,289.62,287.82,290.22
2040,6,291.21,292.10,292.84,294.05
2041,6,290.42,287.79,292.47,291.56
2042,6,288.81,293.18,290.48,287.33
2043,6,290.88,289.19,292.72,290.41
2044,6,286.08,290.59,292.90,290.59
2045,6,294.43,293.73,292.40,286.77
2046,6,287.12,290.69,291.54,292.92
2047,6,289.32,288.12,289.10,291.51
2048,6,289.32,291.56,291.50,291.47
2049,6,287.34,291.98,288.02,291.67
2050,6,289.54,292.34,291.67,292.37
2051,6,287.59,293.80,288.43,293.34
2052,6,289.85,292.87,290.35,286.37
2053,6,287.69,288.90,289.65,290.06
2054,6,287.53,289.99,293.19,292.08
2055,6,289.75,291.90,293.85,290.97
2056,6,290.08,293.16,291.10,288.54
2057,6,287.40,290.66,291.16,289.27
2058,6,288.89,290.55,290.30,290.95
2059,6,291.99,293.98,289.65,291.27
2060,6,291.67,289.03,296.03,292.11
2061,6,288.66,289.76,291.39,292.12
2062,6,285.95,291.97,288.53,290.01
2063,6,286.50,297.02,289.72,289.53
2064,6,287.64,289.27,289.87,289.64
2065,6,288.35,289.95,289.58,295.07
2066,6,293.38,289.84,297.40,292.59
2067,6,288.40,291.58,292.23,289.07
2068,6,289.45,291.70,293.06,291.23
2069,6,287.06,290.29,290.77,291.52
2070,6,290.08,297.59,292.56,290.67
2071,6,290.07,295.36,290.88,291.69
2072,6,287.85,290.84,291.94,291.23
2073,6,287.96,289.81,290.89,291.79
2074,6,287.45,289.30,289.93,294.19
2075,6,291.58,290.37,292.85,291.95
2076,6,288.33,291.49,288.98,291.32
2077,6,295.94,290.47,294.66,291.21
2078,6,288.80,287.69,290.31,291.03
2079,6,286.34,289.90,288.72,289.65
2080,6,288.38,292.28,293.49,291.15
2081,6,288.04,290.65,292.94,290.38
2082,6,292.02,293.80,291.97,291.94
2083,6,295.74,292.59,292.16,294.79
2084,6,289.93,290.56,296.96,293.90
2085,6,286.16,287.09,293.33,291.44
2086,6,290.72,289.24,292.83,288.66
2087,6,287.23,288.96,291.01,291.17
2088,6,290.25,290.85,290.98,292.62
2089,6,289.43,290.23,289.55,290.83
2090,6,288.61,289.05,292.45,290.67
2091,6,288.89,293.05,294.06,289.21
2092,6,288.39,293.49,294.59,290.66
2093,6,287.80,292.54,294.30,292.06
2094,6,288.35,291.34,295.38,294.36
2095,6,285.89,290.25,294.16,291.83
2096,6,289.88,292.95,291.95,289.95
2097,6,291.36,291.81,290.54,290.05
2098,6,292.67,291.63,293.67,290.88
2099,6,291.89,293.20,295.19,289.23
2100,6,290.19,288.01,291.27,289.43
2001,7,296.90,290.26,292.20,292.06
2002,7,293.40,294.46,291.95,295.38
2003,7,293.76,293.48,294.04,293.97
2004,7,292.61,294.93,293.91,292.23
2005,7,295.34,296.04,292.95,291.80
2006,7,298.16,291.33,293.30,291.36
2007,7,292.35,293.89,291.24,288.96
2008,7,292.06,294.34,291.74,292.38
2009,7,290.28,292.33,294.42,295.20
2010,7,290.70,292.61,292.12,295.29
2011,7,292.57,293.33,293.78,292.17
2012,7,289.70,291.23,293.19,293.76
2013,7,293.04,294.57,292.43,291.32
2014,7,288.53,294.61,296.79,295.85
2015,7,291.79,290.41,297.47,294.48
2016,7,296.26,295.42,292.18,290.09
2017,7,293.13,292.72,291.83,293.78
2018,7,295.42,293.65,291.71,292.15
2019,7,291.47,292.10,294.13,295.25
2020,7,296.19,291.22,296.45,291.83
2021,7,292.19,293.15,293.99,291.61
2022,7,291.93,292.84,294.81,292.70
2023,7,293.52,291.46,296.11,291.16
2024,7,297.44,291.01,294.15,294.08
2025,7,292.64,291.08,296.05,292.47
2026,7,292.83,290.91,291.48,295.64
2027,7,290.14,292.58,298.09,295.75
2028,7,292.74,292.57,294.24,293.20
2029,7,292.97,294.02,292.85,293.85
2030,7,293.53,292.77,292.85,290.96
2031,7,294.41,293.23,294.54,292.88
2032,7,292.62,291.28,292.12,291.62
2033,7,293.91,293.09,296.08,295.91
2034,7,292.48,293.02,295.95,292.81
2035,7,294.68,294.16,297.30,295.18
2036,7,295.04,296.82,295.84,292.92
2037,7,291.99,295.30,296.62,298.48
2038,7,294.09,294.00,295.91,295.74
2039,7,295.33,292.36,293.47,292.25
2040,7,296.35,291.24,293.98,296.83
2041,7,293.45,292.67,294.97,293.75
2042,7,290.82,296.03,294.99,293.88
2043,7,295.99,298.91,299.28,297.50
2044,7,292.19,297.22,294.08,297.45
2045,7,291.73,298.93,297.82,292.10
2046,7,290.09,297.72,296.19,295.30
2047,7,294.09,292.70,293.14,295.93
2048,7,290.60,294.59,296.38,293.94
2049,7,291.89,292.72,294.56,293.56
2050,7,293.15,298.10,298.68,293.41
2051,7,291.34,295.21,292.29,293.52
2052,7,292.40,297.45,296.32,294.46
2053,7,293.57,294.18,297.50,295.35
2054,7,292.39,295.75,295.26,295.38
2055,7,291.14,295.46,300.12,290.67
2056,7,291.16,297.49,295.05,294.39
2057,7,293.82,292.66,292.24,294.73
2058,7,292.89,292.78,294.24,293.38
2059,7,293.99,294.70,294.45,295.39
2060,7,294.76,295.05,298.28,294.01
2061,7,294.73,294.97,300.62,296.08
2062,7,297.92,296.47,294.00,291.60
2063,7,293.55,297.29,293.94,293.07
